Function,Dimension,Run,Error,Evals,Time
1,30,1,2.26266e-15,7728,2.741
2,30,1,2.3789e-15,50960,17.444
3,30,1,1.00753e-07,129724,45.442
4,30,1,3.82335e-15,36498,13.022
5,30,1,6.2189e-11,94472,30.845
6,30,1,26.4074,10962,3.906
7,30,1,29.8751,160552,55.79
8,30,1,21.0114,205142,72.988
9,30,1,13.8072,33362,17.02
10,30,1,0.00739604,11116,3.984
11,30,1,63.6772,10500,3.765
12,30,1,47.758,10668,3.9
13,30,1,83.9128,11200,4.092
14,30,1,3277.54,72170,25.459
15,30,1,4025.65,205142,70.39
16,30,1,2.56383,205142,82.42
17,30,1,64.28,22386,7.908
18,30,1,63.1534,22218,7.97
19,30,1,3.25536,23716,8.292
20,30,1,15,280,0.097
21,30,1,300,23814,8.941
22,30,1,3589.19,205142,71.963
23,30,1,4501.19,113148,41.053
24,30,1,218.994,34860,18.688
25,30,1,203.916,36946,19.614
26,30,1,342.09,32130,17.537
27,30,1,508.724,34286,18.412
28,30,1,1346.68,108444,40.971
1,30,2,6.15725e-15,7742,2.741
2,30,2,1.27271e-15,50834,17.426
3,30,2,1.80571e-09,205142,71.156
4,30,2,1.74874e-14,31360,11.081
5,30,2,3.63041e-11,94990,31.135
6,30,2,9.8876e-15,35854,12.543
7,30,2,13.2567,45164,16.347
8,30,2,20.9335,205142,72.03
9,30,2,16.5524,32634,16.626
10,30,2,4.996e-15,11116,3.973
11,30,2,17.9093,11018,3.93
12,30,2,37.8084,12614,4.61
13,30,2,153.343,13902,5.051
14,30,2,2212.03,205142,69.813
15,30,2,3096.74,205142,71.493
16,30,2,0.118893,205142,82.317
17,30,2,106.324,21686,7.645
18,30,2,77.9615,29862,10.687
19,30,2,6.029,23814,8.31
20,30,2,15,280,0.097
21,30,2,300,21042,7.916
22,30,2,4002.39,78274,28.396
23,30,2,4919.61,86058,31.323
24,30,2,219.212,31528,16.818
25,30,2,251.522,43806,23.324
26,30,2,338.244,34972,18.99
27,30,2,694.772,36624,19.702
28,30,2,300,25312,9.926
1,30,3,1.93281e-15,7840,2.773
2,30,3,2.38508e-15,57862,19.701
3,30,3,0.0909898,205142,70.527
4,30,3,5.28998e-15,49308,17.565
5,30,3,3.61952e-12,100898,32.786
6,30,3,26.4074,13496,4.8
7,30,3,8.83411,57036,20.544
8,30,3,20.876,205142,71.832
9,30,3,17.163,36666,18.658
10,30,3,0.0197195,10724,3.839
11,30,3,68.652,12292,4.394
12,30,3,41.7882,10668,3.896
13,30,3,92.1718,13328,4.841
14,30,3,2918.06,39928,14.101
15,30,3,2737.07,147966,51.342
16,30,3,2.64395,205142,82.43
17,30,3,94.1646,17220,6.094
18,30,3,78.9189,22638,8.122
19,30,3,3.08212,29946,10.383
20,30,3,15,280,0.096
21,30,3,443.544,7896,2.955
22,30,3,3783.89,129388,46.442
23,30,3,3917.12,205142,74.346
24,30,3,228.447,29232,15.7
25,30,3,250.073,42938,22.956
26,30,3,330.605,27244,14.918
27,30,3,417.92,38570,20.698
28,30,3,300,47362,18.614
1,30,4,3.24542e-15,7644,2.702
2,30,4,4.31619e-15,43330,14.81
3,30,4,0.00172908,205142,70.707
4,30,4,1.00018e-14,33404,11.853
5,30,4,2.75298e-10,94486,30.874
6,30,4,4.37681e-15,37296,13.065
7,30,4,10.78,87458,31.09
8,30,4,20.9622,205142,73.047
9,30,4,13.0924,37128,18.874
10,30,4,0.0172263,11522,4.133
11,30,4,56.7126,10304,3.667
12,30,4,42.7832,10402,3.793
13,30,4,131.801,14980,5.432
14,30,4,2840.96,101682,35.244
15,30,4,3269.42,100548,35.692
16,30,4,0.0740694,33348,13.583
17,30,4,67.4972,17514,6.184
18,30,4,54.4895,22610,8.115
19,30,4,3.82604,22624,7.907
20,30,4,15,280,0.097
21,30,4,100,18648,7.034
22,30,4,4299.77,91434,32.948
23,30,4,5959.9,74340,27.755
24,30,4,245.761,35056,18.832
25,30,4,262.772,36022,19.174
26,30,4,164.705,20706,11.411
27,30,4,471.112,35238,18.937
28,30,4,300,25886,10.165
1,30,5,2.98184e-15,7700,2.718
2,30,5,1.42982e-15,64960,22.235
3,30,5,0.101359,205142,69.982
4,30,5,3.66974e-15,31640,11.218
5,30,5,3.83778e-12,97636,31.916
6,30,5,26.4074,13636,4.845
7,30,5,13.8469,127820,44.394
8,30,5,21.0386,205142,72.809
9,30,5,13.9043,31808,16.269
10,30,5,0.0221857,11312,4.057
11,30,5,45.7681,10710,3.83
12,30,5,47.758,10878,3.982
13,30,5,144.515,17304,6.278
14,30,5,3169.61,94262,32.841
15,30,5,2555.61,205142,70.376
16,30,5,0.54747,205142,82.34
17,30,5,75.8542,18480,6.536
18,30,5,67.8614,22638,8.115
19,30,5,4.27601,21826,7.651
20,30,5,15,280,0.096
21,30,5,300,22190,8.349
22,30,5,6681.97,95676,33.874
23,30,5,5543.07,81074,30.102
24,30,5,219.174,34482,18.354
25,30,5,201.605,42616,22.71
26,30,5,322.034,30590,16.66
27,30,5,535.467,31822,17.174
28,30,5,300,37170,14.525
1,30,6,1.07012e-15,7854,2.775
2,30,6,2.94823e-15,55566,19.084
3,30,6,0.000146794,205142,70.273
4,30,6,1.06311e-14,31402,11.13
5,30,6,3.13039e-10,92344,30.208
6,30,6,5.42667e-15,40992,14.343
7,30,6,19.1392,181356,62.818
8,30,6,20.9338,205142,73.027
9,30,6,12.5427,31612,16.148
10,30,6,0.012321,11480,4.115
11,30,6,43.7781,12208,4.349
12,30,6,45.8202,13048,4.73
13,30,6,124.004,15498,5.624
14,30,6,3637.61,40572,14.347
15,30,6,3009.33,73556,26.191
16,30,6,0.0438968,129724,51.298
17,30,6,72.795,19068,6.74
18,30,6,63.3731,19390,6.966
19,30,6,4.19684,25200,8.758
20,30,6,15,280,0.097
21,30,6,443.544,8078,3.023
22,30,6,3817.54,92764,33.268
23,30,6,4854.25,90552,33.315
24,30,6,235.154,30954,16.548
25,30,6,209.974,32592,17.403
26,30,6,327.106,35028,19.092
27,30,6,572.816,34930,18.792
28,30,6,300,24990,9.795
1,30,7,1.99184e-15,8050,2.841
2,30,7,2.65427e-15,43638,14.926
3,30,7,7.8087,205142,69.435
4,30,7,4.23213e-15,31976,11.332
5,30,7,4.90188e-10,89880,29.392
6,30,7,2.58918e-15,36176,12.671
7,30,7,16.1752,160510,56.103
8,30,7,20.7858,205142,73.353
9,30,7,17.0785,33404,17.069
10,30,7,0.00739604,10136,3.629
11,30,7,65.6672,9968,3.561
12,30,7,45.7681,11396,4.152
13,30,7,105.437,12488,4.541
14,30,7,1938.4,61362,21.601
15,30,7,2624.91,83720,29.675
16,30,7,0.0778217,205142,83.093
17,30,7,90.0758,19376,6.838
18,30,7,80.7958,31626,11.328
19,30,7,4.2355,23380,8.173
20,30,7,15,280,0.097
21,30,7,300,25872,9.722
22,30,7,3573.77,71092,25.711
23,30,7,2949.99,99036,37.077
24,30,7,236.179,32214,17.254
25,30,7,202.86,36092,19.211
26,30,7,331.677,35728,19.322
27,30,7,579.751,30114,16.306
28,30,7,300,18564,7.267
1,30,8,3.6612e-15,8092,2.863
2,30,8,3.69205e-15,43876,15.029
3,30,8,2.92748e-11,196784,68.165
4,30,8,3.32832e-15,32662,11.556
5,30,8,7.3154e-12,99540,32.519
6,30,8,6.76127e-15,39438,13.826
7,30,8,15.7474,183050,63.765
8,30,8,20.9115,205142,72.697
9,30,8,11.9645,33670,17.195
10,30,8,0.00986467,11494,4.106
11,30,8,39.7983,9800,3.486
