Function,Dimension,Run,Error,Evals,Time
1,30,1,1.35527e-15,7826,2.767
2,30,1,3.25022e-15,44786,15.397
3,30,1,0.0127623,205142,70.619
4,30,1,4.62248e-15,43680,15.595
5,30,1,9.96321e-12,98126,32.033
6,30,1,4.91901e-15,39662,13.97
7,30,1,30.8482,181720,63.183
8,30,1,20.9627,205142,72.903
9,30,1,14.1141,35630,18.216
10,30,1,0.00985728,11088,3.977
11,30,1,56.7126,12572,4.545
12,30,1,55.7174,13678,5.004
13,30,1,142.842,14448,5.263
14,30,1,1855.33,78162,27.872
15,30,1,2138.03,167958,58.023
16,30,1,2.02622,205142,82.545
17,30,1,63.3372,20230,7.21
18,30,1,106.072,35056,12.599
19,30,1,4.56123,23450,8.242
20,30,1,15,280,0.096
21,30,1,300,20692,7.828
22,30,1,4615.53,78834,28.766
23,30,1,5382.76,100170,36.277
24,30,1,155.984,21742,11.684
25,30,1,269.03,41706,22.42
26,30,1,332.064,32648,17.737
27,30,1,618.719,37534,20.148
28,30,1,100,41874,16.451
1,30,2,5.59727e-15,7924,2.806
2,30,2,3.43075e-15,51282,17.724
3,30,2,0.00277504,205142,70.007
4,30,2,8.22963e-15,32508,11.55
5,30,2,1.77788e-12,102466,33.563
6,30,2,1.14116e-14,40782,14.328
7,30,2,19.8307,198254,68.438
8,30,2,21.0291,205142,73.277
9,30,2,18.2757,51884,26.36
10,30,2,2.77556e-15,11704,4.183
11,30,2,65.6672,11116,3.985
12,30,2,49.7479,11116,4.075
13,30,2,123.366,12222,4.483
14,30,2,2154.74,205142,70.597
15,30,2,2922.81,86674,30.61
16,30,2,2.19175,205142,82.719
17,30,2,73.1124,16632,5.89
18,30,2,67.5815,31682,11.386
19,30,2,3.97686,28140,9.795
20,30,2,15,280,0.096
21,30,2,443.544,8204,3.067
22,30,2,2478.04,77812,28.255
23,30,2,5749.76,99120,36.196
24,30,2,162.72,33852,18.243
25,30,2,256.733,49952,26.502
26,30,2,315.967,37296,20.257
27,30,2,384.722,35882,19.361
28,30,2,300,30226,11.857
1,30,3,3.73569e-15,7756,2.789
2,30,3,2.14615e-15,43778,15.056
3,30,3,0.00613378,205142,70.85
4,30,3,2.7863e-15,31094,11.012
5,30,3,6.48226e-12,98742,32.313
6,30,3,26.4074,13552,4.821
7,30,3,14.1493,53424,19.296
8,30,3,20.938,205142,73.31
9,30,3,12.4824,34678,17.731
10,30,3,1.66533e-15,12110,4.34
11,30,3,42.7832,9982,3.607
12,30,3,50.7429,12152,4.43
13,30,3,63.8174,13048,4.759
14,30,3,3604.68,31094,11.036
15,30,3,2500.45,135282,47.214
16,30,3,2.29453,205142,82.737
17,30,3,63.226,15666,5.582
18,30,3,80.6626,22120,7.951
19,30,3,3.48645,21126,7.441
20,30,3,15,280,0.097
21,30,3,443.544,8190,3.074
22,30,3,3752.59,120428,43.132
23,30,3,4329.52,49350,18.356
24,30,3,133.56,24514,13.206
25,30,3,268.47,37478,19.975
26,30,3,338.418,35210,19.077
27,30,3,533.414,31080,16.746
28,30,3,300,36792,14.486
1,30,4,5.80252e-15,8204,2.9
2,30,4,3.83709e-15,44282,15.224
3,30,4,0.0658349,205142,70.211
4,30,4,3.01303e-15,31682,11.265
5,30,4,2.91026e-12,103726,33.83
6,30,4,26.4074,12530,4.503
7,30,4,8.94515,107842,38.387
8,30,4,20.9375,205142,72.968
9,30,4,12.551,40656,20.761
10,30,4,2.66454e-15,11046,3.971
11,30,4,50.7428,11970,4.32
12,30,4,52.7327,10738,3.943
13,30,4,83.3636,14294,5.189
14,30,4,3976.69,40250,14.293
15,30,4,2958.32,205142,71.552
16,30,4,2.56406,205142,82.205
17,30,4,117.21,17458,6.159
18,30,4,96.2035,32718,11.775
19,30,4,2.98925,24864,8.687
20,30,4,15,280,0.097
21,30,4,300,22904,8.618
22,30,4,3423.14,205142,72.097
23,30,4,4605.49,104846,38.611
24,30,4,233.473,39886,21.396
25,30,4,263.033,40166,21.493
26,30,4,315.165,31458,17.093
27,30,4,698.325,34734,18.716
28,30,4,300,32298,12.723
1,30,5,1.85949e-15,7784,2.751
2,30,5,3.53139e-15,60900,20.854
3,30,5,3.27004e-05,205142,71.527
4,30,5,7.49433e-15,31038,10.979
5,30,5,1.86109e-12,99036,32.443
6,30,5,4.64936e-15,38738,13.603
7,30,5,5.60956,175252,61.148
8,30,5,20.9608,205142,73.022
9,30,5,16.9835,35560,18.137
10,30,5,0.00739604,11256,4.035
11,30,5,41.7882,9394,3.354
12,30,5,44.7731,11508,4.198
13,30,5,99.1559,16408,6.023
14,30,5,2541.73,80458,28.482
15,30,5,2922.15,205142,70.587
16,30,5,0.138344,205142,82.063
17,30,5,88.9599,22078,7.8
18,30,5,70.1555,22820,8.226
19,30,5,4.70576,25998,8.998
20,30,5,15,280,0.097
21,30,5,300,21742,8.216
22,30,5,3372.95,205142,72.199
23,30,5,4169.7,205142,74.664
24,30,5,236.604,37114,19.708
25,30,5,256.969,35406,18.922
26,30,5,336.529,34356,18.703
27,30,5,427.941,30590,16.559
28,30,5,300,44324,17.445
1,30,6,2.43106e-15,8008,2.836
2,30,6,2.36691e-15,45514,15.688
3,30,6,2.52058e-05,205142,70.95
4,30,6,5.09639e-15,31528,11.218
5,30,6,8.52267e-11,92750,30.36
6,30,6,9.60825e-15,41972,14.738
7,30,6,8.60037,132860,46.729
8,30,6,20.8837,205142,73.47
9,30,6,10.493,30772,15.777
10,30,6,0.031957,10738,3.843
11,30,6,61.6874,10010,3.618
12,30,6,34.8235,11130,4.052
13,30,6,118.703,11480,4.183
14,30,6,3351.02,205142,70.166
15,30,6,2705.44,95046,33.488
16,30,6,2.64669,205142,82.4
17,30,6,81.1798,18942,6.734
18,30,6,84.0903,20944,7.511
19,30,6,3.79337,22288,7.845
20,30,6,15,280,0.097
21,30,6,300,25648,9.658
22,30,6,2660.93,87710,31.942
23,30,6,4528.25,104524,38.576
24,30,6,224.382,32018,17.153
25,30,6,201.006,31836,17.091
26,30,6,333.948,33292,18.072
27,30,6,558.343,30282,16.389
28,30,6,300,18704,7.389
1,30,7,4.50598e-15,7812,2.768
2,30,7,1.78442e-15,48062,16.502
3,30,7,1.8366,205142,69.226
4,30,7,6.25365e-15,60662,21.731
5,30,7,1.01449e-11,90678,29.608
6,30,7,26.4074,15218,5.46
7,30,7,3.96096,74130,26.464
8,30,7,20.9865,205142,72.577
9,30,7,21.3836,36638,18.641
10,30,7,0.0123161,12054,4.343
11,30,7,58.7025,10206,3.648
12,30,7,48.7529,11130,4.055
13,30,7,134.291,13734,5.007
14,30,7,2556.54,84378,29.668
15,30,7,2215.96,82334,29.381
16,30,7,2.44669,205142,82.809
17,30,7,63.7137,24738,8.773
18,30,7,68.6914,28154,10.163
19,30,7,2.53808,23660,8.264
20,30,7,15,280,0.096
21,30,7,300,25102,9.497
22,30,7,2978.47,147756,52.573
23,30,7,5864.7,71022,26.47
24,30,7,229.445,32018,17.123
25,30,7,253.949,35406,18.979
26,30,7,200,53620,28.956
27,30,7,577.433,47894,25.611
28,30,7,100,39144,15.412
1,30,8,1.70578e-15,8064,2.856
2,30,8,2.02669e-15,46718,16.11
3,30,8,1.69454e-07,205142,71.47
4,30,8,7.39798e-15,34538,12.28
5,30,8,3.60297e-12,95424,31.256
6,30,8,6.28009e-15,40404,14.185
7,30,8,8.8372,55132,20.005
8,30,8,21.0015,205142,73.269
9,30,8,9.12001,32060,16.374
10,30,8,0.00739604,10920,3.964
11,30,8,51.7378,12054,4.311
12,30,8,60.8385,11760,4.3
13,30,8,149.81,13594,4.982
14,30,8,3078.69,154868,53.182
15,30,8,2259.89,72646,25.559
16,30,8,0.0625553,89082,35.589
17,30,8,64.2038,17360,6.182
18,30,8,68.6164,48860,17.497
19,30,8,2.87741,24108,8.369
20,30,8,15,280,0.097
21,30,8,300,19376,7.331
22,30,8,4307.07,205142,72.538
23,30,8,5649.49,85526,31.558
24,30,8,254.424,40446,21.606
25,30,8,266.6,35434,18.901
26,30,8,313.203,38556,20.918
27,30,8,534.361,34566,18.616
28,30,8,100,30520,12.048
1,30,9,2.25629e-15,8022,2.836
2,30,9,2.31058e-15,43974,15.113
3,30,9,0.0117998,205142,70.122
4,30,9,8.79294e-15,31220,11.058
5,30,9,1.17509e-10,85736,28.206
6,30,9,4.31671e-15,37240,13.105
7,30,9,17.4676,133952,47.193
8,30,9,20.9948,205142,73.053
9,30,9,18.9685,36778,18.777
10,30,9,0.00985728,10976,3.942
11,30,9,46.763,10920,3.936
12,30,9,46.763,10332,3.788
13,30,9,113.245,16254,5.918
14,30,9,3461.48,71974,25.22
15,30,9,2589.58,75096,26.957
16,30,9,2.18089,205142,82.704
17,30,9,95.398,17990,6.359
18,30,9,98.172,71722,25.515
19,30,9,4.12843,26964,9.431
20,30,9,15,280,0.097
21,30,9,443.544,8064,3.071
22,30,9,2749.42,205142,72.261
23,30,9,4719.84,205142,74.294
24,30,9,225.432,40334,21.542
25,30,9,201.194,33908,18.138
26,30,9,327.831,32830,17.883
27,30,9,574.494,29904,16.209
28,30,9,100,18802,7.409
1,30,10,3.84551e-15,7966,2.811
2,30,10,7.09942e-15,47082,16.261
3,30,10,1.22606e-09,134624,47.191
4,30,10,9.97986e-15,31192,11.104
5,30,10,1.5428e-10,83230,27.455
6,30,10,4.75133e-15,38864,13.614
7,30,10,24.0116,64666,23.288
8,30,10,20.9823,205142,73.47
9,30,10,14.6798,34762,17.754
