Function,Dimension,Run,Error,Evals,Time
1,30,1,1.86841e-15,8036,2.858
2,30,1,1.5107e-15,42854,14.961
3,30,1,6.04432e-12,168490,59.801
4,30,1,7.36687e-15,32564,11.812
5,30,1,3.52106e-12,102928,34.171
6,30,1,7.10683e-15,39578,14.147
7,30,1,23.0024,78778,28.325
8,30,1,20.9883,205142,72.324
9,30,1,19.3106,35784,18.484
10,30,1,0.0196777,11214,4.038
11,30,1,41.7882,10626,3.825
12,30,1,71.6369,12110,4.45
13,30,1,90.3423,11886,4.522
14,30,1,2527.17,67774,24.131
15,30,1,3147.04,205142,72.423
16,30,1,0.928259,205142,83.644
17,30,1,89.059,19278,7.048
18,30,1,89.6361,35028,12.784
19,30,1,4.13108,24304,8.504
20,30,1,15,280,0.097
21,30,1,443.544,7812,2.933
22,30,1,2537.62,205142,73.244
23,30,1,3595.16,205142,75.001
24,30,1,234.154,34692,18.767
25,30,1,241.05,36554,19.69
26,30,1,330.74,34678,19.046
27,30,1,702.96,33446,18.124
28,30,1,100,33698,13.47
1,30,2,2.34856e-15,7658,2.722
2,30,2,1.75102e-15,47082,16.639
3,30,2,0.000953612,205142,71.057
4,30,2,7.7196e-15,40614,14.732
5,30,2,3.27715e-11,94262,31.201
6,30,2,1.27065e-14,40642,14.532
7,30,2,4.66378,64778,23.414
8,30,2,20.9953,205142,73.127
9,30,2,15.5904,38808,19.966
10,30,2,0.0367696,11214,4.022
11,30,2,68.652,9660,3.659
12,30,2,53.7277,10612,3.9
13,30,2,61.9582,11634,4.253
14,30,2,2341.23,205142,71.317
15,30,2,2250.71,74172,26.952
16,30,2,2.45551,205142,83.931
17,30,2,81.6107,18298,6.476
18,30,2,95.9395,22414,8.26
19,30,2,4.12193,19026,6.734
20,30,2,15,280,0.097
21,30,2,100,28504,10.97
22,30,2,3601.76,80710,29.551
23,30,2,5001.85,157962,58.151
24,30,2,228.851,36554,19.679
25,30,2,262.593,35448,18.966
26,30,2,339.708,31794,17.514
27,30,2,655.44,29848,16.32
28,30,2,300,37296,14.854
1,30,3,2.29235e-15,7854,2.784
2,30,3,1.92764e-15,46424,16.17
3,30,3,8.67768e-06,203784,72.187
4,30,3,6.28966e-15,58520,20.983
5,30,3,1.00942e-11,96670,32.246
6,30,3,5.93948e-15,28630,10.048
7,30,3,16.1668,90076,32.631
8,30,3,20.9987,205142,74.084
9,30,3,15.244,29862,15.5
10,30,3,0.0147724,11228,4.04
11,30,3,58.7025,10584,3.992
12,30,3,73.8424,10934,4.016
13,30,3,56.3395,12474,4.553
14,30,3,3336.09,84980,30.634
15,30,3,2161.59,87332,31.677
16,30,3,0.132318,205142,83.809
17,30,3,70.2834,16898,6.177
18,30,3,61.4356,27020,9.725
19,30,3,2.48199,53298,18.788
20,30,3,15,280,0.097
21,30,3,443.544,8022,3.015
22,30,3,3735.01,205142,73.323
23,30,3,5095.98,128618,47.954
24,30,3,246.904,40446,21.811
25,30,3,268.314,35840,19.405
26,30,3,325.387,36890,20.202
27,30,3,470.097,37856,20.372
28,30,3,100,18088,7.348
1,30,4,1.39444e-15,8092,2.877
2,30,4,2.59313e-15,49420,17.27
3,30,4,3.36004,205142,71.579
4,30,4,1.18079e-14,31556,11.418
5,30,4,3.35687e-12,98462,32.615
6,30,4,3.30495e-15,40292,14.401
7,30,4,15.6969,67018,24.389
8,30,4,20.978,205142,74.617
9,30,4,21.008,39242,20.208
10,30,4,0.0270934,11508,4.135
11,30,4,71.6369,10052,3.599
12,30,4,51.7378,12558,4.791
13,30,4,106.795,11788,4.309
14,30,4,3883.64,29918,10.852
15,30,4,3062.92,84112,29.993
16,30,4,2.7584,205142,83.577
17,30,4,71.6903,20034,7.103
18,30,4,67.3565,53270,19.238
19,30,4,2.62025,64694,22.587
20,30,4,15,280,0.097
21,30,4,300,24878,9.366
22,30,4,2195.78,21994,8.298
23,30,4,5517.4,86814,32.729
24,30,4,213.44,37408,20.114
25,30,4,263.834,37506,20.16
26,30,4,339.608,30842,17.026
27,30,4,505.269,35252,18.997
28,30,4,300,28658,11.471
1,30,5,3.30793e-15,7700,2.733
2,30,5,3.61372e-15,43974,15.337
3,30,5,3.67693,79352,28.446
4,30,5,7.81024e-15,36400,13.134
5,30,5,4.39093e-11,92610,30.929
6,30,5,5.70155e-15,37044,13.207
7,30,5,11.4081,48972,17.862
8,30,5,20.9418,205142,73.391
9,30,5,16.6808,33292,17.202
10,30,5,1.9984e-15,10780,3.87
11,30,5,42.7832,10850,4.086
12,30,5,50.7428,10388,3.816
13,30,5,98.2154,12446,4.542
14,30,5,3644.37,205142,71.014
15,30,5,2206.34,158466,55.712
16,30,5,2.69961,205142,83.708
17,30,5,74.8165,22302,7.902
18,30,5,80.3532,23898,8.811
19,30,5,3.23895,26418,9.377
20,30,5,15,280,0.096
21,30,5,300,21154,7.983
22,30,5,2695,205142,73.896
23,30,5,4083.22,205142,75.291
24,30,5,220.738,35742,19.272
25,30,5,263.151,41734,22.417
26,30,5,331.58,34916,19.167
27,30,5,483.421,31990,17.317
28,30,5,100,18956,7.686
1,30,6,1.84438e-15,8008,2.85
2,30,6,2.70216e-15,44212,15.491
3,30,6,5.78218e-06,205142,72.715
4,30,6,7.2163e-15,32396,11.69
5,30,6,2.76081e-11,94752,31.566
6,30,6,3.66239e-15,35294,12.604
7,30,6,15.489,55020,19.988
8,30,6,20.937,205142,73.29
9,30,6,20.534,64820,33.114
10,30,6,0.0344919,11410,4.107
11,30,6,22.884,9940,3.556
12,30,6,35.8185,10052,3.896
13,30,6,92.9812,13930,5.081
14,30,6,3852.22,21000,7.483
15,30,6,3479.13,205142,71.617
