Function,Dimension,Run,Error,Evals,Time
1,50,1,1.01937e-15,11595,10.447
2,50,1,2.52118e-15,117570,102.997
3,50,1,0.0144193,545475,475.561
4,50,1,3.20755e-14,103920,95.131
5,50,1,5.04824e-10,246225,200.17
6,50,1,43.4473,17700,16.198
7,50,1,21.8947,402780,357.512
8,50,1,21.0765,545475,490.324
9,50,1,27.1168,57315,66.947
10,50,1,0.0541868,17745,16.375
11,50,1,107.501,18120,16.516
12,50,1,109.445,15645,14.556
13,50,1,208.276,19905,18.711
14,50,1,5353,195300,175.678
15,50,1,5383.29,253155,229.083
16,50,1,0.0886619,545475,531.842
17,50,1,150.276,33600,30.306
18,50,1,135.665,36075,33.475
19,50,1,5.33577,41415,37.211
20,50,1,25,300,0.254
21,50,1,836.442,12705,12.287
22,50,1,7018.27,247245,225.136
23,50,1,7205.99,274950,253.483
24,50,1,259.187,59445,72.445
25,50,1,309.437,83220,101.391
26,50,1,355.321,57900,72.041
27,50,1,917.794,63165,77.804
28,50,1,400,26115,26.025
1,50,2,2.2372e-15,11655,10.694
2,50,2,1.62385e-15,112470,98.331
3,50,2,6.87387e-11,373680,334.596
4,50,2,1.55954e-14,86430,78.956
5,50,2,2.87039e-11,262860,212.879
6,50,2,43.4473,18465,16.803
7,50,2,14.6385,545475,476.645
8,50,2,21.0801,545475,490.707
9,50,2,29.8349,72060,83.889
10,50,2,0.0123161,17625,16.042
11,50,2,137.35,17955,16.366
12,50,2,87.5563,17160,16.189
13,50,2,201.843,18825,17.485
14,50,2,4162.87,81330,73.999
15,50,2,5817.19,217470,197.82
16,50,2,0.100191,545475,529.311
17,50,2,122.761,33870,30.842
18,50,2,138.781,43845,40.416
19,50,2,6.28808,60915,54.376
20,50,2,25,300,0.254
21,50,2,1122.19,75765,72.256
22,50,2,10640.9,209115,190.63
23,50,2,9697.24,234480,217.63
24,50,2,248.488,56790,69.396
25,50,2,292.183,93825,113.5
26,50,2,200,141870,174.002
27,50,2,916.194,57030,70.978
28,50,2,400,26370,26.273
1,50,3,1.16826e-15,11925,10.76
2,50,3,2.05518e-15,109275,95.444
3,50,3,12522.1,298215,260.11
4,50,3,2.95013e-14,96510,88.242
5,50,3,6.65613e-11,243945,198.369
6,50,3,43.4473,23460,21.245
7,50,3,28.2678,83640,77.789
8,50,3,21.0962,545475,491.162
9,50,3,33.6562,67065,78.238
10,50,3,0.00986467,18465,17.019
11,50,3,145.264,17040,15.41
12,50,3,113.425,15870,14.951
13,50,3,244.722,22575,21.194
14,50,3,4579.05,545475,480.689
15,50,3,4968,422100,373.317
16,50,3,3.1411,545475,532.303
17,50,3,141.515,27720,25.188
18,50,3,147.865,68880,63.677
19,50,3,3.71647,54840,48.911
20,50,3,25,300,0.254
21,50,3,1122.19,333570,308.526
22,50,3,8265.38,297300,267.929
23,50,3,10856,285615,258.785
24,50,3,284.728,64260,78.662
25,50,3,310.253,103860,125.652
26,50,3,360.792,51630,64.348
27,50,3,964.964,75120,92.682
28,50,3,3432.49,278385,268.527
1,50,4,1.34213e-15,11775,10.62
2,50,4,2.19063e-15,110160,96.175
3,50,4,0.0092027,545475,478.62
4,50,4,3.0166e-14,100740,91.99
5,50,4,1.68216e-10,247215,200.721
6,50,4,43.4473,19050,17.156
7,50,4,28.6651,545475,472.93
8,50,4,21.064,545475,490.054
9,50,4,27.0317,66330,77.661
10,50,4,0.0271057,18780,17.011
11,50,4,126.352,16290,14.933
12,50,4,131.334,17430,16.363
13,50,4,250.246,25905,24.305
14,50,4,2814.72,406050,354.015
15,50,4,5794.3,215985,194.327
16,50,4,0.449366,545475,532.606
17,50,4,187.646,32445,29.58
18,50,4,141.081,46845,43.275
19,50,4,7.3097,51915,46.375
20,50,4,25,300,0.254
21,50,4,836.442,12810,12.176
22,50,4,5996.52,545475,484.132
23,50,4,4917.65,273210,252.366
24,50,4,241.528,60420,73.671
25,50,4,288.21,93255,112.965
26,50,4,370.785,61020,76.156
27,50,4,948.423,73950,90.812
28,50,4,400,26415,26.358
1,50,5,1.42963e-15,12015,10.829
2,50,5,2.04532e-15,111690,97.691
3,50,5,0.0119519,276780,245.04
4,50,5,2.20924e-14,87540,79.957
5,50,5,2.30104e-10,256650,208.078
6,50,5,43.4473,14940,13.69
7,50,5,48.7867,369555,328.423
8,50,5,21.16,545475,488.965
9,50,5,31.219,78435,91.361
10,50,5,0.0368575,18495,16.768
11,50,5,119.395,16290,14.988
12,50,5,74.6218,19410,18.243
13,50,5,267.263,21315,20.041
14,50,5,5107.98,38355,34.936
15,50,5,6853.2,198555,180.623
16,50,5,0.0928661,545475,528.96
17,50,5,145.17,36195,32.809
18,50,5,168.308,69465,64.002
19,50,5,6.1047,82245,73.102
20,50,5,22.0119,545475,474.225
21,50,5,836.442,12930,12.49
22,50,5,6280.74,184110,169.739
23,50,5,7136.02,236535,219.896
24,50,5,274.977,70455,86.033
25,50,5,304.47,77190,93.554
26,50,5,381.021,58335,72.528
27,50,5,1000.65,65610,80.943
28,50,5,400,25635,25.548
1,50,6,1.75537e-15,11775,10.599
2,50,6,1.45279e-15,111285,96.983
3,50,6,0.296381,545475,473.99
4,50,6,3.33e-14,80670,73.655
5,50,6,1.90206e-10,252585,205.084
6,50,6,43.4473,17730,15.967
7,50,6,14.0393,84900,79.365
8,50,6,21.1491,545475,490.091
9,50,6,25.5896,58140,68.055
10,50,6,0.0345018,17325,15.995
11,50,6,151.233,16830,15.182
12,50,6,91.5361,21135,19.782
13,50,6,149.52,20100,18.892
14,50,6,5433.46,208470,187.324
15,50,6,5664.67,241245,217.336
16,50,6,0.0675883,545475,524.225
17,50,6,135.466,31605,28.634
18,50,6,136.62,49650,45.859
19,50,6,5.91388,61470,54.789
20,50,6,22.4663,545475,470.614
21,50,6,836.442,13020,12.565
22,50,6,8245.8,219885,199.689
23,50,6,5896.06,254520,235.627
24,50,6,279.454,76935,93.404
25,50,6,307.029,79620,96.61
26,50,6,345.566,68880,85.623
27,50,6,931.417,63075,77.721
28,50,6,400,27495,27.397
1,50,7,1.83418e-15,11745,10.778
2,50,7,2.2597e-15,112980,98.756
