Function,Dimension,Run,Error,Evals,Time
1,50,1,1.41096e-15,11520,10.407
2,50,1,1.34776e-15,110325,96.764
3,50,1,7.11224e-12,527580,465.849
4,50,1,1.26757e-14,85860,78.91
5,50,1,2.135e-10,251625,205.635
6,50,1,1.53112e-14,88410,79.464
7,50,1,30.8412,84375,79.21
8,50,1,21.1692,545475,487.273
9,50,1,23.8096,64140,75.125
10,50,1,0.00986467,19650,18.093
11,50,1,93.5259,16185,14.946
12,50,1,89.5461,19500,18.223
13,50,1,284.286,24660,23.111
14,50,1,6003.1,233775,209.511
15,50,1,6446.17,262875,235.248
16,50,1,0.0875568,545475,537.783
17,50,1,137.367,29070,26.424
18,50,1,158.122,51570,47.833
19,50,1,5.87668,138825,123.138
20,50,1,25,300,0.255
21,50,1,836.442,12900,12.296
22,50,1,9969.08,243660,217.608
23,50,1,8709.45,545190,496.581
24,50,1,271.983,82260,100.052
25,50,1,305.766,76170,93.065
26,50,1,352.039,63495,79.124
27,50,1,1091.53,54570,67.875
28,50,1,400,26850,26.886
1,50,2,1.02152e-15,11835,10.908
2,50,2,2.44102e-15,115920,101.801
3,50,2,3.54884e+06,26475,24.43
4,50,2,1.70008e-14,71505,65.459
5,50,2,2.71441e-10,243720,199.337
6,50,2,43.4473,18420,16.844
7,50,2,33.1244,405555,362.935
8,50,2,21.0661,545475,493.737
9,50,2,27.6406,64260,75.122
10,50,2,0.0541942,18270,16.851
11,50,2,90.5411,17490,16.101
12,50,2,72.6319,17490,16.333
13,50,2,242.312,21150,19.958
14,50,2,3728.72,81180,73.875
15,50,2,4735.24,545475,480.471
16,50,2,0.168607,545475,537.488
17,50,2,173.692,31335,28.501
18,50,2,142.299,49365,45.768
19,50,2,6.8072,53940,48.631
20,50,2,25,300,0.255
21,50,2,1122.19,545475,499.008
22,50,2,9466.15,292515,262.463
23,50,2,7223.94,317490,296.972
24,50,2,257.149,72840,88.828
25,50,2,314.544,76560,93.482
26,50,2,368.377,64140,79.734
27,50,2,1040.89,56490,70.349
28,50,2,400,26040,26.036
1,50,3,1.23355e-15,11715,10.604
2,50,3,1.63493e-15,109035,95.665
3,50,3,6.34138e-05,545475,481.556
4,50,3,1.12144e-14,89700,82.351
5,50,3,3.54369e-10,232455,190.265
6,50,3,43.4473,16830,15.422
7,50,3,44.5117,135945,125.768
8,50,3,21.0836,545475,492.02
9,50,3,22.334,69450,81.307
10,50,3,0.0295547,19500,18.04
11,50,3,128.349,18960,17.164
12,50,3,119.395,15930,15.089
13,50,3,182.772,20985,19.8
14,50,3,7183.58,223680,200.246
15,50,3,5796.84,194175,176.924
16,50,3,3.31459,545475,534.08
17,50,3,136.327,27750,25.513
18,50,3,163.199,38085,35.248
19,50,3,3.70437,161985,141.141
20,50,3,21.9396,545475,473.818
21,50,3,836.442,12900,12.509
22,50,3,6228.26,34650,32.262
23,50,3,9185.1,331020,306.216
24,50,3,282.588,72600,88.714
25,50,3,299.754,59010,72.725
26,50,3,369.377,63015,78.6
27,50,3,770.609,68070,83.834
28,50,3,400,26040,26.032
1,50,4,1.72891e-15,11730,10.62
2,50,4,1.80266e-15,111885,98.294
3,50,4,876.061,545475,470.523
4,50,4,1.50535e-14,86205,78.81
5,50,4,1.06628e-10,260940,212.556
6,50,4,43.4473,21960,20.034
7,50,4,19.0251,322065,288.758
8,50,4,21.11,545475,490.533
9,50,4,26.3495,71775,83.966
10,50,4,0.00739604,19215,17.741
11,50,4,99.5419,19770,18.079
12,50,4,118.4,19020,17.757
13,50,4,270.684,23070,21.735
14,50,4,4331.7,395955,349.165
15,50,4,6323.28,251475,228.213
16,50,4,0.11009,545475,533.118
17,50,4,139.087,30600,27.891
18,50,4,121.591,46275,42.949
19,50,4,6.66824,56640,50.548
20,50,4,23.1889,545475,473.236
21,50,4,836.442,12945,12.536
22,50,4,6492.76,264510,241.029
23,50,4,10107,280335,260.067
24,50,4,243.847,64740,79.023
25,50,4,333.726,78165,95.458
26,50,4,200,132030,162.325
27,50,4,1085.79,55575,69.065
28,50,4,400,26625,26.662
1,50,5,9.39632e-16,11925,10.784
2,50,5,2.14866e-15,127485,111.655
3,50,5,9.32239,545475,476.396
4,50,5,1.8695e-14,113730,104.43
5,50,5,3.92686e-10,234825,192.703
6,50,5,43.4473,19965,18.227
7,50,5,21.5723,317190,280.509
8,50,5,21.0911,545475,491.464
9,50,5,25.1864,65985,77.271
10,50,5,0.00986467,18285,16.876
11,50,5,107.655,17970,16.486
12,50,5,106.46,15375,14.347
13,50,5,252.591,27360,25.704
14,50,5,6500.01,320160,284.061
15,50,5,4907.88,195600,177.317
16,50,5,0.070899,545475,531.016
17,50,5,145.136,30510,27.745
18,50,5,149.776,35295,32.602
19,50,5,6.68838,47925,43.248
20,50,5,25,300,0.256
21,50,5,1122.19,28965,27.899
22,50,5,7212.54,301860,271.026
23,50,5,8731.23,272625,250.23
24,50,5,247.918,57570,70.587
25,50,5,316.38,68820,84.252
26,50,5,357.763,64425,80.549
27,50,5,894.455,67200,83.042
28,50,5,400,28380,28.336
1,50,6,1.16556e-15,11865,10.732
2,50,6,2.66479e-15,117360,103.341
3,50,6,0.00772196,545475,476.772
4,50,6,1.82947e-14,88980,81.493
5,50,6,3.21852e-10,243315,198.464
6,50,6,43.4473,15165,13.897
7,50,6,23.5381,121440,112.543
8,50,6,21.1229,545475,485.089
9,50,6,27.2021,57795,67.986
10,50,6,0.0295522,18390,16.835
11,50,6,111.435,15975,14.716
12,50,6,125.364,16905,15.982
13,50,6,204.258,19440,18.308
14,50,6,5139.15,545475,475.248
15,50,6,5723.69,235875,214.829
16,50,6,0.485741,545475,535.132
17,50,6,172.257,27750,25.266
18,50,6,135.414,55635,51.452
19,50,6,4.70723,136995,119.645
20,50,6,25,300,0.255
21,50,6,1122.19,545475,498.552
22,50,6,4702.87,238755,217.945
23,50,6,8344.58,222855,207.922
24,50,6,265.602,77910,94.795
25,50,6,304.722,77985,95.532
26,50,6,351.006,57360,71.703
27,50,6,1066.88,63315,78.208
28,50,6,400,28275,28.254
1,50,7,1.16611e-15,11640,10.509
2,50,7,1.68181e-15,111555,98.214
3,50,7,0.0011107,545475,475.881
4,50,7,9.18045e-15,128415,118.153
5,50,7,2.19688e-10,256170,208.549
6,50,7,43.4473,22440,20.447
7,50,7,23.9106,281790,254.518
8,50,7,20.9861,545475,491.638
9,50,7,24.2968,67245,78.842
10,50,7,0.00739604,18015,16.472
11,50,7,100.491,15855,14.646
12,50,7,79.5966,15645,14.796
13,50,7,206.933,28650,26.846
14,50,7,6360.28,232695,208.537
15,50,7,6663.2,233760,211.172
16,50,7,0.213485,545475,536.333
17,50,7,139.819,35985,32.977
18,50,7,119.866,34380,31.853
19,50,7,6.23156,103530,91.175
20,50,7,25,300,0.256
21,50,7,836.442,13050,12.651
22,50,7,5035.54,223800,204.59
23,50,7,8884.14,43725,41.748
24,50,7,264.752,62475,76.369
25,50,7,302.865,71970,87.835
26,50,7,364.549,57075,71.285
27,50,7,1077.21,54225,67.285
28,50,7,400,30600,30.793
1,50,8,2.89123e-15,11835,10.688
2,50,8,1.892e-15,110925,97.54
3,50,8,6.14745e-07,545475,485.293
4,50,8,1.76876e-14,72015,65.52
5,50,8,3.90157e-10,244275,199.401
6,50,8,43.4473,13755,12.702
7,50,8,28.8872,332430,294.812
8,50,8,21.0921,545475,494.281
9,50,8,28.8576,67785,79.113
10,50,8,0.00739604,17655,16.295
11,50,8,115.415,15135,13.958
12,50,8,92.531,18900,17.572
13,50,8,204.124,22515,21.189
14,50,8,4731.04,360150,319.473
15,50,8,6036.53,452325,400.553
16,50,8,0.0335142,545475,534.899
17,50,8,136.141,33015,30.006
18,50,8,127.57,32580,30.223
19,50,8,5.95428,53715,48.187
20,50,8,25,300,0.255
21,50,8,836.442,12780,12.382
22,50,8,10950.8,234255,212.248
23,50,8,8417.14,286935,265.818
24,50,8,247.106,59970,73.39
25,50,8,285.211,76200,93.093
26,50,8,362.013,61710,77.152
27,50,8,906.115,60045,74.289
28,50,8,400,26895,26.926
1,50,9,1.2463e-15,12015,11.059
2,50,9,1.97182e-15,123015,108.203
3,50,9,1.19827e-10,413790,368.05
4,50,9,1.44752e-14,76350,69.79
5,50,9,1.81941e-10,248100,202.792
6,50,9,43.4473,18000,16.441
7,50,9,39.3548,311985,275.044
8,50,9,21.1308,545475,492.081
9,50,9,25.0014,46320,54.706
10,50,9,0.0147798,18390,17.021
11,50,9,131.333,17520,15.936
12,50,9,107.974,19035,17.952
13,50,9,216.324,22920,21.591
14,50,9,4744.21,211635,191.234
15,50,9,6527.55,200310,183.103
16,50,9,0.0524941,545475,525.538
17,50,9,185.303,32460,29.734
18,50,9,155.797,38040,35.174
19,50,9,6.21607,90660,79.711
20,50,9,21.9225,545475,480.175
21,50,9,836.442,12480,11.904
22,50,9,7709.82,211335,194.4
23,50,9,9207.06,258360,242.132
24,50,9,260.396,70200,85.812
25,50,9,299.74,69915,85.654
26,50,9,365.477,61245,76.564
27,50,9,907.7,60870,75.376
28,50,9,400,27225,27.455
1,50,10,1.31016e-15,11580,10.473
2,50,10,2.65188e-15,111075,97.366
3,50,10,0.824504,545475,475.366
4,50,10,1.07722e-14,71460,65.474
5,50,10,3.96829e-10,246615,201.38
6,50,10,49.1273,19455,17.762
7,50,10,26.9482,342780,307.319
8,50,10,21.1037,545475,493.591
9,50,10,29.0416,64395,75.479
10,50,10,0.0566063,18120,16.684
11,50,10,113.425,17490,15.868
12,50,10,121.385,15855,15.011
13,50,10,285.656,28485,26.775
14,50,10,4376.92,183420,164.613
15,50,10,5681.78,490545,437.584
16,50,10,3.37243,545475,536.59
17,50,10,132.326,34815,31.632
18,50,10,130.646,40050,37.271
19,50,10,5.21707,61575,55.236
20,50,10,20.8465,353325,310.151
21,50,10,836.442,13260,12.848
22,50,10,8377.88,276810,246.776
23,50,10,10031.9,264060,243.653
24,50,10,254.258,71115,86.317
25,50,10,315.439,78930,96.732
26,50,10,200,120675,148.463
27,50,10,843.457,61095,75.755
28,50,10,400,26340,26.365
1,50,11,2.72984e-15,11685,10.56
2,50,11,1.46612e-15,110670,97.309
3,50,11,5.63446e-05,545475,486.024
4,50,11,1.60028e-14,94500,86.376
5,50,11,7.52966e-11,259170,211.403
6,50,11,43.4473,16170,14.615
7,50,11,21.1589,545475,484.204
8,50,11,21.1309,545475,493.017
9,50,11,25.4714,69045,80.617
10,50,11,0.0271008,17280,16.033
11,50,11,124.37,15510,14.15
12,50,11,94.521,17445,16.507
13,50,11,237.964,29595,27.741
14,50,11,4482.53,178950,162.194
15,50,11,4453.68,237555,215.047
16,50,11,3.70867,545475,533.457
17,50,11,160.059,34785,31.596
18,50,11,137.834,53745,49.805
19,50,11,5.5689,54555,48.864
20,50,11,25,300,0.256
21,50,11,836.442,12495,12.1
22,50,11,8533.69,169140,156.257
23,50,11,9369.89,417375,381.158
24,50,11,288.181,80475,97.74
25,50,11,314.484,95265,116.354
26,50,11,365.264,64320,80.193
27,50,11,990.072,53415,66.237
28,50,11,400,26160,26.228
1,50,12,1.94293e-15,12075,10.937
2,50,12,1.93487e-15,116160,102.28
3,50,12,9.363e-05,545475,472.038
4,50,12,1.26991e-14,76410,69.968
5,50,12,1.4677e-10,240000,196.374
6,50,12,43.4473,18660,16.851
7,50,12,34.7928,408600,365.069
8,50,12,21.1196,545475,483.953
9,50,12,30.3226,55740,65.49
10,50,12,0.0197195,17925,16.428
11,50,12,160.388,18375,16.841
12,50,12,87.5562,17400,16.477
13,50,12,223.682,27945,26.239
14,50,12,8084.97,181215,163.737
15,50,12,6050.71,475770,427.403
16,50,12,0.0450564,545475,527.157
17,50,12,173.552,34245,31.133
18,50,12,112.203,51105,47.581
19,50,12,6.4671,65100,57.913
20,50,12,25,300,0.256
21,50,12,1122.19,545475,502.496
22,50,12,5868.39,346605,313.273
23,50,12,9448.81,293520,272.26
24,50,12,241.913,62160,75.762
25,50,12,309.127,83400,101.843
26,50,12,362.489,72525,90.02
27,50,12,781.789,59265,73.489
28,50,12,400,25860,25.867
1,50,13,1.57803e-15,11685,10.558
2,50,13,3.76579e-15,109725,96.508
3,50,13,0.0020944,545475,482.602
4,50,13,1.67241e-14,73980,67.706
5,50,13,1.62651e-10,252375,205.8
6,50,13,43.4473,20100,18.341
7,50,13,26.0889,119520,111.107
8,50,13,21.1848,545475,485.357
9,50,13,21.9203,50100,58.873
