Function,Dimension,Run,Error,Evals,Time
1,50,1,1.41096e-15,11520,10.31
2,50,1,2.03379e-15,108390,93.603
3,50,1,4.89755,545475,469.129
4,50,1,3.67843e-14,79260,71.186
5,50,1,4.566e-11,258180,206.221
6,50,1,43.4473,19650,17.571
7,50,1,19.1474,141045,128.152
8,50,1,21.1435,545475,481.905
9,50,1,31.5061,57075,66.039
10,50,1,0.0147724,19125,17.333
11,50,1,135.314,15360,13.837
12,50,1,120.39,15825,14.638
13,50,1,244.732,23490,21.69
14,50,1,5440.55,267165,231.42
15,50,1,6392.1,202545,181.577
16,50,1,0.0559255,545475,516.622
17,50,1,152.733,28560,25.605
18,50,1,139.13,54105,49.393
19,50,1,5.78818,60165,52.924
20,50,1,25,300,0.254
21,50,1,836.442,12885,12.169
22,50,1,11457.9,125880,113.007
23,50,1,9503.45,493035,443.574
24,50,1,241.461,58050,70.063
25,50,1,297.55,63615,77.04
26,50,1,362.104,67185,82.392
27,50,1,1144.67,66615,81.471
28,50,1,400,27465,27.018
1,50,2,1.53562e-15,11880,10.637
2,50,2,2.37871e-15,110070,94.938
3,50,2,1.25209e-06,545475,469.635
4,50,2,3.21539e-14,97485,87.713
5,50,2,3.50982e-10,239430,192.318
6,50,2,43.4473,18705,16.774
7,50,2,17.564,545475,470.022
8,50,2,21.1075,545475,485.469
9,50,2,27.083,62925,72.697
10,50,2,0.0172263,18840,17.04
11,50,2,70.642,16410,14.802
12,50,2,103.476,15540,14.383
13,50,2,229.387,21915,20.22
14,50,2,5724.67,272550,242.825
15,50,2,5975.33,258720,227.527
16,50,2,0.0802262,545475,518.93
17,50,2,161.707,35220,31.578
18,50,2,147.499,59115,53.88
19,50,2,5.27643,56070,49.357
20,50,2,22.141,545475,468.677
21,50,2,836.442,13050,12.339
22,50,2,6000.67,223155,200.771
23,50,2,8492.07,266250,242.514
24,50,2,265.192,58050,70.462
25,50,2,293.97,82335,99.263
26,50,2,348.4,59985,73.734
27,50,2,777.48,64965,79.005
28,50,2,400,25935,25.56
1,50,3,2.27331e-15,11520,10.327
2,50,3,1.42814e-15,112665,97.476
3,50,3,1021.95,545475,456.703
4,50,3,1.70672e-14,74625,67.054
5,50,3,4.42565e-10,241380,193.881
6,50,3,43.4473,17025,15.24
7,50,3,31.1958,120975,110.639
8,50,3,21.0084,545475,482.813
9,50,3,33.7287,65445,75.665
10,50,3,0.0221857,18240,16.554
11,50,3,97.5058,15825,14.249
12,50,3,79.5966,15555,14.372
13,50,3,262.986,20745,19.136
14,50,3,5304.35,247125,215.682
15,50,3,5651.1,257850,226.855
16,50,3,3.67726,545475,525.758
17,50,3,156.361,31740,28.493
18,50,3,155.071,61065,55.656
19,50,3,4.58437,82845,72.192
20,50,3,22.2293,545475,468.275
21,50,3,1122.19,545475,488.792
22,50,3,8140.32,300780,262.5
23,50,3,8520.03,283020,254.292
24,50,3,261.736,82275,98.933
25,50,3,322.265,83610,101.004
26,50,3,352.825,56835,69.953
27,50,3,1056.02,60210,73.579
28,50,3,400,26070,25.637
1,50,4,1.77393e-15,11685,10.466
2,50,4,2.00232e-15,120135,103.694
3,50,4,1.49793e-05,545475,470.991
4,50,4,1.50677e-14,83715,75.476
5,50,4,4.34946e-10,229935,185.009
6,50,4,43.4473,30585,27.279
7,50,4,14.5377,351495,308.706
8,50,4,20.9818,545475,484.837
9,50,4,26.3207,57495,66.406
10,50,4,0.00739604,17565,15.925
11,50,4,132.329,15285,13.786
12,50,4,125.365,19080,17.596
13,50,4,202.272,18630,17.231
14,50,4,4343.56,42405,38.111
15,50,4,5568.09,503910,443.019
16,50,4,0.15497,545475,527.741
17,50,4,132.648,34980,31.369
18,50,4,120.772,37575,34.253
19,50,4,7.96491,82215,71.931
20,50,4,25,300,0.254
21,50,4,1122.19,65295,61.675
22,50,4,6324.7,222630,199.347
23,50,4,8969.53,255870,232.27
24,50,4,276.065,68895,83.001
25,50,4,296.492,85080,102.324
26,50,4,374.383,57540,71.025
27,50,4,919.562,60225,73.634
28,50,4,400,27225,26.758
1,50,5,1.5962e-15,11850,10.612
2,50,5,1.75158e-15,109875,94.885
3,50,5,9112.46,545475,463.448
4,50,5,1.33333e-14,115905,104.378
5,50,5,8.11174e-10,234210,188.348
6,50,5,43.4473,17235,15.46
7,50,5,17.8125,335385,293.803
8,50,5,21.1436,545475,482.204
9,50,5,28.3794,62415,72.15
10,50,5,0.0147798,17385,15.77
11,50,5,120.39,16635,14.971
12,50,5,125.365,19905,18.454
13,50,5,246.872,21735,20.124
14,50,5,4204.96,61140,54.181
15,50,5,5919.02,82245,74.419
16,50,5,0.0605268,89070,87.685
17,50,5,154.822,28560,25.599
18,50,5,135.14,61320,55.76
19,50,5,7.24081,55755,49.263
20,50,5,25,300,0.253
21,50,5,1122.19,294900,269.974
22,50,5,9460.86,263505,232.264
23,50,5,7533.3,544710,492.676
24,50,5,254.259,65565,78.88
25,50,5,319.303,69795,84.433
26,50,5,353.654,53865,66.518
27,50,5,1004.44,70290,85.945
28,50,5,400,25575,25.155
1,50,6,1.39565e-15,12060,10.816
2,50,6,1.80384e-15,115425,99.758
3,50,6,0.00306829,545475,465.168
4,50,6,1.31264e-14,118485,106.734
5,50,6,7.37207e-11,236130,189.434
6,50,6,43.4473,19575,17.524
7,50,6,34.3232,128235,117.208
8,50,6,21.0875,545475,482.404
9,50,6,25.0314,54435,63.055
10,50,6,0.01969,17715,16.066
11,50,6,82.5815,16080,14.536
12,50,6,102.481,20880,19.328
13,50,6,250.992,23700,21.943
14,50,6,4569.74,37365,33.534
15,50,6,6276.14,185325,166.902
16,50,6,0.0627498,115620,112.687
17,50,6,132.138,34470,30.805
18,50,6,160.005,33795,30.813
19,50,6,7.36902,56475,49.455
20,50,6,25,300,0.253
21,50,6,1122.19,545475,488.963
22,50,6,11140.9,421245,371.635
23,50,6,6926.74,243210,224.392
24,50,6,248.775,62790,75.716
25,50,6,308.215,68190,82.112
26,50,6,375.033,63420,78.073
27,50,6,850.383,69165,84.125
28,50,6,400,26115,25.698
1,50,7,1.02638e-15,11745,10.534
2,50,7,2.55397e-15,110205,95.046
3,50,7,1.14452e-05,545475,466.799
4,50,7,1.97555e-14,86970,78.571
5,50,7,5.1892e-10,226725,182.381
6,50,7,43.4473,22440,20.077
7,50,7,9.45207,129150,117.907
8,50,7,21.1522,545475,478.94
9,50,7,23.439,63390,73.053
10,50,7,0.00986467,18120,16.425
11,50,7,121.385,17100,15.46
12,50,7,109.445,16185,15.012
13,50,7,152.333,24825,22.973
14,50,7,5141.73,199620,178.143
15,50,7,3852.84,211620,190.532
16,50,7,0.0440685,275820,263.274
17,50,7,180.326,36885,32.957
18,50,7,147.282,43365,39.551
19,50,7,7.17346,83760,73.112
20,50,7,25,300,0.253
21,50,7,836.442,12645,11.935
22,50,7,5093.97,245910,221.181
23,50,7,9038.68,293475,269.727
24,50,7,254.624,70110,84.328
25,50,7,286.976,72165,87.192
26,50,7,362.8,58380,72.063
27,50,7,991.329,67710,82.668
28,50,7,400,31110,30.561
1,50,8,1.91661e-15,12030,10.798
2,50,8,2.41641e-15,112110,96.892
3,50,8,231.147,545475,461.073
4,50,8,1.8944e-14,118290,106.448
5,50,8,6.46077e-11,266730,213.368
6,50,8,43.4473,22935,20.485
7,50,8,20.7188,153990,138.835
8,50,8,21.1122,545475,480.921
9,50,8,22.9434,63405,73.218
10,50,8,0.0123161,17955,16.243
11,50,8,92.5772,18870,16.951
12,50,8,130.339,17295,16.023
13,50,8,278.129,23955,22.16
14,50,8,5052.21,67095,60.4
15,50,8,6332.62,194535,175.143
16,50,8,0.0214638,423285,401.672
17,50,8,189.254,29025,26
18,50,8,188.487,45375,41.342
19,50,8,6.48629,61530,53.869
20,50,8,25,300,0.254
21,50,8,836.442,12480,11.799
22,50,8,8664.62,543930,477.286
23,50,8,7961.09,201720,186.656
24,50,8,256.945,62340,75.443
25,50,8,314.205,64860,78.626
26,50,8,351.243,61980,76.324
27,50,8,1016.3,62370,76.155
28,50,8,400,25575,25.239
1,50,9,1.22452e-15,12255,10.974
2,50,9,1.68062e-15,110970,96.058
3,50,9,1.97903e-10,545475,472.427
4,50,9,1.20474e-14,84855,76.692
5,50,9,2.32555e-10,238575,191.144
6,50,9,43.4473,15075,13.519
7,50,9,16.2133,107895,98.795
8,50,9,21.1108,545475,481.256
9,50,9,19.4916,53460,62.016
10,50,9,0.00986467,17850,16.172
11,50,9,86.5611,15120,13.634
12,50,9,105.465,18330,16.921
13,50,9,222.457,22785,20.975
14,50,9,4395.02,232155,206.135
15,50,9,5842.89,207630,184.764
16,50,9,0.19006,545475,531.36
17,50,9,134.295,40335,36.064
18,50,9,148.455,35115,31.991
19,50,9,4.83445,65865,57.836
20,50,9,21.7682,462075,400.017
21,50,9,836.442,12600,11.894
22,50,9,7105.63,246735,221.16
23,50,9,10420.3,545475,480.4
24,50,9,237.773,63660,77.033
25,50,9,305.975,69330,84.042
26,50,9,337.81,62010,76.119
27,50,9,797.384,65550,80.152
28,50,9,400,26400,25.966
1,50,10,1.65328e-15,11790,10.572
2,50,10,1.59093e-15,110985,95.686
3,50,10,379.578,545475,455.881
4,50,10,2.45247e-14,72495,65.447
5,50,10,1.39084e-10,255360,204.371
6,50,10,43.4473,24870,22.262
7,50,10,11.2929,385170,338.301
8,50,10,21.1127,545475,482.013
9,50,10,29.8063,63210,72.864
10,50,10,0.00986467,18525,16.753
11,50,10,88.5512,15945,14.382
12,50,10,141.284,20010,18.503
13,50,10,162.609,21360,19.78
14,50,10,5191.91,193755,172.741
15,50,10,5871.22,221790,197.52
16,50,10,3.48264,545475,524.431
17,50,10,134.257,28965,25.899
18,50,10,140.612,37620,34.347
19,50,10,8.66547,54090,48.002
20,50,10,25,300,0.252
21,50,10,836.442,13065,12.351
22,50,10,8763.38,222090,199.6
23,50,10,7675.82,293040,268.663
24,50,10,261.919,58890,71.108
