Function,Dimension,Run,Error,Evals,Time
1,50,1,1.70371e-15,11655,10.521
2,50,1,2.61496e-15,110730,96.248
3,50,1,1.02029e-09,545475,480.301
4,50,1,1.73712e-14,118665,108.16
5,50,1,2.31152e-10,254805,206.76
6,50,1,43.4473,16935,15.304
7,50,1,36.6801,545475,478.08
8,50,1,21.1303,545475,481.127
9,50,1,20.3145,60285,70.148
10,50,1,0.0492766,18045,16.503
11,50,1,95.562,17250,15.604
12,50,1,73.6268,17100,15.959
13,50,1,221.561,24360,22.649
14,50,1,5252.36,195180,174.258
15,50,1,4749.69,406050,357.91
16,50,1,0.0420454,545475,526.847
17,50,1,143.232,28005,25.315
18,50,1,179.68,30405,27.944
19,50,1,7.54649,53415,47.469
20,50,1,25,300,0.255
21,50,1,1122.19,285405,264.615
22,50,1,5371.12,545475,478.701
23,50,1,6864.29,545475,497.319
24,50,1,255.567,87900,105.793
25,50,1,300.623,69675,84.97
26,50,1,372.182,63840,79.392
27,50,1,943.721,57390,70.964
28,50,1,400,26160,26.008
1,50,2,1.24987e-15,11700,10.581
2,50,2,2.07317e-15,110400,96.037
3,50,2,0.199537,545475,468.232
4,50,2,1.21236e-14,101235,92.481
5,50,2,6.64121e-11,251685,203.121
6,50,2,1.42574e-14,81990,72.95
7,50,2,13.2993,122775,113.029
8,50,2,21.1491,545475,486.934
9,50,2,25.6102,68460,79.537
10,50,2,0.0417801,18075,16.507
11,50,2,103.486,16350,14.825
12,50,2,92.531,17355,16.191
13,50,2,282.238,21750,20.294
14,50,2,6681.39,545475,471.55
15,50,2,6945.21,307605,273.937
16,50,2,0.0280775,545475,525.809
17,50,2,156.319,29520,26.669
18,50,2,163.647,50655,46.563
19,50,2,8.01809,63330,55.824
20,50,2,25,300,0.256
21,50,2,1122.35,62250,59.397
22,50,2,7968.74,545475,477.051
23,50,2,7443.72,473625,434.273
24,50,2,253.951,61845,75.289
25,50,2,303.952,79320,96.28
26,50,2,200,129630,159.354
27,50,2,749.329,64545,79.415
28,50,2,400,26760,26.635
1,50,3,1.17951e-15,11685,10.55
2,50,3,2.44359e-15,110835,96.448
