Function,Dimension,Run,Error,Evals,Time
1,30,1,3.0989e-15,7630,2.678
2,30,1,5.13915e-15,58296,19.722
3,30,1,23.3888,205142,69.871
4,30,1,7.17503e-15,35644,12.525
5,30,1,2.75901e-11,100856,32.749
6,30,1,6.15187e-15,45234,15.68
7,30,1,49.4108,205142,70.76
8,30,1,21.0249,56280,20.311
9,30,1,15.7773,33572,17.03
10,30,1,0.0910517,11284,3.993
11,30,1,108.45,9646,3.41
12,30,1,79.5965,14784,5.341
13,30,1,127.408,15988,5.764
14,30,1,3224.48,83916,29.266
15,30,1,1884.02,18382,6.568
16,30,1,3.32191,58534,23.734
17,30,1,125.612,24962,8.734
18,30,1,254.333,12908,4.588
19,30,1,5.331,29792,10.2
20,30,1,15,280,0.095
21,30,1,300,16828,6.254
22,30,1,4592.33,87584,31.481
23,30,1,4747.25,82376,30.201
24,30,1,249.047,38360,20.321
25,30,1,269.027,30114,16.064
26,30,1,327.986,34076,18.239
27,30,1,739.809,34412,18.343
28,30,1,100,22694,8.82
1,30,2,2.89767e-15,8148,2.862
2,30,2,1.79732e-15,41650,14.133
3,30,2,0.843275,205142,68.834
4,30,2,70891.7,14868,5.285
5,30,2,3.54608e-11,90986,29.647
6,30,2,1.40287e-14,38010,13.223
7,30,2,13.008,180446,62.489
8,30,2,20.972,153790,54.716
9,30,2,17.6684,63910,32.02
10,30,2,0.00986467,11172,3.968
11,30,2,82.5814,10962,3.88
12,30,2,59.6975,14588,5.253
13,30,2,138.758,16772,6.012
14,30,2,3157.65,72562,25.427
15,30,2,2993.21,53074,18.704
16,30,2,2.34223,173698,69.677
17,30,2,62.4305,20706,7.246
18,30,2,70.9008,86128,30.156
19,30,2,4.52843,22316,7.747
20,30,2,15,280,0.095
21,30,2,443.544,8190,3.028
22,30,2,3343.77,202216,72.63
23,30,2,4843.78,86086,31.554
24,30,2,221.564,41678,21.9
25,30,2,266.645,42210,22.33
26,30,2,322.956,43638,23.31
27,30,2,472.481,42084,22.309
28,30,2,300,34384,13.345
1,30,3,2.30773e-15,8484,2.998
2,30,3,3.34766e-15,55804,19.037
3,30,3,4.77675e-06,205142,70.281
4,30,3,78953.1,11424,4.054
5,30,3,3.81843e-12,98070,31.964
6,30,3,7.16033e-15,41608,14.527
7,30,3,3.74537,155316,52.925
8,30,3,21.0641,52346,18.953
9,30,3,10.9704,38122,19.274
10,30,3,0.0246371,11802,4.182
11,30,3,64.6722,11970,4.238
12,30,3,58.7025,15806,5.732
13,30,3,78.8766,21896,7.897
14,30,3,7282.25,60732,21.665
15,30,3,2498.02,32284,11.453
16,30,3,2.96866,55916,22.878
17,30,3,212.069,56462,19.673
18,30,3,238.371,205142,71.597
19,30,3,2.65281,24444,8.491
20,30,3,15,280,0.095
21,30,3,443.544,8092,2.997
22,30,3,8209.84,63700,23.52
23,30,3,7877.33,58786,22.165
24,30,3,148.717,30338,16.178
25,30,3,263.322,48776,25.699
26,30,3,330.676,38528,20.641
27,30,3,708.784,35028,18.709
28,30,3,100,34594,13.441
