Function,Dimension,Run,Error,Evals,Time
1,30,1,9.88335e-16,7588,2.659
2,30,1,1.26984e-14,52276,17.681
3,30,1,29.1519,205142,69.887
4,30,1,1.35805e-14,34202,11.973
5,30,1,4.05659e-12,103642,33.603
6,30,1,2.06878e-14,44870,15.524
7,30,1,17.2031,75866,26.582
8,30,1,20.9622,54488,19.653
9,30,1,11.8762,38234,19.359
10,30,1,0.0147724,12684,4.484
11,30,1,70.642,11144,3.929
12,30,1,71.6497,22372,7.988
13,30,1,154.796,16702,5.988
14,30,1,4492.77,15876,5.591
15,30,1,3638.38,86646,30.606
16,30,1,3.51474,62118,25.148
17,30,1,146.181,25480,8.888
18,30,1,232.057,52486,18.395
19,30,1,3.40103,28980,9.993
20,30,1,15,280,0.095
21,30,1,300,18368,6.82
22,30,1,6204.48,24626,8.898
23,30,1,3837.57,120498,44.162
24,30,1,234.576,36204,19.056
25,30,1,221.732,37772,19.878
26,30,1,320.395,34832,18.61
27,30,1,468.203,33502,17.838
28,30,1,300,18494,7.154
1,30,2,2.8867e-15,7994,2.814
2,30,2,3.88674e-15,48286,16.438
3,30,2,7.4802e-05,205142,70.634
4,30,2,1.19228e-14,36470,12.798
5,30,2,9.93012e-11,105238,34.107
6,30,2,6.25926e-15,42266,14.618
7,30,2,21.7473,205142,71.149
8,30,2,20.9703,47978,17.3
9,30,2,20.4492,43960,22.11
10,30,2,0.00985728,11690,4.15
11,30,2,80.5915,10066,3.566
12,30,2,40.7933,12880,4.664
13,30,2,104.262,14042,5.04
14,30,2,3115.02,99932,34.588
15,30,2,2598.72,15316,5.447
16,30,2,2.6508,49336,20.076
17,30,2,89.8091,18480,6.449
18,30,2,224.598,11550,4.1
19,30,2,4.06085,28014,9.665
20,30,2,15,280,0.095
21,30,2,300,18186,6.747
22,30,2,5892.76,106834,37.985
23,30,2,7582.49,58338,21.933
24,30,2,219.436,31598,16.679
25,30,2,265.894,39984,21.096
26,30,2,332.884,36344,19.453
27,30,2,473.443,32158,17.178
28,30,2,300,18382,7.119
1,30,3,7.01403e-15,8400,2.946
2,30,3,2.37793e-15,43638,14.805
3,30,3,2.6341e-11,135926,47.256
4,30,3,65879.2,68614,24.199
5,30,3,2.39407e-12,98126,31.72
6,30,3,1.09209e-14,41090,14.244
7,30,3,9.93895,156310,53.975
8,30,3,20.9972,87220,31.348
9,30,3,17.6898,32312,16.338
10,30,3,0.0320454,11452,4.068
11,30,3,74.6217,11592,4.1
12,30,3,37.8084,11830,4.278
13,30,3,141.837,18578,6.62
14,30,3,3546.29,19740,6.984
15,30,3,7873.03,81256,29.103
16,30,3,2.81661,68264,27.75
17,30,3,212.522,17836,6.265
18,30,3,231.653,166404,58.053
19,30,3,2.35021,36120,12.329
20,30,3,15,280,0.095
21,30,3,443.544,8260,3.05
22,30,3,4557.21,107436,37.938
23,30,3,8512.7,60844,22.91
24,30,3,224.54,34804,18.311
25,30,3,258.782,55342,29.111
26,30,3,323.543,34720,18.647
27,30,3,592.881,38038,20.212
28,30,3,300,42588,16.456
1,30,4,2.64368e-15,7742,2.717
2,30,4,2.67454e-15,42672,14.481
3,30,4,2.22526e-05,205142,69.367
4,30,4,7.74352e-15,31990,11.227
5,30,4,3.72878e-12,94850,30.542
6,30,4,6.69051e-15,42112,14.649
7,30,4,9.64091,84742,29.798
8,30,4,20.9436,205142,72.016
9,30,4,15.3681,34566,17.479
10,30,4,0.00739604,11746,4.17
11,30,4,84.5713,10276,3.645
12,30,4,32.8336,10990,3.976
13,30,4,89.8707,12530,4.514
14,30,4,3500.24,72520,25.388
15,30,4,2782.09,69972,24.703
16,30,4,2.21796,205142,81.563
17,30,4,84.2612,17710,6.19
18,30,4,73.8841,20804,7.377
19,30,4,3.00406,28420,9.682
20,30,4,15,280,0.095
21,30,4,443.544,7910,2.923
22,30,4,3097.05,123564,43.826
23,30,4,6101.45,126280,44.878
24,30,4,244.013,37562,19.779
25,30,4,251.368,36526,19.274
26,30,4,325.349,38136,20.413
27,30,4,568.327,36092,19.197
28,30,4,100,31304,12.125
1,30,5,3.72592e-15,8778,3.089
2,30,5,6.14854e-15,55244,18.763
3,30,5,3.93165e-11,59136,20.786
4,30,5,85049.9,74326,26.25
5,30,5,1.36038e-11,97244,31.643
6,30,5,6.65063e-15,38290,13.313
7,30,5,3.50172,89264,31.07
8,30,5,21.012,58982,21.363
9,30,5,13.2642,55412,27.847
10,30,5,4.996e-15,12236,4.344
11,30,5,52.7327,12754,4.519
12,30,5,40.7933,26474,9.595
13,30,5,124.963,70812,25.357
14,30,5,7525.24,57890,20.645
15,30,5,6932.3,72324,25.956
16,30,5,3.33341,51198,20.939
17,30,5,61.2344,40530,14.128
18,30,5,216.69,39718,14.104
19,30,5,2.93508,25522,8.837
20,30,5,15,280,0.096
21,30,5,300,21406,7.949
22,30,5,8492.25,63294,23.358
23,30,5,8500.49,61642,23.218
24,30,5,225.913,38066,20.109
25,30,5,262.064,62216,32.719
26,30,5,320.648,62692,33.315
27,30,5,381.764,45108,23.964
28,30,5,300,46270,17.89
1,30,6,3.0532e-15,8498,2.986
2,30,6,6.94601e-15,58170,19.753
3,30,6,3.62722,205142,68.678
4,30,6,65752,33404,11.857
5,30,6,1.13662e-11,98854,32.207
6,30,6,1.1306e-14,43204,15.005
7,30,6,10.0326,183960,63.137
