Function,Dimension,Run,Error,Evals,Time
1,30,1,2.28144e-15,7994,2.829
2,30,1,2.78611e-15,53466,18.255
3,30,1,38.9888,205142,69.924
4,30,1,1.39596e-14,42532,15.053
5,30,1,7.52935e-11,93366,30.443
6,30,1,26.4074,13328,4.72
7,30,1,15.6959,142590,49.316
8,30,1,20.9853,205142,72.32
9,30,1,17.4657,35854,18.202
10,30,1,0.0368943,11060,3.934
11,30,1,39.7983,10080,3.592
12,30,1,60.6924,11396,4.148
13,30,1,81.0971,12236,4.416
14,30,1,2447.93,24290,8.616
15,30,1,3814.24,123536,43.183
16,30,1,0.140217,205142,81.921
17,30,1,67.5682,19110,6.711
18,30,1,89.4279,26782,9.537
19,30,1,2.95208,26992,9.351
20,30,1,15,280,0.096
21,30,1,300,17598,6.543
22,30,1,4010.11,205142,71.862
23,30,1,5294.02,87794,32.063
24,30,1,228.922,32536,17.261
25,30,1,252.835,47152,24.857
26,30,1,324.821,37716,20.227
27,30,1,491.153,35378,18.901
28,30,1,300,27818,10.796
1,30,2,1.2978e-15,7672,2.698
2,30,2,2.9979e-15,65660,22.301
3,30,2,4.13697e-08,205142,70.984
4,30,2,4.53665e-15,31528,11.094
5,30,2,3.93876e-12,100268,32.548
6,30,2,5.30656e-15,40320,14.079
7,30,2,16.4315,139328,48.632
8,30,2,21.0189,205142,71.243
9,30,2,13.0869,38976,19.734
10,30,2,0.01969,11914,4.239
11,30,2,42.7832,12040,4.272
12,30,2,35.8185,10416,3.785
13,30,2,101.704,12096,4.363
14,30,2,3696.64,74802,26.323
15,30,2,2131.32,205142,70.151
16,30,2,1.99853,205142,81.937
17,30,2,75.3011,21896,7.69
18,30,2,81.6995,34188,12.185
19,30,2,2.57264,22750,7.955
20,30,2,15,280,0.096
21,30,2,300,25508,9.528
22,30,2,5235.67,89754,32.127
23,30,2,4817.33,99022,36.069
24,30,2,240.097,32578,17.394
25,30,2,261.877,41300,21.788
26,30,2,323.858,38794,20.862
27,30,2,564.454,32830,17.68
28,30,2,300,19208,7.464
1,30,3,2.33946e-15,7966,2.804
2,30,3,2.99169e-15,42826,14.606
3,30,3,1.78869e-08,205142,70.397
4,30,3,7.69516e-15,32942,11.605
5,30,3,2.64582e-12,100646,32.884
6,30,3,5.76766e-15,38388,13.38
7,30,3,6.85805,55356,19.77
8,30,3,20.9882,205142,71.939
9,30,3,17.3265,50792,25.67
10,30,3,0.00985728,10388,3.691
11,30,3,40.7933,11004,3.916
12,30,3,48.7529,10962,3.989
13,30,3,119.674,14322,5.167
14,30,3,3466.21,25158,8.904
15,30,3,3253.7,87696,30.936
16,30,3,0.214958,205142,81.22
17,30,3,82.7391,21028,7.401
18,30,3,67.7857,26292,9.376
19,30,3,2.27446,93450,31.754
20,30,3,15,280,0.095
21,30,3,300,17822,6.642
22,30,3,5064.44,88816,31.553
23,30,3,5166.44,72296,26.637
24,30,3,236.831,40236,21.255
25,30,3,201.831,35140,18.553
26,30,3,319.397,39088,20.95
27,30,3,667.889,34832,18.609
28,30,3,300,44352,17.261
1,30,4,1.60923e-15,8190,2.891
2,30,4,3.30793e-15,44926,15.321
3,30,4,2.05818e-05,205142,69.812
4,30,4,4.3751e-15,55762,19.711
5,30,4,1.39493e-10,95312,30.909
6,30,4,26.4074,13020,4.61
7,30,4,5.02067,81340,28.617
8,30,4,20.9476,205142,72.298
9,30,4,16.965,36176,18.367
10,30,4,0.00986467,11102,3.943
11,30,4,60.6923,10374,3.694
12,30,4,52.7328,10738,3.892
13,30,4,102.923,15554,5.609
14,30,4,3103.36,81312,28.66
15,30,4,3538.03,81984,29.013
16,30,4,0.0553043,44800,17.972
17,30,4,92.0452,20006,7.023
18,30,4,55.5581,50722,17.93
19,30,4,5.9499,22036,7.69
20,30,4,15,280,0.095
21,30,4,300,25648,9.567
22,30,4,2679.79,71022,25.66
23,30,4,3755.89,126028,45.767
24,30,4,246.895,29232,15.59
25,30,4,252.368,31668,16.994
26,30,4,328.559,37254,19.998
27,30,4,722.411,34902,18.702
28,30,4,300,18732,7.295
1,30,5,3.14315e-15,8022,2.827
2,30,5,3.07327e-15,42602,14.541
3,30,5,2.28202e-11,165578,57.017
4,30,5,6.31349e-15,31878,11.224
5,30,5,1.58247e-12,99106,32.118
6,30,5,8.16773e-15,41958,14.594
7,30,5,13.6655,43288,15.554
8,30,5,20.8941,205142,71.92
9,30,5,14.769,38444,19.454
10,30,5,0.00739604,11046,3.943
11,30,5,47.7579,9744,3.461
12,30,5,33.8286,15330,5.553
13,30,5,177.201,16198,5.857
14,30,5,3434.49,157528,53.638
15,30,5,2738.4,119756,41.3
16,30,5,3.0417,205142,81.902
17,30,5,77.6677,20062,7.034
18,30,5,70.176,17584,6.277
19,30,5,4.15848,19712,6.899
20,30,5,15,280,0.099
21,30,5,443.544,8148,3.02
22,30,5,3614.15,129584,45.59
23,30,5,5386.73,71848,26.313
24,30,5,236.374,31262,16.578
25,30,5,204.151,32676,17.317
26,30,5,318.108,32326,17.382
27,30,5,509.436,36680,19.538
28,30,5,300,33922,13.197
1,30,6,3.98863e-15,7686,2.712
2,30,6,3.17137e-15,52640,17.973
3,30,6,0.209071,205142,69.576
4,30,6,5.1417e-15,43918,15.572
5,30,6,1.33203e-11,95970,31.215
6,30,6,8.87305e-15,41566,14.483
7,30,6,4.57016,69958,24.887
8,30,6,21.02,205142,71.502
9,30,6,12.6638,32508,16.505
10,30,6,0.0147724,11662,4.155
11,30,6,44.7731,10472,3.728
12,30,6,56.7126,12292,4.47
13,30,6,132.037,17416,6.305
14,30,6,3599.77,113652,39.096
15,30,6,2446.72,58590,20.751
16,30,6,0.0461074,205142,82.374
17,30,6,69.2036,17052,6.013
18,30,6,55.0967,17094,6.102
19,30,6,3.44614,25704,8.899
20,30,6,15,280,0.096
21,30,6,300,21994,8.201
22,30,6,2765.3,92946,33.351
23,30,6,5945.7,83972,31.027
24,30,6,143.152,24682,13.183
25,30,6,254.783,28168,14.944
26,30,6,326.4,28994,15.652
27,30,6,559.44,33166,17.782
28,30,6,300,40656,15.793
1,30,7,2.24978e-15,7994,2.824
2,30,7,3.20925e-15,45752,15.66
3,30,7,0.0624152,205142,69.952
4,30,7,3.85892e-15,31248,11.02
5,30,7,1.41957e-11,89964,29.312
6,30,7,2.16372e-15,36750,12.769
7,30,7,5.57915,151816,52.98
8,30,7,20.9638,205142,71.675
9,30,7,14.5516,37744,19.127
10,30,7,2.33147e-15,11494,4.091
11,30,7,58.7025,11620,4.137
12,30,7,56.7126,11452,4.129
13,30,7,66.2294,12516,4.542
14,30,7,3343.67,51996,18.187
15,30,7,2118.06,151312,52.242
16,30,7,0.0909328,62762,25.132
17,30,7,116.658,18088,6.362
18,30,7,74.1454,33152,11.819
19,30,7,3.61955,21280,7.423
20,30,7,15,280,0.095
21,30,7,443.544,7938,2.941
22,30,7,4860.49,81214,29.288
23,30,7,4013.14,205142,72.96
24,30,7,228.214,36330,19.216
25,30,7,263.703,38388,20.281
26,30,7,335.301,35966,19.315
27,30,7,423.673,32550,17.45
28,30,7,300,37184,14.493
1,30,8,1.66297e-15,7336,2.574
2,30,8,3.4944e-15,50652,17.25
3,30,8,0.000296279,205142,70.044
4,30,8,2.54716e-15,32284,11.373
5,30,8,1.27803e-10,86716,28.274
6,30,8,26.4074,14154,4.991
7,30,8,15.3834,115738,40.332
8,30,8,20.9617,205142,71.041
9,30,8,15.9734,32158,16.338
10,30,8,0.0320061,11396,4.053
11,30,8,29.8487,10374,3.686
12,30,8,40.7933,14042,5.077
13,30,8,127.555,13720,4.963
14,30,8,3677.69,190666,65.107
15,30,8,4317.19,53578,18.843
16,30,8,0.187725,205142,79.991
17,30,8,76.891,18872,6.649
18,30,8,64.6488,20832,7.431
19,30,8,5.25908,25130,8.711
20,30,8,15,280,0.098
21,30,8,300,20146,7.505
22,30,8,5416.36,91084,32.524
23,30,8,4617.94,111342,40.483
24,30,8,224.298,36386,19.374
25,30,8,272.37,31976,17.027
26,30,8,332.082,32746,17.696
27,30,8,648.975,33894,18.149
28,30,8,300,30002,11.673
1,30,9,2.29611e-15,8218,2.899
2,30,9,2.63289e-15,46760,15.937
3,30,9,1.64545e-05,205142,70.478
4,30,9,4.74866e-15,36792,13.021
5,30,9,6.72366e-12,97426,31.973
6,30,9,1.03283e-14,39228,13.706
7,30,9,17.0162,62930,22.272
8,30,9,21.0114,205142,72.486
9,30,9,10.6406,48706,24.528
10,30,9,0.0147798,11046,3.935
11,30,9,49.7478,10122,3.589
12,30,9,58.7025,11816,4.28
13,30,9,137.384,18102,6.538
14,30,9,2503.78,205142,69.348
15,30,9,3176.39,76566,27.172
16,30,9,2.98165,205142,82.078
17,30,9,59.4079,19908,7.021
18,30,9,260.621,5124,1.826
19,30,9,3.91681,26362,9.135
20,30,9,15,280,0.095
21,30,9,300,23548,8.794
22,30,9,3959.73,74550,26.95
23,30,9,2574.83,167146,60.823
24,30,9,232.019,32214,17.03
25,30,9,259.55,41118,21.865
26,30,9,332.659,32970,17.781
27,30,9,660.93,34286,18.388
28,30,9,100,26404,10.292
1,30,10,1.15936e-15,7910,2.79
2,30,10,3.19691e-15,50736,17.366
3,30,10,0.033095,205142,69.93
4,30,10,5.38753e-15,36428,12.846
5,30,10,1.41086e-10,94262,30.739
6,30,10,8.39623e-15,36330,12.652
7,30,10,7.38594,126602,44.434
8,30,10,20.9288,205142,71.807
9,30,10,17.9353,40852,20.731
10,30,10,0.0147724,10696,3.814
11,30,10,68.652,9646,3.443
12,30,10,47.758,11830,4.3
13,30,10,110.768,12068,4.355
14,30,10,2906.76,205142,69.743
15,30,10,1912.34,117446,40.858
16,30,10,0.0989873,205142,80.47
17,30,10,120.958,15260,5.37
18,30,10,68.419,23926,8.533
19,30,10,4.24465,22246,7.73
20,30,10,15,280,0.095
21,30,10,443.544,7546,2.798
22,30,10,4323.19,152530,53.932
23,30,10,3361.42,75474,27.871
24,30,10,126.003,27314,14.581
25,30,10,240.08,31864,16.893
26,30,10,330.34,31514,16.983
27,30,10,501.284,35084,18.749
28,30,10,100,26166,10.21
1,30,11,2.43145e-15,7868,2.773
2,30,11,2.99499e-15,53816,18.391
3,30,11,3.87976e-06,205142,69.848
4,30,11,4.69752e-15,41174,14.577
5,30,11,7.51076e-11,91098,29.853
6,30,11,6.59834e-15,20566,7.147
7,30,11,12.0886,56280,20.15
8,30,11,20.9766,205142,72.473
9,30,11,12.7852,31710,16.098
10,30,11,0.0295547,11130,3.954
11,30,11,46.763,9898,3.519
12,30,11,39.4953,14644,5.321
13,30,11,100.684,13020,4.695
14,30,11,2035.79,205142,70.232
15,30,11,2182.17,173264,59.446
16,30,11,0.138855,205142,81.94
17,30,11,79.2389,15820,5.566
18,30,11,63.1383,18172,6.484
19,30,11,2.97724,20860,7.264
20,30,11,15,280,0.099
21,30,11,443.544,7812,2.899
22,30,11,4152.1,68544,24.712
23,30,11,4765.4,95312,34.352
24,30,11,217.07,31752,16.776
25,30,11,256.455,46942,24.841
26,30,11,324.514,44450,23.871
27,30,11,612.929,33824,18.089
28,30,11,300,33404,12.983
1,30,12,1.71956e-15,7840,2.765
2,30,12,2.19535e-15,52570,17.979
3,30,12,3.81311e-05,205142,69.404
4,30,12,4.02958e-15,33012,11.662
