Function,Dimension,Run,Error,Evals,Time
1,30,1,2.10126e-15,7742,2.721
2,30,1,2.23506e-15,44590,15.094
3,30,1,0.0854715,205142,69.779
4,30,1,1.10837e-14,31374,10.985
5,30,1,3.96204e-12,96810,31.194
6,30,1,6.95191e-15,40502,14.054
7,30,1,20.3563,111818,38.781
8,30,1,20.9839,205142,70.324
9,30,1,14.6107,35476,17.952
10,30,1,0.00986467,10752,3.82
11,30,1,65.6672,10290,3.632
12,30,1,40.7933,10808,3.892
13,30,1,129.384,12054,4.318
14,30,1,3713.11,79002,27.547
15,30,1,3002.73,50414,17.723
16,30,1,0.194525,205142,82.431
17,30,1,67.2636,18578,6.484
18,30,1,52.9405,25004,8.848
19,30,1,3.13133,20006,6.965
20,30,1,15,280,0.095
21,30,1,443.544,7742,2.853
22,30,1,3951.8,72926,26.093
23,30,1,5511.29,123844,44.285
24,30,1,245.647,34986,18.449
25,30,1,238.863,37870,19.969
26,30,1,331.441,31752,17.009
27,30,1,494.108,26614,14.264
28,30,1,100,24472,9.463
1,30,2,2.12096e-15,7868,2.753
2,30,2,2.29007e-15,42910,14.54
3,30,2,2.22466e-06,205142,70.087
4,30,2,4.76826e-15,31752,11.064
5,30,2,1.66052e-12,101444,32.584
6,30,2,3.67968e-15,38766,13.388
7,30,2,6.72021,99344,34.636
8,30,2,20.9675,205142,70.757
9,30,2,16.4334,32662,16.532
10,30,2,0.0320159,10850,3.847
11,30,2,54.7226,10416,3.668
12,30,2,49.7479,11382,4.102
13,30,2,87.1255,11676,4.184
14,30,2,3051.1,67970,23.544
15,30,2,2747.66,64036,22.424
16,30,2,0.0817027,127428,50.031
17,30,2,91.5776,15624,5.454
18,30,2,83.6106,25746,9.112
19,30,2,3.41527,20986,7.306
20,30,2,15,280,0.095
21,30,2,300,16604,6.147
22,30,2,3689.89,86604,30.672
23,30,2,4290.34,95998,34.783
24,30,2,227.5,30254,15.986
25,30,2,248.342,32578,17.227
26,30,2,311.937,32508,17.455
27,30,2,573.984,25144,13.45
28,30,2,100,23226,8.983
1,30,3,1.94064e-15,7742,2.715
2,30,3,9.49325e-16,42742,14.51
3,30,3,1738.61,205142,68.535
4,30,3,3.47517e-15,44058,15.44
5,30,3,1.05618e-10,91882,29.724
6,30,3,7.10166e-15,39872,13.813
7,30,3,31.722,60942,21.584
8,30,3,20.8444,205142,72.367
9,30,3,14.2166,28210,14.311
10,30,3,0.00985728,10668,3.782
11,30,3,36.8134,9646,3.411
12,30,3,44.7731,10206,3.672
13,30,3,58.0436,10864,3.909
14,30,3,2777.28,82530,28.65
15,30,3,2444.02,59094,20.722
16,30,3,0.0565552,45598,18.234
17,30,3,88.8247,14392,5.035
18,30,3,62.0648,18844,6.688
19,30,3,4.18757,58338,19.731
20,30,3,15,280,0.095
21,30,3,443.544,7742,2.849
22,30,3,4276.8,70378,25.084
23,30,3,3719.59,91028,33.245
24,30,3,172.63,20692,10.991
25,30,3,263.509,36064,19.066
26,30,3,331.252,32396,17.359
27,30,3,431.828,32172,17.057
28,30,3,300,40138,15.524
1,30,4,1.5029e-15,7434,2.602
2,30,4,3.58743e-15,41538,14.13
3,30,4,1.82612e-08,205142,68.939
4,30,4,5.61778e-15,29694,10.387
5,30,4,2.92057e-12,97888,31.698
6,30,4,2.26996e-15,38318,13.292
7,30,4,14.7098,98364,34.318
8,30,4,20.9906,205142,70.315
9,30,4,15.6088,33040,16.693
10,30,4,0.00986467,11508,4.082
11,30,4,33.8286,9212,3.249
12,30,4,67.6571,10374,3.746
13,30,4,86.4926,14168,5.103
14,30,4,3261.47,37786,13.189
15,30,4,3615.76,70434,24.732
16,30,4,0.0921493,50344,20.026
17,30,4,66.109,16100,5.64
18,30,4,73.5477,23282,8.277
19,30,4,4.95882,19222,6.693
20,30,4,15,280,0.095
21,30,4,300,23100,8.548
22,30,4,3502.75,89866,31.928
23,30,4,4134.19,179550,64.581
24,30,4,138.88,28420,15.094
25,30,4,238.916,30142,15.915
26,30,4,329.701,31332,16.79
27,30,4,681.171,30128,16.089
28,30,4,300,33208,12.828
1,30,5,2.30131e-15,8036,2.816
2,30,5,2.84567e-15,45416,15.392
3,30,5,3.83137e-08,205142,70.54
4,30,5,5.85607e-15,31710,11.149
5,30,5,1.6639e-12,103138,33.311
6,30,5,3.83556e-15,41104,14.227
7,30,5,3.84142,75082,26.279
8,30,5,21.0267,94024,33.587
9,30,5,14.2651,33404,16.931
10,30,5,0.00985728,10920,3.876
11,30,5,64.6722,11284,4.006
12,30,5,55.7176,13034,4.71
13,30,5,99.2622,13188,4.744
14,30,5,2481.6,21308,7.548
15,30,5,2402.66,32242,11.401
16,30,5,3.0097,83538,33.723
17,30,5,74.8697,26124,9.121
18,30,5,99.945,43526,15.334
19,30,5,5.94681,24136,8.301
20,30,5,15,280,0.095
21,30,5,443.544,8204,3.028
22,30,5,7937.44,101094,37.07
23,30,5,5117.48,22022,8.182
24,30,5,229.579,32284,17.081
25,30,5,261.523,36610,19.381
26,30,5,331.934,49014,26.037
27,30,5,463.289,36162,19.2
28,30,5,300,46284,17.92
1,30,6,2.9473e-15,8218,2.877
2,30,6,3.37304e-15,48300,16.43
3,30,6,5.23644,205142,69.411
4,30,6,1.1087e-14,38052,13.301
5,30,6,3.98284e-12,102900,33.221
6,30,6,6.56531e-15,45500,15.709
7,30,6,22.9672,61852,22.016
8,30,6,21.0177,205142,72.12
9,30,6,15.0914,33012,16.705
10,30,6,0.0123161,11116,3.921
11,30,6,68.652,10640,3.74
12,30,6,29.8488,14658,5.293
13,30,6,119.943,11592,4.156
14,30,6,2745.9,77378,27.16
15,30,6,2818.58,70980,25.038
16,30,6,0.148319,205142,81.268
17,30,6,68.3948,23520,8.21
18,30,6,58.146,20958,7.435
19,30,6,2.25428,34636,11.832
20,30,6,15,280,0.095
21,30,6,443.544,8414,3.106
22,30,6,2517.77,70756,25.248
23,30,6,3897.56,69650,25.648
24,30,6,239.789,30380,15.992
25,30,6,260.961,32144,16.943
26,30,6,322.09,34566,18.524
27,30,6,611.414,32116,17.09
28,30,6,100,35546,13.759
1,30,7,2.15627e-15,7798,2.732
2,30,7,3.40514e-15,46354,15.726
3,30,7,0.69114,205142,69.219
4,30,7,6.62008e-15,50400,17.704
5,30,7,9.6682e-13,103348,33.377
6,30,7,1.27258e-14,38892,13.464
7,30,7,15.0825,61390,21.615
8,30,7,20.9183,112098,39.995
9,30,7,13.4958,70560,35.405
10,30,7,0.00739604,12698,4.487
11,30,7,66.6621,11102,3.92
12,30,7,36.8134,12348,4.456
13,30,7,101.707,13384,4.815
14,30,7,3711.19,77098,26.893
15,30,7,4004.81,32424,11.465
16,30,7,2.68119,94780,38.266
17,30,7,73.542,19026,6.628
18,30,7,209.888,70140,24.511
19,30,7,2.92773,17738,6.161
20,30,7,15,280,0.095
21,30,7,443.544,8092,2.984
22,30,7,3657.49,96768,34.953
23,30,7,3071.03,91714,33.72
24,30,7,231.114,63826,33.197
25,30,7,252.562,52108,27.328
26,30,7,331.441,34132,18.283
27,30,7,607.074,39984,21.236
28,30,7,300,43008,16.637
1,30,8,1.8791e-15,7742,2.703
2,30,8,1.06584e-15,44590,15.098
