Function,Dimension,Run,Error,Evals,Time
1,50,1,3.20553e-14,19590,17.713
2,50,1,5.89687e+08,1245,1.099
3,50,1,7.85164e+10,2550,2.298
4,50,1,117019,2280,2.034
5,50,1,2811.42,2745,2.428
6,50,1,43.4473,34845,31.576
7,50,1,318.419,2070,1.892
8,50,1,21.2979,12825,11.93
9,50,1,63.0822,2310,2.7
10,50,1,3612.7,2595,2.334
11,50,1,532.072,5910,5.328
12,50,1,505.728,6675,6.169
13,50,1,509.173,6225,5.744
14,50,1,15424.2,13455,12.297
15,50,1,15660.8,12585,11.639
16,50,1,4.54682,13905,13.966
17,50,1,607.261,5145,4.613
18,50,1,560.923,5895,5.386
19,50,1,43.3033,10545,9.561
20,50,1,24.5878,1695,1.517
21,50,1,836.442,23400,22.299
22,50,1,15829.6,12255,11.449
23,50,1,16197.2,12480,11.964
24,50,1,408.239,2760,3.376
25,50,1,469.174,4260,5.256
26,50,1,479.78,2520,3.133
27,50,1,2361.17,1710,2.093
28,50,1,400,50610,50.059
1,50,2,6.87428e-15,14445,13.134
2,50,2,1.25833e+08,6240,5.661
3,50,2,0.0320815,354615,315.803
4,50,2,95458.7,4530,4.078
5,50,2,9.89719e-12,341745,281.501
6,50,2,43.4473,23265,21.06
7,50,2,28.47,28470,26.549
8,50,2,21.1966,35775,33.321
9,50,2,57.9385,1740,2.016
10,50,2,0.0246444,23685,21.681
11,50,2,434.291,37740,34.24
12,50,2,409.901,9660,8.939
13,50,2,396.841,15360,14.261
14,50,2,14415.8,36765,33.701
15,50,2,14748.8,41730,38.479
16,50,2,4.43977,34635,34.8
17,50,2,463.944,35475,32.031
18,50,2,457.029,18240,16.734
19,50,2,31.7267,47670,43.346
20,50,2,25,300,0.251
21,50,2,836.442,15705,14.88
22,50,2,16078.7,38445,36.015
23,50,2,15843.3,40590,38.883
24,50,2,251.931,170160,203.662
25,50,2,300.132,148035,179.106
26,50,2,481.11,4290,5.362
27,50,2,706.74,133890,163.65
28,50,2,400,30960,30.671
1,50,3,6.36561e-15,15090,13.651
2,50,3,3.18386e+08,1770,1.574
3,50,3,2.84125e-05,545475,487.375
4,50,3,91061.7,31695,28.947
