Function,Dimension,Run,Error,Evals,Time
1,50,1,2.16927e-15,11955,10.658
2,50,1,2.27822e-14,130680,112.235
3,50,1,0.88003,545475,468.065
4,50,1,88339.4,89640,80.433
5,50,1,1.38483e-10,271725,218.242
6,50,1,43.4473,13620,12.215
7,50,1,40.8675,533760,463.25
8,50,1,21.252,75105,68.601
9,50,1,29.7,67020,76.999
10,50,1,0.0468252,19185,17.243
11,50,1,110.44,16110,14.497
12,50,1,81.5866,17430,16.038
13,50,1,264.932,43740,39.815
14,50,1,4115.5,204030,180.157
15,50,1,6521.78,285180,252.093
16,50,1,4.24256,79245,78.601
17,50,1,169.325,37590,33.437
18,50,1,474.93,33780,30.548
19,50,1,9.11025,221820,188.404
20,50,1,25,300,0.252
21,50,1,836.442,12945,12.124
22,50,1,6408.15,246120,220.662
23,50,1,9617.34,372210,334.08
24,50,1,294.217,76695,91.797
25,50,1,313.751,91650,109.2
26,50,1,356.966,70440,85.665
27,50,1,1067.17,66975,80.764
28,50,1,400,26100,25.462
1,50,2,1.63246e-15,11610,10.402
2,50,2,4.63869e-15,108720,93.478
3,50,2,9.16312,545475,465.522
4,50,2,1.46904e-14,98760,88.504
5,50,2,2.04258e-10,263055,210.514
6,50,2,43.4473,17220,15.396
7,50,2,13.5343,336390,293.27
8,50,2,21.0053,282585,248.457
9,50,2,21.0974,58650,67.711
10,50,2,0.00739604,17790,16.079
11,50,2,111.435,16350,14.74
12,50,2,85.5663,17130,15.835
13,50,2,224.549,22425,20.643
14,50,2,3936.91,182190,161.045
15,50,2,5094.1,104925,93.666
16,50,2,0.0443092,247020,235.458
17,50,2,143.978,29895,26.692
18,50,2,129.841,30555,27.765
19,50,2,5.31313,49005,43.207
20,50,2,21.6595,545475,457.175
21,50,2,836.442,12765,11.99
22,50,2,4836.31,194760,175.734
23,50,2,9563.59,232305,212.954
24,50,2,267.7,60735,72.867
25,50,2,304.849,84150,100.532
26,50,2,361.39,62745,76.922
27,50,2,1028.45,63720,77.215
28,50,2,400,25185,24.634
1,50,3,8.99752e-16,11535,10.262
2,50,3,6.0485e-15,124485,106.557
3,50,3,26.7667,545475,457.869
4,50,3,2.13613e-14,119070,107.227
5,50,3,2.07588e-10,250920,199.634
6,50,3,43.4473,16890,15.039
7,50,3,42.9573,378090,325.641
8,50,3,21.0884,402495,357.463
9,50,3,26.4336,59520,68.251
10,50,3,0.0295768,16650,14.998
11,50,3,128.349,15870,14.218
12,50,3,94.5209,20700,18.995
13,50,3,227.362,20325,18.636
14,50,3,5305.38,262575,227.528
15,50,3,6240.16,188610,168.033
16,50,3,2.97949,514140,491.654
17,50,3,163.71,34110,30.404
18,50,3,167.021,110145,99.113
19,50,3,7.85049,75255,64.77
20,50,3,25,300,0.251
21,50,3,836.442,12405,11.614
22,50,3,10144,203355,180.946
23,50,3,9304.94,138750,127.802
24,50,3,269.483,88950,105.392
25,50,3,311.759,89475,105.834
26,50,3,357.415,63075,76.863
27,50,3,802.308,66885,80.65
28,50,3,400,25020,24.338
1,50,4,2.78683e-15,13680,12.211
2,50,4,2.4816e-13,155565,132.616
3,50,4,43.152,545475,467.288
4,50,4,94499.6,84360,75.929
5,50,4,1.2726e-11,306165,250.11
6,50,4,43.4473,24450,21.755
7,50,4,12.4137,545475,466.75
8,50,4,21.2395,71625,65.537
9,50,4,22.7731,78540,90.123
10,50,4,0.0221857,22380,20.191
11,50,4,116.41,23970,21.502
12,50,4,129.646,21690,19.922
13,50,4,271.5,50745,45.991
14,50,4,13581,86835,77.981
15,50,4,14657.6,87075,78.884
16,50,4,3.04496,77790,77.133
17,50,4,466.452,12375,11.053
18,50,4,495.363,8760,7.942
19,50,4,6.80943,181140,154.101
20,50,4,22.758,24630,22.344
21,50,4,836.442,13920,13.036
22,50,4,14720.6,80955,74.731
23,50,4,8251.87,277020,255.312
24,50,4,255.197,80340,96.155
25,50,4,307.856,105675,126.607
26,50,4,341.217,79980,97.681
27,50,4,959.207,72690,88.686
28,50,4,400,30615,29.938
1,50,5,2.13413e-15,11550,10.303
2,50,5,2.9097e-15,114630,98.049
3,50,5,0.00611943,545475,463.385
4,50,5,109373,118815,106.699
5,50,5,5.53177e-10,224085,179.444
6,50,5,43.4473,20160,17.918
7,50,5,23.7354,412770,356.899
8,50,5,21.1711,107940,98.693
9,50,5,22.8664,62715,72.108
10,50,5,0.00739604,17580,15.825
11,50,5,125.411,18570,16.546
12,50,5,110.44,20235,18.607
13,50,5,246.077,31605,29.049
14,50,5,13956.4,99705,89.732
15,50,5,4888.01,31680,28.681
16,50,5,3.91798,96135,95.34
17,50,5,155.282,29295,26.136
18,50,5,458.475,33900,30.723
19,50,5,6.84211,62430,54.253
20,50,5,25,300,0.251
21,50,5,836.442,12600,11.773
22,50,5,10266.5,39900,36.203
23,50,5,9218.06,249630,226.438
24,50,5,268.687,57960,69.367
25,50,5,310.649,59820,72.225
26,50,5,364.53,55245,67.861
27,50,5,986.118,65445,79.449
28,50,5,400,25845,25.176
1,50,6,2.88092e-15,11685,10.428
2,50,6,1.25473e-13,180330,153.801
3,50,6,6.52896e+06,83655,74.092
4,50,6,1.64496e-14,87165,77.751
5,50,6,4.96426e-11,276825,222.845
6,50,6,43.4473,20700,18.405
7,50,6,24.7227,537825,457.587
8,50,6,21.2087,128760,116.624
9,50,6,24.3511,66120,75.996
10,50,6,0.0492766,18675,16.817
11,50,6,130.339,17010,15.268
12,50,6,97.5058,17625,16.203
13,50,6,219.653,24675,22.531
14,50,6,5071.66,236355,208.967
15,50,6,5693.37,280950,248.122
16,50,6,3.42759,120585,118.754
17,50,6,154.318,36765,32.72
18,50,6,441.674,34815,31.537
19,50,6,6.62068,203700,171.494
20,50,6,25,300,0.251
21,50,6,1122.19,35985,33.724
22,50,6,7736.58,220095,198.598
23,50,6,6656.67,218280,201.842
24,50,6,274.85,74820,89.568
25,50,6,320.228,112545,133.465
26,50,6,376.745,64890,79.133
27,50,6,829.426,72030,87.663
28,50,6,400,26820,26.581
1,50,7,1.46647e-15,11940,10.687
2,50,7,5.78614e-15,123450,105.964
3,50,7,2.26243,545475,478.212
4,50,7,1.45148e-14,107355,96.019
5,50,7,3.67779e-10,240030,192.323
6,50,7,43.4473,25305,22.536
7,50,7,28.3872,93135,84.809
8,50,7,21.1007,345195,310.62
9,50,7,25.3672,61860,71.204
10,50,7,0.0271008,18375,16.645
11,50,7,89.5923,18405,16.753
12,50,7,105.465,19875,18.564
13,50,7,201.537,21585,19.822
14,50,7,6603.6,235890,206.871
15,50,7,6712.27,215205,190.805
16,50,7,3.03025,311040,302.26
17,50,7,128.642,31125,27.777
18,50,7,137.092,54540,49.303
19,50,7,7.74504,54525,47.917
20,50,7,25,300,0.252
21,50,7,1122.19,42240,39.602
22,50,7,5837.94,210840,187.956
23,50,7,8395.38,250785,226.163
24,50,7,268.21,65775,78.735
25,50,7,319.586,85440,102.01
26,50,7,200,144570,174.98
27,50,7,1111.84,65820,79.83
28,50,7,400,26985,26.344
1,50,8,2.84799e-15,12165,10.905
2,50,8,1.2645e-14,116220,99.994
3,50,8,3.00681e-09,422160,365.243
4,50,8,88589.9,80445,72.235
5,50,8,1.1144e-11,291540,234.331
6,50,8,43.4473,22905,20.409
7,50,8,9.37212,487575,418.509
8,50,8,21.1194,72285,66.333
9,50,8,19.7846,99000,112.911
10,50,8,0.00739604,20520,18.549
11,50,8,93.5259,18915,17.007
12,50,8,121.385,22410,20.674
13,50,8,423.553,15990,14.656
14,50,8,14061.7,64755,58.353
15,50,8,14951.7,76440,69.489
16,50,8,3.42473,76545,76.138
17,50,8,471.088,68700,61.097
18,50,8,467.937,37320,33.748
19,50,8,5.46249,58755,51.773
20,50,8,25,300,0.252
21,50,8,1122.19,30750,28.927
22,50,8,4720.35,211785,192.683
23,50,8,14881.9,79365,74.859
24,50,8,267.886,73170,87.926
25,50,8,299.155,98520,116.736
26,50,8,358.364,70590,86.225
27,50,8,928.861,83310,100.939
28,50,8,400,37110,36.187
1,50,9,6.72476e-16,11175,9.985
2,50,9,1.62526e-15,111915,95.882
3,50,9,30.0933,545475,464.955
4,50,9,2.18276e-14,96375,86.068
5,50,9,3.96847e-10,234720,187.104
6,50,9,43.4473,17730,15.763
7,50,9,34.0272,386415,333.091
8,50,9,21.2074,210495,186.006
9,50,9,26.5727,63225,72.604
10,50,9,0.00739604,18240,16.417
11,50,9,121.385,14130,12.709
12,50,9,107.455,15855,14.608
13,50,9,164.566,18630,17.115
14,50,9,6003.47,53685,48.107
15,50,9,5532.49,256830,223.892
16,50,9,0.0599942,56820,55.683
17,50,9,147.314,25980,23.167
18,50,9,140.906,32745,29.721
19,50,9,5.12042,49665,43.67
20,50,9,22.0226,316335,268.004
21,50,9,836.442,12930,12.097
22,50,9,9674.67,305085,265.831
23,50,9,9307.9,320715,287.623
24,50,9,260.546,51540,62.187
25,50,9,317.109,78975,94.099
26,50,9,375.728,67995,82.605
27,50,9,983.516,65370,78.99
28,50,9,400,25635,25.001
1,50,10,6.14483e-16,10905,9.72
2,50,10,4.67207e-15,110190,94.481
3,50,10,0.00259459,545475,469.977
4,50,10,1.43685e-14,79095,70.362
5,50,10,1.12594e-10,252150,201.491
6,50,10,43.4473,17400,15.516
7,50,10,50.2287,398760,343.51
8,50,10,21.1392,246555,220.808
9,50,10,32.877,63300,72.87
10,50,10,0.00986467,18060,16.254
11,50,10,92.7307,17250,15.43
12,50,10,119.395,15900,14.635
13,50,10,212.613,19860,18.225
14,50,10,6096.2,33750,30.332
15,50,10,6786.71,230370,205.064
16,50,10,3.74965,233925,227.7
17,50,10,181.998,28800,25.614
18,50,10,162.351,60960,54.976
19,50,10,5.20174,61860,53.718
20,50,10,25,300,0.252
21,50,10,836.442,12870,12.033
22,50,10,5609.32,212325,190.662
23,50,10,6725.46,289125,264.75
24,50,10,280.306,63600,76.384
25,50,10,317.635,74670,88.844
26,50,10,200,149475,179.506
27,50,10,1087.96,54660,66.271
28,50,10,400,24570,23.977
1,50,11,1.39321e-15,11955,10.629
2,50,11,5.45715e-15,129390,110.862
3,50,11,814.921,173745,151.857
4,50,11,1.10836e-14,84150,74.792
5,50,11,1.99424e-09,251925,200.537
6,50,11,43.4473,20010,17.775
7,50,11,43.413,515745,445.389
8,50,11,21.0811,133515,121.418
9,50,11,28.4663,63825,73.021
10,50,11,0.0295105,18675,16.716
11,50,11,97.5519,18735,16.64
12,50,11,130.339,17850,16.391
13,50,11,317.666,22695,20.758
14,50,11,5135.5,221175,192.898
15,50,11,6386.38,238530,210.596
16,50,11,3.5824,128895,127.711
17,50,11,163.546,33945,30.139
18,50,11,451.821,9540,8.653
19,50,11,8.44811,78135,67.163
20,50,11,22.2081,226545,202.348
21,50,11,836.442,12705,11.877
22,50,11,10975.3,377490,325.847
23,50,11,10148.1,225315,203.844
24,50,11,277.888,69990,83.478
25,50,11,325.181,102465,122.055
26,50,11,387.929,68310,83.453
27,50,11,875.804,68895,82.903
28,50,11,3453.9,393405,373.411
1,50,12,1.77438e-15,12390,11.365
2,50,12,9.32469e-15,121815,107.729
3,50,12,683.317,545475,466.017
4,50,12,99138.5,26715,23.973
5,50,12,9.97002e-10,251070,201.309
6,50,12,43.4473,14685,13.125
7,50,12,22.8521,545475,464.66
8,50,12,21.1886,144630,131.547
9,50,12,24.0617,63870,73.264
10,50,12,0.00986467,20175,18.148
11,50,12,96.1475,17910,16.035
12,50,12,123.375,19170,17.602
13,50,12,311.891,48030,43.368
14,50,12,4945.32,52725,47.155
15,50,12,14190.4,130830,118.057
16,50,12,3.60209,150615,148.388
17,50,12,168.586,29805,26.513
18,50,12,451.973,44535,40.371
19,50,12,6.27452,99345,85.894
20,50,12,25,300,0.252
21,50,12,836.442,13215,12.392
22,50,12,11397.8,237720,212.856
23,50,12,7530.66,228540,210.723
24,50,12,241.832,71865,85.821
25,50,12,296.986,84675,101.213
26,50,12,370.151,100770,122.471
27,50,12,1044.78,72045,86.955
28,50,12,400,27315,26.666
1,50,13,1.02275e-15,10590,9.454
2,50,13,2.03192e-15,118200,101.54
3,50,13,1982.63,545475,456.204
4,50,13,1.90301e-14,75210,66.153
5,50,13,5.46964e-10,234915,186.699
6,50,13,43.4473,30165,26.695
7,50,13,24.9489,344205,299.214
8,50,13,21.2157,96525,87.35
9,50,13,26.5629,49785,57.326
10,50,13,0.0369188,16350,14.75
11,50,13,126.359,17490,15.576
12,50,13,155.213,14310,13.158
13,50,13,244.904,17805,16.348
14,50,13,5051.25,214365,187.103
15,50,13,6360.32,288945,251.701
16,50,13,0.0516362,59685,58.39
17,50,13,153.716,25335,22.546
18,50,13,172.371,24915,22.565
19,50,13,8.22905,35655,31.651
20,50,13,25,300,0.252
21,50,13,836.442,11250,10.554
22,50,13,8279.23,264570,232.796
23,50,13,8965.77,267075,242.152
24,50,13,238.031,61710,73.51
25,50,13,310.076,69360,83.087
26,50,13,347.758,54270,66.163
27,50,13,990.9,62970,76.186
28,50,13,400,23160,22.652
1,50,14,1.18044e-15,11535,10.341
2,50,14,5.49105e-15,125400,108.115
3,50,14,7385.01,545475,460.403
4,50,14,2.2331e-14,144525,129.276
5,50,14,6.62721e-11,266610,212.235
6,50,14,43.4473,15495,13.859
7,50,14,15.3611,492420,426.788
8,50,14,21.1656,201120,180.097
9,50,14,35.9879,61350,70.379
10,50,14,0.012321,17970,16.188
11,50,14,90.5411,15555,13.982
12,50,14,149.243,16395,15.14
13,50,14,134.642,20370,18.724
14,50,14,5330,64005,57.289
15,50,14,6147.66,197610,177.272
16,50,14,0.0530518,44055,43.626
17,50,14,141.459,26310,23.539
18,50,14,140.893,36435,33.104
19,50,14,8.72059,56685,50.718
20,50,14,25,300,0.259
21,50,14,836.442,12945,12.444
22,50,14,10887.1,315240,277.313
23,50,14,10687.7,464880,411.355
24,50,14,268.19,58320,69.83
25,50,14,307.119,86700,103.375
26,50,14,366.633,62940,76.307
27,50,14,970.473,60495,73.11
28,50,14,400,25170,24.539
1,50,15,1.12894e-15,11550,10.317
2,50,15,5.85108e-15,122775,104.922
3,50,15,3.11949e-07,545475,465.101
4,50,15,9.13482e-15,133305,118.507
5,50,15,2.94904e-10,261180,208.636
6,50,15,43.4473,25845,22.959
7,50,15,32.8677,85695,78.295
8,50,15,21.1159,545475,479.269
9,50,15,27.9554,58185,66.992
10,50,15,0.0270934,16800,15.122
11,50,15,142.279,15810,14.228
12,50,15,103.476,16815,15.504
13,50,15,271.884,25155,23.092
14,50,15,3409.07,277860,241.815
15,50,15,4872.87,227340,201.224
16,50,15,3.36994,545475,522.071
17,50,15,147.344,28290,25.225
18,50,15,172.502,35430,32.117
19,50,15,7.28555,66945,57.968
20,50,15,25,300,0.252
21,50,15,836.442,12765,11.961
22,50,15,11343.3,256545,227.513
23,50,15,7486.41,101970,94.147
24,50,15,257.568,79470,94.987
25,50,15,297.245,71865,86.286
26,50,15,357.456,53205,65.315
27,50,15,900.858,69720,84.32
28,50,15,400,30600,29.832
1,50,16,1.09853e-15,11445,10.213
2,50,16,4.25697e-15,117180,100.516
3,50,16,1.41346,545475,466.962
4,50,16,2.07791e-14,86670,77.692
5,50,16,8.41885e-11,258015,205.492
6,50,16,43.4473,17760,15.837
7,50,16,14.6121,83175,76.211
8,50,16,21.1781,153045,138.903
9,50,16,28.2952,56565,65.179
10,50,16,2.55351e-15,17475,15.722
11,50,16,115.415,17565,15.729
12,50,16,94.5209,16905,15.498
13,50,16,176.019,20880,19.143
14,50,16,4290.15,220905,194.306
15,50,16,6140.47,242565,215.154
16,50,16,4.14887,129165,127.315
17,50,16,157.364,36000,32.067
18,50,16,453.528,71730,64.636
19,50,16,6.55241,104340,90.357
20,50,16,25,300,0.252
21,50,16,1122.19,36945,34.661
22,50,16,12075.9,183255,165.282
23,50,16,9719.54,272790,250.16
24,50,16,269.792,87765,104.328
25,50,16,309.436,81675,97.257
26,50,16,200,151725,182.05
