Function,Dimension,Run,Error,Evals,Time
1,30,1,30408,420,0.142
2,30,1,3.57018e+08,420,0.143
3,30,1,8.88039e+16,476,0.164
4,30,1,81095.1,2702,0.957
5,30,1,10672.1,476,0.161
6,30,1,7428.78,378,0.128
7,30,1,1793.58,378,0.132
8,30,1,21.2621,3094,1.123
9,30,1,46.7058,2856,1.489
10,30,1,3419.24,406,0.138
11,30,1,710.517,378,0.128
12,30,1,755.289,462,0.162
13,30,1,841.62,448,0.157
14,30,1,8287.46,2562,0.918
15,30,1,8668.21,3094,1.115
16,30,1,3.7273,2856,1.169
17,30,1,708.978,336,0.113
18,30,1,840.641,350,0.12
19,30,1,129529,378,0.128
20,30,1,15,280,0.096
21,30,1,2397.62,336,0.118
22,30,1,9877.72,2954,1.094
23,30,1,9253.43,2800,1.061
24,30,1,345.924,462,0.244
25,30,1,384.837,462,0.244
26,30,1,406.512,770,0.421
27,30,1,1497.58,854,0.464
28,30,1,5013.89,406,0.153
1,30,2,17198.9,1260,0.431
2,30,2,3.10066e+08,924,0.317
3,30,2,9.25034e+10,1330,0.467
4,30,2,87135.6,3206,1.137
5,30,2,7345.74,560,0.189
6,30,2,1588.46,1540,0.534
7,30,2,395.319,1246,0.446
8,30,2,21.1376,7336,2.682
9,30,2,41.3657,742,0.375
10,30,2,2823.37,728,0.25
11,30,2,471.033,1078,0.372
12,30,2,416.747,1120,0.396
13,30,2,359.815,1638,0.585
14,30,2,8289.64,6510,2.352
15,30,2,8820.6,7630,2.76
16,30,2,3.49101,6048,2.492
17,30,2,491.579,1106,0.379
18,30,2,622.869,420,0.143
19,30,2,8071.9,728,0.248
20,30,2,15,280,0.095
21,30,2,1668.81,840,0.301
22,30,2,9135.97,5992,2.231
23,30,2,9264.83,6608,2.515
24,30,2,332.174,938,0.5
25,30,2,368.557,1036,0.554
26,30,2,401.216,756,0.407
27,30,2,1461.45,742,0.398
28,30,2,3944.15,658,0.247
1,30,3,13043.5,854,0.288
2,30,3,7.39829e+08,532,0.181
3,30,3,4.30509e+13,854,0.297
4,30,3,99077.3,2786,0.993
5,30,3,6623.93,616,0.208
6,30,3,3193.67,448,0.152
7,30,3,46370.8,602,0.212
8,30,3,21.1612,4718,1.72
9,30,3,42.9475,4452,2.33
10,30,3,3913.79,560,0.19
11,30,3,500.156,882,0.303
12,30,3,456.15,616,0.214
13,30,3,724.121,616,0.215
14,30,3,8685.54,4984,1.803
15,30,3,8248.76,5138,1.854
16,30,3,3.56705,5138,2.11
17,30,3,837.903,476,0.16
18,30,3,617.17,826,0.285
19,30,3,163066,518,0.175
20,30,3,15,280,0.095
21,30,3,2587.69,518,0.184
22,30,3,9152.43,4900,1.832
23,30,3,9215.66,4802,1.826
24,30,3,351.185,1274,0.681
25,30,3,370.075,3332,1.817
26,30,3,419.735,882,0.478
27,30,3,1482.77,784,0.42
28,30,3,4490.18,462,0.172
1,30,4,19980.6,406,0.136
2,30,4,4.30175e+08,434,0.148
3,30,4,1.82165e+14,434,0.15
4,30,4,116002,2982,1.075
5,30,4,9723.36,448,0.152
6,30,4,3773.02,462,0.158
7,30,4,52631.6,490,0.174
8,30,4,21.2061,2996,1.102
9,30,4,43.3456,3066,1.611
10,30,4,3935.16,392,0.133
11,30,4,600.288,420,0.143
12,30,4,479.983,392,0.137
13,30,4,562.755,392,0.137
14,30,4,8639.03,3052,1.107
15,30,4,9102.33,3052,1.112
16,30,4,4.23561,2870,1.185
17,30,4,715.393,322,0.107
18,30,4,907.647,308,0.104
19,30,4,202983,378,0.128
