Function,Dimension,Run,Error,Evals,Time
1,30,1,1.74856e-15,7980,2.768
2,30,1,1.18527e-12,120176,40.085
3,30,1,54.2624,205142,69.746
4,30,1,69903.1,20454,7.18
5,30,1,1.33004e-11,126658,40.614
6,30,1,1.768e-14,42966,14.756
7,30,1,6.1453,120876,42.283
8,30,1,20.9717,92078,32.355
9,30,1,11.9745,42924,21.516
10,30,1,0.0788411,12138,4.265
11,30,1,67.6571,12026,4.224
12,30,1,62.6823,12432,4.456
13,30,1,198.797,19628,6.993
14,30,1,7552.39,89936,31.15
15,30,1,2698.12,16156,5.709
16,30,1,2.53022,95690,37.958
17,30,1,151.994,31192,10.797
18,30,1,269.627,5292,1.864
19,30,1,5.84703,25858,8.887
20,30,1,15,280,0.095
21,30,1,443.544,8176,3.004
22,30,1,6409.5,97972,34.859
23,30,1,2150.33,24612,9.148
24,30,1,234.994,38836,20.324
25,30,1,256.605,54614,28.651
26,30,1,325.104,35826,19.099
27,30,1,549.604,35280,18.743
28,30,1,300,34202,13.104
1,30,2,2.98984e-15,7896,2.748
2,30,2,1.29941e-13,79058,26.502
3,30,2,37250.2,205142,68.416
4,30,2,78406.6,26152,9.196
5,30,2,9.51839e-11,110824,35.456
6,30,2,1.4917e-14,45010,15.493
7,30,2,45.0616,205142,70.533
8,30,2,20.9501,65492,23.372
9,30,2,17.5241,33334,16.816
10,30,2,0.066525,11886,4.162
11,30,2,25.8689,11326,3.97
12,30,2,46.763,13384,4.803
13,30,2,77.6325,13944,4.99
14,30,2,4198.84,75782,26.163
15,30,2,7879.44,70826,25.054
16,30,2,2.39542,62426,25.147
17,30,2,237.212,10752,3.751
18,30,2,261.384,9982,3.53
19,30,2,3.4388,29316,10.064
20,30,2,15,280,0.095
21,30,2,300,18662,6.852
22,30,2,3113.23,85638,30.44
23,30,2,3825.32,87472,31.644
24,30,2,214.163,52066,27.153
25,30,2,264.949,38192,20.035
26,30,2,322.302,31332,16.762
27,30,2,729.594,34622,18.344
28,30,2,100,33012,12.704
1,30,3,2.14816e-15,8302,2.894
2,30,3,3.74918e-13,119112,39.825
3,30,3,76.199,151326,51.752
4,30,3,68919.2,2800,0.982
5,30,3,3.57125e-12,126672,40.923
6,30,3,1.61145e-14,47194,16.334
7,30,3,23.8561,193564,67.161
8,30,3,21.0593,27524,9.994
9,30,3,10.5604,43862,22.227
10,30,3,0.0270934,13230,4.668
11,30,3,136.308,20188,7.165
12,30,3,193.25,29596,10.667
13,30,3,242.949,12894,4.643
14,30,3,8130.26,27804,9.907
15,30,3,8066.53,25900,9.273
16,30,3,3.7668,30772,12.492
17,30,3,277.13,19922,6.964
18,30,3,240.645,10024,3.552
19,30,3,16.9303,10346,3.639
20,30,3,15,280,0.096
21,30,3,300,19908,7.35
22,30,3,8892.81,26558,9.787
23,30,3,8519.53,26264,9.926
24,30,3,232.595,52724,27.666
25,30,3,206.946,52962,27.756
26,30,3,348.739,91126,48.689
27,30,3,525.711,51968,27.479
28,30,3,300,19964,7.672
1,30,4,9.89411e-15,8442,2.939
2,30,4,6.36215e-13,153818,51.55
3,30,4,931354,205142,68.831
4,30,4,67919.8,3150,1.105
5,30,4,2.07541e-11,119812,38.855
6,30,4,2.88999e-14,48636,16.791
7,30,4,87.5739,12474,4.532
8,30,4,21.0338,50694,18.032
9,30,4,14.6772,53312,26.836
10,30,4,0.0418461,13524,4.767
11,30,4,78.6016,12964,4.548
12,30,4,261.831,4228,1.513
13,30,4,253.898,6328,2.275
14,30,4,7637.91,42420,14.964
15,30,4,8062.09,45542,16.149
16,30,4,2.02405,55706,22.259
17,30,4,281.755,3836,1.339
18,30,4,265.482,5068,1.796
19,30,4,12.4299,62720,21.184
20,30,4,15,280,0.095
21,30,4,300,24892,9.128
22,30,4,7738.88,43092,15.769
23,30,4,8553.68,52696,19.471
24,30,4,254.355,45192,23.839
25,30,4,270.654,56028,29.384
26,30,4,340.859,45584,24.244
27,30,4,569.329,44912,23.791
28,30,4,100,19096,7.359
1,30,5,1.25513e-15,7042,2.454
2,30,5,1.06101e-13,86982,28.973
3,30,5,25759,205142,68.606
4,30,5,1.58524e-15,62146,21.586
5,30,5,6.12294e-12,130914,42.07
6,30,5,1.21804e-14,59962,20.434
7,30,5,31.6495,205142,70.07
8,30,5,21.0294,159712,53.958
9,30,5,15.4481,28532,14.404
10,30,5,0.00985728,11676,4.108
11,30,5,88.5512,9478,3.33
12,30,5,72.6318,9184,3.305
13,30,5,83.1259,9198,3.302
14,30,5,3649.51,99596,34.099
15,30,5,2695.44,112014,38.797
16,30,5,0.165929,205142,78.985
17,30,5,107.964,16072,5.59
18,30,5,88.3515,18144,6.398
19,30,5,3.60435,58912,19.716
20,30,5,15,280,0.095
21,30,5,443.544,7028,2.575
22,30,5,5822.95,98602,34.883
23,30,5,4428.7,13944,5.139
24,30,5,217.065,25312,13.377
25,30,5,278.833,36134,19.014
26,30,5,327.182,32186,17.235
27,30,5,760.065,31528,16.758
28,30,5,300,17934,6.895
1,30,6,3.40604e-15,8904,3.106
2,30,6,5.33008e-13,181272,60.754
3,30,6,7.60193e+06,205142,69.391
4,30,6,2.11226e-14,36918,12.785
5,30,6,3.19035e-11,133014,43.081
6,30,6,26.4074,14770,5.152
7,30,6,17.5461,166978,57.666
8,30,6,20.9542,173922,60.171
9,30,6,18.2535,48944,24.606
10,30,6,0.0172361,14000,4.913
11,30,6,98.5005,12824,4.503
12,30,6,106.46,11704,4.208
13,30,6,166.174,14112,5.054
14,30,6,2490.92,82782,28.635
15,30,6,4436.52,17612,6.236
16,30,6,2.65861,189518,73.92
17,30,6,215.932,34538,11.941
18,30,6,260.591,6902,2.45
19,30,6,6.22315,77910,26.109
20,30,6,15,280,0.095
21,30,6,300,19908,7.361
22,30,6,3725.18,98154,34.778
23,30,6,4956.94,99218,35.817
24,30,6,251.193,47908,25.152
25,30,6,267.298,38038,20.085
26,30,6,324.929,46648,24.91
27,30,6,747.212,42476,22.569
28,30,6,300,21182,8.185
1,30,7,7.65825e-16,7252,2.515
2,30,7,1.31904e-13,83258,27.74
3,30,7,574.562,205142,68.659
4,30,7,2.2722e-15,30240,10.412
5,30,7,3.43198e-11,116578,37.413
6,30,7,2.6362e-15,28532,9.711
7,30,7,23.8968,44464,15.773
8,30,7,21.0124,158284,53.35
9,30,7,17.9765,30352,15.256
10,30,7,0.0246371,10570,3.698
11,30,7,38.8033,9646,3.386
12,30,7,83.8724,10934,3.911
13,30,7,142.061,10234,3.648
14,30,7,2745.12,97104,33.216
15,30,7,2989.09,35280,12.307
16,30,7,0.14726,39872,15.798
17,30,7,91.7226,16114,5.557
18,30,7,260.402,5054,1.783
19,30,7,4.22703,44044,14.707
20,30,7,15,280,0.095
21,30,7,200,18102,6.689
22,30,7,4665.53,122150,42.739
23,30,7,5420.57,91336,32.761
24,30,7,180.361,23100,12.169
25,30,7,270.226,30716,16.111
26,30,7,318.797,24962,13.341
27,30,7,568.824,29862,15.796
28,30,7,300,16506,6.322
1,30,8,2.17857e-15,8232,2.869
2,30,8,4.36285e-13,180306,59.917
3,30,8,0.0537412,205142,69.483
4,30,8,68880.2,15540,5.466
5,30,8,3.61308e-11,122458,39.827
6,30,8,1.34036e-14,48594,16.675
7,30,8,28.3263,205142,69.895
8,30,8,20.8769,51520,18.416
9,30,8,16.7357,64134,31.96
10,30,8,0.0442976,12964,4.544
11,30,8,82.5814,15008,5.274
12,30,8,116.41,16520,5.924
13,30,8,204.236,34300,12.124
14,30,8,7771.4,50218,17.678
15,30,8,7838,47096,16.71
