Function,Dimension,Run,Error,Evals,Time
1,30,1,2.05748e-15,7854,2.735
2,30,1,1.16832e-15,44184,14.944
3,30,1,1.26467e-06,205142,70.184
4,30,1,2.19908e-15,53466,18.712
5,30,1,2.27645e-10,91280,29.488
6,30,1,26.4074,13524,4.752
7,30,1,27.348,67536,23.74
8,30,1,20.8969,205142,72.295
9,30,1,16.9646,41678,20.892
10,30,1,0.00986467,10808,3.822
11,30,1,53.7277,10948,3.889
12,30,1,33.8286,10514,3.786
13,30,1,116.515,12250,4.383
14,30,1,2041.14,205142,68.856
15,30,1,2755.01,72828,25.613
16,30,1,0.157105,205142,81.689
17,30,1,62.2963,18886,6.581
18,30,1,73.3277,25214,8.936
19,30,1,4.4611,22106,7.602
20,30,1,15,280,0.095
21,30,1,443.544,7966,2.928
22,30,1,4316.79,76566,27.415
23,30,1,4346.58,186942,66.977
24,30,1,238.377,38514,20.411
25,30,1,257.998,38010,20.102
26,30,1,310.896,35070,18.695
27,30,1,520.545,29722,15.794
28,30,1,300,28532,11.027
1,30,2,1.61729e-15,7812,2.729
2,30,2,2.3544e-15,64358,21.673
3,30,2,0.270198,205142,69.383
4,30,2,6.05454e-15,33488,11.693
5,30,2,3.12731e-12,96768,31.346
6,30,2,5.90291e-15,26460,9.185
7,30,2,16.3332,83944,29.165
8,30,2,20.9754,205142,71.554
9,30,2,17.7256,31724,16.094
10,30,2,0.00986467,10948,3.864
11,30,2,56.7126,10192,3.589
12,30,2,37.8084,12292,4.435
13,30,2,85.3752,13426,4.796
14,30,2,3551.55,100548,34.361
15,30,2,2998.84,70434,24.631
16,30,2,0.0895865,45556,18.168
17,30,2,74.8611,20034,6.969
18,30,2,80.027,35924,12.645
19,30,2,3.1882,27328,9.433
20,30,2,15,280,0.095
21,30,2,300,28098,10.392
22,30,2,4659.81,21980,7.944
23,30,2,6345.1,117852,42.718
24,30,2,249.927,34566,18.256
25,30,2,244.654,39676,21.069
26,30,2,146.764,14574,7.966
27,30,2,620.461,35266,18.772
28,30,2,300,38402,14.873
1,30,3,3.16024e-15,7938,2.778
2,30,3,4.76813e-15,45850,15.547
3,30,3,2.48072,205142,68.117
4,30,3,4.41892e-15,31682,11.047
5,30,3,1.76524e-10,85386,27.656
6,30,3,7.95716e-15,39662,13.718
7,30,3,16.1037,91294,32.079
8,30,3,20.85,205142,71.614
9,30,3,13.6356,30184,15.321
10,30,3,0.00986467,11452,4.083
11,30,3,38.8034,10248,3.609
12,30,3,38.8034,10822,3.899
13,30,3,97.3721,14798,5.296
14,30,3,3249.1,76496,26.581
15,30,3,3396.28,205142,69.516
16,30,3,0.156301,205142,82.339
17,30,3,88.4863,19446,6.764
18,30,3,67.1615,26978,9.497
19,30,3,3.21443,23772,8.274
20,30,3,15,280,0.095
21,30,3,443.544,7770,2.86
22,30,3,3188.7,81620,29.114
23,30,3,3982.81,133854,48.432
24,30,3,163.403,23716,12.634
25,30,3,260.698,42336,22.251
26,30,3,313.95,34286,18.402
27,30,3,637.508,32074,17.047
28,30,3,100,25956,10.015
1,30,4,2.74293e-15,7518,2.623
2,30,4,4.14948e-15,48888,16.576
3,30,4,0.0184846,205142,69.139
4,30,4,4.61738e-15,31612,11.018
5,30,4,4.83411e-12,98392,31.594
6,30,4,26.4074,12530,4.393
7,30,4,20.1023,133854,46.201
8,30,4,20.9383,205142,71.394
9,30,4,16.0769,31108,15.733
10,30,4,0.00986467,11872,4.174
11,30,4,33.8286,10010,3.525
12,30,4,66.1582,15610,5.592
13,30,4,109.299,11452,4.091
14,30,4,2741.44,205142,68.954
15,30,4,3123.46,77028,27.086
16,30,4,0.591769,205142,81.326
