Function,Dimension,Run,Error,Evals,Time
1,30,1,1.20809e-15,7980,2.815
2,30,1,5.27383e-15,46732,15.981
3,30,1,0.000921273,205142,69.968
4,30,1,1.2978e-14,32494,11.486
5,30,1,7.07781e-11,95774,31.237
6,30,1,2.77656e-15,39438,13.786
7,30,1,10.8848,70546,25.155
8,30,1,20.9606,205142,72.986
9,30,1,15.1257,35406,17.989
10,30,1,0.00986467,11242,4.009
11,30,1,33.8286,9870,3.524
12,30,1,35.8185,11494,4.176
13,30,1,99.3257,10612,3.848
14,30,1,3153.2,205142,69.471
15,30,1,2397.24,44128,15.66
16,30,1,2.80659,205142,82.302
17,30,1,96.9244,20342,7.143
18,30,1,50.7609,52094,18.521
19,30,1,6.01594,22484,7.871
20,30,1,15,280,0.096
21,30,1,443.544,7812,2.904
22,30,1,5584.02,77224,28.018
23,30,1,5520.29,99680,36.245
24,30,1,227.035,28700,15.301
25,30,1,247.694,30870,16.431
26,30,1,328.589,32298,17.381
27,30,1,402.992,40306,21.475
28,30,1,300,18172,7.07
1,30,2,2.49338e-15,8148,2.874
2,30,2,3.04296e-15,55272,18.873
3,30,2,1.12955e-12,123270,42.808
4,30,2,3.99211e-15,31668,11.169
5,30,2,2.68433e-12,97230,31.584
6,30,2,6.65961e-15,38402,13.475
7,30,2,14.5578,49364,17.68
8,30,2,20.946,205142,71.819
9,30,2,19.8307,35126,17.916
10,30,2,0.0147798,11424,4.081
11,30,2,66.6621,10178,3.626
12,30,2,61.6872,10920,3.965
13,30,2,52.4224,11242,4.078
14,30,2,2934.14,205142,69.591
15,30,2,3014.57,205142,70.216
16,30,2,0.137402,205142,82.185
17,30,2,71.0587,21826,7.7
18,30,2,67.3705,26558,9.481
19,30,2,3.52509,28490,9.907
20,30,2,15,280,0.096
21,30,2,443.544,7966,2.958
22,30,2,2143.77,205142,71.964
23,30,2,5396.05,83566,30.973
24,30,2,153.905,25718,13.751
25,30,2,270.966,40054,21.214
26,30,2,321.902,29778,16.105
27,30,2,649.985,34342,18.334
28,30,2,300,34636,13.507
1,30,3,2.72123e-15,7854,2.771
2,30,3,1.31765e-15,47292,16.158
3,30,3,31.7446,205142,68.578
4,30,3,1.09606e-14,42812,15.099
5,30,3,3.11286e-12,96446,31.33
6,30,3,7.49543e-15,39718,13.879
7,30,3,8.27005,53942,19.293
8,30,3,20.865,205142,72.585
9,30,3,9.30885,34524,17.552
10,30,3,0.00986467,10584,3.774
11,30,3,80.5913,9982,3.567
12,30,3,37.8084,10682,3.875
13,30,3,110.376,11144,4.036
14,30,3,2370.69,79142,27.826
15,30,3,2504.06,72562,25.64
16,30,3,2.43207,205142,81.976
17,30,3,84.4851,17780,6.285
18,30,3,87.3105,21168,7.562
19,30,3,2.81903,19670,6.936
20,30,3,15,280,0.096
21,30,3,300,21770,8.141
22,30,3,2769.96,205142,71.963
23,30,3,3928.4,73864,27.439
24,30,3,234.201,31696,16.879
25,30,3,274.482,34510,18.286
26,30,3,337.488,33516,18.072
27,30,3,602.548,32564,17.502
28,30,3,300,42056,16.375
1,30,4,1.67464e-15,7854,2.771
2,30,4,3.31043e-15,45318,15.467
3,30,4,3.7517e-12,146860,50.961
4,30,4,6.86766e-15,32536,11.477
5,30,4,1.03761e-12,102032,33.057
6,30,4,5.87432e-15,39802,13.893
7,30,4,18.9663,60858,21.7
8,30,4,20.8964,205142,72.683
9,30,4,11.9038,35966,18.288
10,30,4,0.0246371,11004,3.93
11,30,4,36.749,10458,3.721
12,30,4,37.8084,10514,3.82
13,30,4,83.0237,15190,5.508
14,30,4,4216.47,22890,8.112
15,30,4,3266.6,75726,26.793
16,30,4,2.14372,205142,82.01
17,30,4,67.963,19558,6.868
18,30,4,74.8618,28812,10.256
19,30,4,3.09904,24192,8.459
20,30,4,15,280,0.096
21,30,4,443.544,7784,2.888
22,30,4,3264.82,89950,32.144
23,30,4,6605.38,106736,38.364
24,30,4,140.397,22134,11.808
25,30,4,268.959,42966,22.848
26,30,4,322.767,43960,23.539
27,30,4,593.698,29498,15.769
28,30,4,100,34426,13.419
1,30,5,2.59501e-15,7952,2.799
2,30,5,2.25334e-15,49490,16.95
3,30,5,5.03727e-06,205142,70.542
4,30,5,5.51677e-15,55006,19.429
5,30,5,2.94772e-10,89642,29.329
6,30,5,9.23129e-15,39830,13.939
7,30,5,4.90757,60102,21.511
8,30,5,20.9606,205142,72.808
9,30,5,12.5584,30828,15.731
10,30,5,0.00739604,10920,3.899
