Function,Dimension,Run,Error,Evals,Time
1,30,1,3.67761e-15,7742,2.73
2,30,1,3.30853e-15,51464,18.151
3,30,1,127.166,205142,71.573
4,30,1,3.40109e-15,31402,11.489
5,30,1,2.7859e-11,95522,32.322
6,30,1,4.77744e-15,42420,15.391
7,30,1,8.55572,58814,21.81
8,30,1,20.9711,205142,74.316
9,30,1,14.5603,36974,19.387
10,30,1,0.0295842,10696,3.974
11,30,1,53.7277,11060,4.071
12,30,1,53.5197,12208,4.587
13,30,1,133.44,16464,6.171
14,30,1,3694.34,15988,5.896
15,30,1,2144.13,191044,69.432
16,30,1,2.80431,205142,84.455
17,30,1,77.7856,17836,6.503
18,30,1,82.6584,31010,11.443
19,30,1,4.2133,24920,8.978
20,30,1,15,280,0.099
21,30,1,300,23478,9.07
22,30,1,5224.76,205142,74.278
23,30,1,4899.33,205142,76.144
24,30,1,151.24,28490,15.597
25,30,1,249.786,32424,17.624
26,30,1,141.789,13776,7.763
27,30,1,493.64,34972,19.126
28,30,1,300,18662,7.525
1,30,2,1.65385e-15,7490,2.739
2,30,2,1.91175e-15,46340,16.408
3,30,2,0.000732528,205142,72.645
4,30,2,3.57102e-15,34888,12.772
5,30,2,3.17778e-10,87878,30.101
6,30,2,1.02663e-14,40824,14.774
7,30,2,8.44364,151354,54.602
8,30,2,20.9976,205142,75.44
9,30,2,17.093,35588,18.616
10,30,2,0.00739604,11074,4.094
11,30,2,59.6974,11102,4.105
12,30,2,44.7731,9996,3.76
13,30,2,82.7523,12488,4.68
14,30,2,3215.19,79268,28.858
15,30,2,2931.95,78386,28.846
16,30,2,0.0865042,96488,39.513
17,30,2,79.4846,20440,7.473
18,30,2,100.167,21350,7.902
19,30,2,2.76991,40096,14.264
20,30,2,15,280,0.099
21,30,2,300,27664,10.685
22,30,2,3483.91,26404,9.972
23,30,2,5362.82,119560,45.329
24,30,2,224.401,32830,17.913
25,30,2,209.17,30716,16.661
26,30,2,323.622,31108,17.244
27,30,2,713.918,35322,19.315
28,30,2,100,38430,15.488
1,30,3,3.69111e-15,7868,2.874
2,30,3,2.60466e-15,50638,17.926
3,30,3,6.57973e-06,151298,54.156
4,30,3,6.9283e-15,31318,11.454
5,30,3,2.77822e-11,94738,32.131
6,30,3,26.4074,11410,4.19
7,30,3,6.79765,158438,56.429
8,30,3,20.9344,205142,70.853
9,30,3,10.022,34454,17.62
10,30,3,0.00986467,11242,3.998
11,30,3,55.7176,10710,3.804
12,30,3,44.7731,11802,4.267
13,30,3,96.1052,11438,4.131
14,30,3,2286.87,89362,30.981
15,30,3,2597.2,74018,26.174
16,30,3,2.12762,205142,82.088
17,30,3,97.988,18620,6.533
18,30,3,73.4042,30674,10.912
19,30,3,3.10966,38570,13.272
20,30,3,15,280,0.095
21,30,3,300,20160,7.504
22,30,3,2103.52,205142,71.91
23,30,3,3167.44,77560,28.835
24,30,3,224.733,32116,17.03
25,30,3,266.643,40922,21.677
26,30,3,323.182,29428,15.917
27,30,3,558.89,31682,16.946
28,30,3,100,26600,10.366
1,30,4,2.49461e-15,7798,2.739
2,30,4,2.3813e-15,46466,15.764
3,30,4,1.58857e-08,187894,64.296
4,30,4,1.12456e-14,59724,21.121
