Function,Dimension,Run,Error,Evals,Time
1,30,1,2.13279e-15,7742,2.689
2,30,1,2.15609e-15,44912,15.147
3,30,1,0.236772,205142,69.169
4,30,1,5.06964e-15,30786,10.612
5,30,1,1.39044e-10,95536,30.687
6,30,1,5.7903e-15,40054,13.749
7,30,1,32.6428,70462,24.64
8,30,1,20.613,205142,70.049
9,30,1,11.975,35462,17.987
10,30,1,0.0221857,10780,3.787
11,30,1,55.7176,10598,3.709
12,30,1,88.0591,10990,3.963
13,30,1,81.6658,12068,4.342
14,30,1,1673.86,73920,25.346
15,30,1,3903.36,92120,31.789
16,30,1,0.0527484,70924,27.999
17,30,1,66.8438,18564,6.443
18,30,1,84.3007,17738,6.249
19,30,1,4.48884,17248,6.003
20,30,1,15,280,0.095
21,30,1,443.544,7462,2.752
22,30,1,5415.41,82292,29.14
23,30,1,3958.81,79464,28.857
24,30,1,216.022,32984,17.433
25,30,1,263.29,34790,18.392
26,30,1,319.135,29974,16.215
27,30,1,514.043,30212,16.165
28,30,1,300,17962,6.945
1,30,2,2.11163e-15,7938,2.759
2,30,2,2.20721e-15,52780,17.748
3,30,2,1.91581e-07,205142,69.493
4,30,2,6.01231e-15,32172,11.182
5,30,2,6.44338e-12,93044,29.978
6,30,2,6.45052e-15,36666,12.614
7,30,2,2.40128,205142,68.932
8,30,2,20.9945,205142,71.057
9,30,2,18.5753,31794,16.179
10,30,2,0.00985728,11704,4.104
11,30,2,65.6672,11228,3.934
12,30,2,62.6823,12488,4.485
13,30,2,199.242,18970,6.802
14,30,2,2668.07,47124,16.311
15,30,2,2130.1,46270,16.167
16,30,2,2.96893,205142,80.835
17,30,2,79.3563,18214,6.321
18,30,2,54.5204,20692,7.317
19,30,2,2.3333,83594,27.788
20,30,2,15,280,0.095
21,30,2,443.544,8064,2.973
22,30,2,2743.12,78876,27.767
23,30,2,2978.9,78078,28.506
24,30,2,214.977,36288,19.165
25,30,2,251.963,32312,17.097
26,30,2,325.676,30086,16.354
27,30,2,743.498,40726,21.763
28,30,2,300,46004,17.802
1,30,3,2.71239e-15,8218,2.85
2,30,3,3.9737e-15,47026,15.853
3,30,3,6.31289e-10,205142,69.9
4,30,3,7.0829e-15,58072,20.587
5,30,3,3.88621e-12,102410,32.769
6,30,3,7.12554e-15,40642,14.021
7,30,3,11.9595,80962,28.016
8,30,3,21.0134,153006,53.636
9,30,3,14.0912,40390,20.469
10,30,3,0.012321,12096,4.259
11,30,3,52.7327,11480,4.025
12,30,3,73.9248,11256,4.053
13,30,3,108.321,17500,6.275
14,30,3,3636.76,27734,9.658
15,30,3,7236.29,205142,70.109
16,30,3,2.64384,171108,68.023
17,30,3,108.985,42742,14.779
18,30,3,92.5762,26740,9.403
19,30,3,4.65137,22764,7.791
20,30,3,15,280,0.095
21,30,3,443.544,8722,3.219
22,30,3,3639.79,78652,28.302
23,30,3,3565.81,71456,25.923
24,30,3,242.555,34090,18.08
25,30,3,264.542,46858,24.733
26,30,3,325.689,34244,18.446
27,30,3,499.783,58072,30.836
28,30,3,100,40166,15.572
1,30,4,1.7604e-15,7588,2.641
2,30,4,4.40943e-15,45178,15.185
3,30,4,5.84939e-09,205142,70.184
4,30,4,5.21659e-15,41468,14.355
5,30,4,7.10422e-10,86884,27.799
6,30,4,4.03537e-15,40516,13.956
7,30,4,19.7189,95900,32.906
8,30,4,20.9541,146958,51.012
9,30,4,16.4002,29218,14.872
10,30,4,0.0271057,10514,3.703
11,30,4,61.6873,9632,3.355
12,30,4,41.7882,10682,3.834
13,30,4,137.728,14336,5.144
14,30,4,3402.95,48412,16.777
15,30,4,2203.48,54586,19.106
16,30,4,0.156777,205142,80.282
17,30,4,47.892,16996,5.892
18,30,4,65.3024,17878,6.295
19,30,4,5.28273,24052,8.233
20,30,4,15,280,0.095
21,30,4,443.544,7826,2.879
22,30,4,5411.39,91840,32.414
23,30,4,2727.33,96964,35.402
24,30,4,220.086,34552,18.177
25,30,4,259.147,35042,18.517
26,30,4,328.68,29652,15.993
27,30,4,696.855,36568,19.612
28,30,4,300,43078,16.664
1,30,5,6.48331e-15,7714,2.671
