Function,Dimension,Run,Error,Evals,Time
1,30,1,3.12765e-15,7756,2.709
2,30,1,3.10275e-15,45024,15.224
3,30,1,5.25117e-05,205142,69.962
4,30,1,5.90252e-15,37072,12.979
5,30,1,2.94916e-12,103306,33.271
6,30,1,5.47135e-15,24528,8.534
7,30,1,12.3855,190540,66.632
8,30,1,20.981,205142,72.068
9,30,1,10.9526,32592,16.565
10,30,1,0.0123161,11354,4.005
11,30,1,39.7983,9982,3.517
12,30,1,41.7882,11228,4.051
13,30,1,72.2483,12796,4.598
14,30,1,2722.42,72982,25.47
15,30,1,3624.83,205142,69.767
16,30,1,0.169983,205142,80.795
17,30,1,87.1269,19670,6.859
18,30,1,213.301,29498,10.441
19,30,1,2.02762,34314,11.627
20,30,1,15,280,0.095
21,30,1,300,17850,6.636
22,30,1,4329.02,72562,26.046
23,30,1,6203.95,177296,63.113
24,30,1,227.773,33894,18.089
25,30,1,201.666,41636,21.964
26,30,1,313.047,30548,16.595
27,30,1,440.51,33824,18.14
28,30,1,100,31374,12.189
1,30,2,1.41206e-15,7714,2.697
2,30,2,2.26249e-15,43988,14.899
3,30,2,0.160149,205142,70.132
4,30,2,3.16038e-15,31752,11.081
5,30,2,1.11133e-10,92652,29.991
6,30,2,26.4074,11564,4.052
7,30,2,3.91575,51002,18.206
8,30,2,21.0037,205142,70.594
9,30,2,12.5359,61446,30.84
10,30,2,0.0295473,11102,3.903
11,30,2,62.6824,13104,4.577
12,30,2,28.8538,11004,3.98
13,30,2,130.832,12866,4.666
14,30,2,2907.8,205142,68.769
15,30,2,2376.53,205142,69.635
16,30,2,0.185483,205142,82.107
17,30,2,69.4879,18816,6.565
18,30,2,61.9893,24906,8.868
19,30,2,2.31773,20426,7.026
20,30,2,15,280,0.095
21,30,2,300,21238,7.918
22,30,2,2132.25,111888,39.451
23,30,2,3554.8,205142,73.91
24,30,2,243.513,43022,22.826
25,30,2,251.145,39956,21.283
26,30,2,325.852,30562,16.568
27,30,2,696.382,33978,18.313
28,30,2,100,18718,7.3
1,30,3,2.30379e-15,7714,2.687
2,30,3,3.60976e-15,42896,14.535
3,30,3,5.61246e-06,205142,70.192
4,30,3,7.15428e-15,39942,13.979
5,30,3,1.03233e-11,95242,30.768
6,30,3,5.05512e-15,44632,15.477
7,30,3,17.3269,102102,35.476
8,30,3,21.008,205142,72.349
9,30,3,16.0164,34314,17.366
10,30,3,0.0221857,11438,4.04
11,30,3,44.7731,10108,3.554
12,30,3,51.7378,10346,3.736
13,30,3,183.239,13300,4.774
14,30,3,4183.27,87612,30.363
15,30,3,2275.54,182350,62.523
16,30,3,0.542598,205142,82.234
17,30,3,72.2057,17626,6.147
18,30,3,62.8776,32914,11.649
19,30,3,1.9534,111916,37.279
20,30,3,15,280,0.095
21,30,3,300,24626,9.149
22,30,3,4454.85,97006,34.656
23,30,3,4250.08,101808,37.075
24,30,3,220.93,33488,17.733
25,30,3,272.311,40950,21.556
26,30,3,334.688,45668,24.534
27,30,3,568.191,48426,25.844
28,30,3,300,32858,12.781
1,30,4,1.38979e-15,7420,2.582
2,30,4,3.74903e-15,47908,16.238
3,30,4,1121.85,205142,69.232
4,30,4,4.3159e-15,31332,10.952
5,30,4,2.94674e-10,85512,27.619
6,30,4,9.14472e-15,39662,13.75
7,30,4,23.4261,62174,22.147
8,30,4,21.0135,205142,71.839
9,30,4,13.8546,43386,21.884
10,30,4,0.0295842,10794,3.825
11,30,4,48.7529,12390,4.413
12,30,4,46.763,9646,3.477
13,30,4,169.367,14322,5.14
14,30,4,3413.95,148526,50.418
15,30,4,2944.92,86114,30.276
16,30,4,0.113281,205142,81.277
17,30,4,60.2945,14434,5.018
18,30,4,59.5528,21042,7.487
19,30,4,4.13434,23576,8.1
20,30,4,15,280,0.096
21,30,4,300,21392,7.969
22,30,4,4255.53,205142,71.066
23,30,4,5986.96,117558,42.15
24,30,4,146.853,22736,12.164
25,30,4,260.108,36974,19.666
26,30,4,316.066,30324,16.43
27,30,4,390.762,39032,20.755
28,30,4,100,18522,7.266
1,30,5,4.76607e-15,7616,2.648
2,30,5,4.57377e-15,49644,16.814
3,30,5,0.00109142,205142,70.44
4,30,5,5.12889e-15,33684,11.756
5,30,5,1.57274e-12,101570,32.596
6,30,5,26.4074,11340,3.992
7,30,5,17.8852,87444,30.743
8,30,5,20.9269,205142,71.365
9,30,5,13.6381,46970,23.65
10,30,5,0.0517797,10892,3.884
11,30,5,55.7176,9492,3.33
12,30,5,46.763,12978,4.679
13,30,5,52.0931,14308,5.152
14,30,5,3507.73,198254,66.753
15,30,5,2719.99,133154,45.872
16,30,5,0.114765,205142,82.401
17,30,5,87.6838,17696,6.203
18,30,5,64.4634,20454,7.247
19,30,5,2.27093,22442,7.763
20,30,5,15,280,0.095
21,30,5,300,28420,10.609
22,30,5,4104.49,72324,25.885
23,30,5,4945.5,106176,38.734
24,30,5,228.297,36736,19.396
25,30,5,235.5,33530,17.843
26,30,5,324.794,36624,19.76
27,30,5,456.742,35882,19.152
28,30,5,300,22554,8.787
1,30,6,1.29416e-15,7938,2.774
2,30,6,4.54932e-15,43386,14.654
3,30,6,1.87674e-05,205142,70.493
4,30,6,1.32766e-14,31710,11.064
5,30,6,1.66555e-12,103460,33.228
6,30,6,5.15138e-15,36946,12.769
7,30,6,15.7596,102018,35.485
8,30,6,20.9276,205142,72.408
9,30,6,7.23604,34118,17.284
10,30,6,3.10862e-15,11298,3.996
11,30,6,38.8033,10220,3.596
12,30,6,51.7378,10668,3.844
13,30,6,86.3158,12418,4.467
14,30,6,2535.72,72058,25.083
15,30,6,3687.92,77812,27.422
16,30,6,0.501173,205142,81.692
17,30,6,85.0649,22568,7.866
18,30,6,102.197,27328,9.648
19,30,6,3.44841,23604,8.151
20,30,6,15,280,0.095
21,30,6,443.544,8092,3.044
22,30,6,4040.56,78960,28.326
23,30,6,4226.78,87206,32.135
24,30,6,226.427,30114,16.007
25,30,6,266.851,32214,17.132
26,30,6,327.517,38542,20.749
27,30,6,650.82,32116,17.193
28,30,6,300,32914,12.839
1,30,7,2.17634e-15,8050,2.811
2,30,7,1.57001e-15,44534,15.052
3,30,7,8.47754e-11,169218,58.712
4,30,7,6.9739e-15,31150,10.904
5,30,7,1.28177e-10,93128,30.109
6,30,7,4.55144e-15,40642,14.042
7,30,7,16.7145,59850,21.228
8,30,7,20.9947,205142,72.353
9,30,7,14.6188,38374,19.364
10,30,7,0.00739604,10906,3.841
11,30,7,43.7781,10276,3.612
12,30,7,40.7933,13426,4.825
13,30,7,124.722,15050,5.426
14,30,7,2114.31,44212,15.397
15,30,7,2718.36,205142,69.793
16,30,7,0.169545,205142,81.338
17,30,7,69.9267,21042,7.323
18,30,7,60.1577,39340,13.924
19,30,7,2.90684,22064,7.645
20,30,7,15,280,0.095
21,30,7,443.544,8078,2.996
22,30,7,2238.26,205142,70.967
23,30,7,3942.83,93156,34.241
24,30,7,227.899,33068,17.55
25,30,7,246.141,43554,23.292
26,30,7,330.515,36064,19.543
27,30,7,727.544,33012,17.71
28,30,7,300,19012,7.382
1,30,8,2.16074e-15,7994,2.787
2,30,8,2.02506e-15,42196,14.256
3,30,8,0.232557,205142,69.325
4,30,8,1.21621e-14,31248,10.913
5,30,8,1.14037e-12,103726,33.345
6,30,8,8.95342e-15,37786,13.115
7,30,8,19.5682,106442,37.173
8,30,8,21.0031,205142,70.462
9,30,8,16.1908,37058,18.791
10,30,8,0.00985728,12040,4.268
11,30,8,56.7126,10738,3.778
12,30,8,30.8437,12740,4.603
13,30,8,130.382,12432,4.464
14,30,8,3189.36,73990,25.738
15,30,8,2207.71,205142,69.439
16,30,8,2.14265,205142,81.213
17,30,8,87.754,22778,7.939
18,30,8,60.5167,27006,9.59
19,30,8,2.75295,25802,8.854
20,30,8,15,280,0.096
21,30,8,300,19068,7.09
22,30,8,3099.31,86352,30.874
23,30,8,3384.77,205142,73.312
24,30,8,187.837,23254,12.42
25,30,8,259.07,41160,21.912
26,30,8,333.471,45948,24.693
27,30,8,699.618,30394,16.335
28,30,8,300,38864,15.095
1,30,9,2.12608e-15,7826,2.735
2,30,9,1.82219e-15,48146,16.31
3,30,9,0.0271907,205142,69.379
4,30,9,9.73567e-15,32046,11.166
5,30,9,4.70117e-11,91224,29.461
6,30,9,26.4074,12740,4.474
7,30,9,19.4654,111664,39.12
8,30,9,20.9785,205142,72.204
9,30,9,15.3149,27482,13.965
10,30,9,0.0246371,10906,3.894
11,30,9,47.758,10318,3.623
12,30,9,54.7227,11732,4.239
13,30,9,109.126,12124,4.359
14,30,9,2801.8,205142,69.118
15,30,9,2477.76,73948,26.026
16,30,9,2.54614,205142,81.513
17,30,9,92.5214,17528,6.09
18,30,9,68.6545,57092,20.133
19,30,9,1.58382,20258,7.042
20,30,9,15,280,0.095
21,30,9,443.544,7980,2.952
22,30,9,5309.41,205142,70.998
23,30,9,5465.58,129108,46.879
24,30,9,238.219,38682,20.568
25,30,9,263.526,43092,23
26,30,9,325.257,28896,15.613
27,30,9,667.784,43876,23.375
28,30,9,300,19026,7.401
1,30,10,2.97207e-15,7826,2.723
2,30,10,2.09699e-15,45346,15.29
3,30,10,4.46505e-08,205142,70.033
4,30,10,3.58483e-15,68278,24.113
5,30,10,1.35594e-10,91322,29.48
6,30,10,6.01165e-15,41146,14.233
7,30,10,7.54442,66934,23.629
8,30,10,20.7908,205142,71.54
9,30,10,19.5802,31934,16.175
10,30,10,0.0196777,11522,4.065
11,30,10,46.763,9828,3.456
12,30,10,60.6924,10668,3.852
13,30,10,110.759,11928,4.28
14,30,10,3403.4,171598,57.785
15,30,10,2827.36,129024,44.352
16,30,10,2.81024,205142,81.578
17,30,10,81.4354,19642,6.833
18,30,10,74.6133,22358,7.943
19,30,10,2.85459,20440,7.102
20,30,10,15,280,0.095
21,30,10,443.544,7966,2.941
22,30,10,4971.36,93912,33.263
23,30,10,3887.41,205142,73.722
24,30,10,236.885,31402,16.673
25,30,10,204.574,38122,20.199
26,30,10,329.35,39438,21.224
27,30,10,500.092,32746,17.592
28,30,10,300,21098,8.235
1,30,11,2.95676e-15,7784,2.713
2,30,11,2.92958e-15,48076,16.228
3,30,11,1.13992e-08,205142,70.927
4,30,11,5.48127e-15,31346,10.969
5,30,11,2.33369e-12,98756,31.695
6,30,11,26.4074,12880,4.506
7,30,11,9.98036,69188,24.413
8,30,11,20.9479,205142,72.413
9,30,11,12.0801,32130,16.289
10,30,11,0.0147724,11536,4.069
11,30,11,67.6571,11102,3.906
12,30,11,41.7882,11060,3.987
13,30,11,144.739,17192,6.222
14,30,11,3277.37,85680,29.505
15,30,11,3502.8,72632,25.536
16,30,11,3.05191,205142,81.687
17,30,11,88.4607,17374,6.042
18,30,11,93.6805,27384,9.743
19,30,11,4.33259,20804,7.223
20,30,11,15,280,0.095
21,30,11,300,24682,9.173
22,30,11,3021.33,205142,70.943
23,30,11,5880.61,205142,72.587
24,30,11,151.427,36680,19.338
25,30,11,264.88,39998,21.263
26,30,11,143.779,15386,8.466
27,30,11,494.355,39256,21.038
28,30,11,300,34482,13.338
1,30,12,1.99539e-15,7756,2.711
2,30,12,6.72139e-15,55818,18.942
3,30,12,6.15909e-13,163240,56.428
4,30,12,8.39601e-15,34958,12.221
5,30,12,3.58876e-12,96026,30.895
6,30,12,1.64312e-14,37632,13.022
7,30,12,4.95501,51856,18.534
8,30,12,20.9474,205142,71.662
9,30,12,12.3467,35602,18.043
10,30,12,0.0714623,11130,3.914
11,30,12,54.7226,9926,3.488
12,30,12,44.7731,9436,3.398
13,30,12,110.175,14392,5.155
14,30,12,2960.5,78512,27.334
15,30,12,2304.77,73962,25.992
16,30,12,3.00044,205142,81.788
17,30,12,94.0476,23044,8.001
18,30,12,85.438,21756,7.7
19,30,12,3.44953,25690,8.92
20,30,12,15,280,0.095
21,30,12,300,18102,6.768
22,30,12,3563.05,94948,34.294
23,30,12,2863.24,205142,73.198
24,30,12,231.722,37212,19.76
25,30,12,258.55,44688,23.558
26,30,12,326.883,40446,21.78
27,30,12,531.125,31836,17.068
28,30,12,100,36974,14.446
1,30,13,2.58275e-15,7924,2.766
2,30,13,2.63139e-15,51324,17.416
3,30,13,9.18917e-06,205142,69.92
4,30,13,4.60092e-15,32340,11.294
5,30,13,2.03819e-10,94108,30.287
6,30,13,3.33958e-15,26684,9.285
7,30,13,12.6114,59332,20.981
8,30,13,20.8775,205142,72.401
9,30,13,14.3597,39438,19.89
10,30,13,0.0196974,11340,4.018
11,30,13,50.7428,10178,3.583
12,30,13,52.7327,10612,3.891
13,30,13,87.7356,11662,4.194
14,30,13,3203.54,205142,68.691
15,30,13,2786.43,91924,32.171
16,30,13,0.27689,205142,81.739
17,30,13,66.9506,25270,8.772
18,30,13,93.7642,21448,7.589
19,30,13,2.87335,20818,7.23
20,30,13,15,280,0.095
21,30,13,300,18088,6.726
22,30,13,4124.06,17346,6.282
23,30,13,5860.87,87570,31.848
24,30,13,242.108,33796,18.072
25,30,13,262.038,43638,23.101
26,30,13,338.084,36680,19.735
27,30,13,531.666,29834,16.055
28,30,13,100,40502,15.737
1,30,14,2.06938e-15,7910,2.759
2,30,14,1.41676e-15,44632,15.055
3,30,14,1.58649e-08,205142,70.412
4,30,14,6.59263e-15,31388,10.94
5,30,14,1.28783e-10,93114,30.196
6,30,14,6.22364e-15,40754,14.162
7,30,14,17.0103,123760,43.059
8,30,14,20.9044,205142,72.248
9,30,14,13.6449,39200,19.759
10,30,14,0.00739604,11536,4.067
11,30,14,43.7782,10556,3.711
12,30,14,34.8235,13034,4.7
13,30,14,132.833,13454,4.872
14,30,14,2627.56,205142,69.297
15,30,14,2652.45,20692,7.323
16,30,14,2.43831,205142,81.707
17,30,14,67.7322,17906,6.224
18,30,14,77.1742,22232,7.867
19,30,14,2.99438,23912,8.285
20,30,14,15,280,0.095
21,30,14,300,20118,7.487
22,30,14,5025.95,93954,33.21
23,30,14,6481.25,144060,51.832
24,30,14,162.247,32340,17.104
25,30,14,260.183,36526,19.432
26,30,14,328.607,35126,18.957
27,30,14,481.897,33922,18.174
28,30,14,300,39788,15.494
1,30,15,1.64851e-15,7714,2.689
2,30,15,1.73258e-15,44940,15.198
3,30,15,0.000139171,205142,69.569
4,30,15,5.9815e-15,33992,11.887
5,30,15,5.74581e-12,98938,31.935
6,30,15,9.28181e-15,38682,13.392
7,30,15,18.6408,86170,29.972
8,30,15,20.8833,205142,71.006
9,30,15,14.2986,38290,19.418
10,30,15,0.0295866,11074,3.898
11,30,15,57.7075,10920,3.831
12,30,15,42.7832,13314,4.808
13,30,15,93.4876,15624,5.61
14,30,15,2689.29,76748,26.7
15,30,15,2534.57,205142,70.964
16,30,15,0.165999,205142,82.544
17,30,15,67.1682,17486,6.073
18,30,15,71.4194,35476,12.574
19,30,15,4.32609,23478,8.139
20,30,15,15,280,0.096
21,30,15,300,18312,6.81
22,30,15,4504.12,205142,70.895
23,30,15,3500.31,205142,73.31
24,30,15,225.472,31472,16.744
25,30,15,250.956,28532,15.193
26,30,15,320.716,26782,14.512
27,30,15,670.609,32886,17.615
28,30,15,300,35952,13.971
1,30,16,3.3958e-15,7910,2.76
2,30,16,4.2625e-15,49196,16.64
3,30,16,0.000192533,205142,70.236
4,30,16,6.82191e-15,40908,14.28
5,30,16,4.3286e-12,95214,30.551
6,30,16,6.71363e-15,38948,13.463
7,30,16,9.99547,107688,37.266
8,30,16,20.9267,205142,72.294
9,30,16,11.4152,36428,18.339
10,30,16,0.00739604,11088,3.911
11,30,16,59.6974,9394,3.294
12,30,16,57.7075,14406,5.188
13,30,16,95.9657,13524,4.911
14,30,16,1898.53,112798,38.62
15,30,16,2658.34,205142,69.675
16,30,16,0.247711,205142,81.927
17,30,16,85.2198,20748,7.203
18,30,16,84.3351,26936,9.536
19,30,16,4.47186,23086,8.002
20,30,16,15,280,0.095
21,30,16,300,17878,6.649
22,30,16,3521.44,167286,58.863
23,30,16,5140.02,149002,54.144
24,30,16,227.991,32816,17.441
25,30,16,255.844,31052,16.569
26,30,16,337.289,35084,18.917
27,30,16,699.373,37212,19.848
28,30,16,300,24878,9.691
1,30,17,2.3968e-15,7630,2.668
2,30,17,4.08809e-15,70854,23.823
3,30,17,5.0835,205142,68.082
4,30,17,2.83694e-15,31514,11.02
5,30,17,3.97421e-12,99526,32.019
6,30,17,26.4074,13874,4.914
7,30,17,12.6725,71078,24.967
8,30,17,20.9659,205142,71.822
9,30,17,11.2776,30296,15.337
10,30,17,0.0147798,11438,4.032
11,30,17,50.7429,10808,3.863
12,30,17,74.6218,11774,4.236
13,30,17,58.4117,12474,4.489
14,30,17,3558.18,77672,27.021
15,30,17,2899.97,49742,17.373
16,30,17,0.063542,205142,81.706
17,30,17,72.8653,22638,7.862
18,30,17,74.231,22120,7.85
19,30,17,3.12444,21056,7.301
20,30,17,15,280,0.095
21,30,17,300,22232,8.266
22,30,17,2430.49,205142,71.108
23,30,17,5329.15,121156,43.783
24,30,17,217.535,27762,14.81
25,30,17,256.335,56476,29.75
26,30,17,315.932,35476,19.098
27,30,17,436.431,34748,18.56
28,30,17,300,34286,13.301
1,30,18,1.75456e-15,7518,2.621
2,30,18,2.04864e-15,58464,19.756
3,30,18,8.43276,205142,68.476
4,30,18,4.34186e-15,32270,11.271
5,30,18,4.68117e-12,96530,31.057
6,30,18,6.37538e-15,40530,14.087
7,30,18,18.8252,188048,65.173
8,30,18,21.0495,205142,70.302
9,30,18,18.1872,47026,23.658
10,30,18,0.00739604,11578,4.086
11,30,18,66.6621,10696,3.77
12,30,18,48.7529,11004,3.952
13,30,18,100.235,15820,5.73
14,30,18,2834.71,77854,27.167
15,30,18,1838.77,205142,69.365
16,30,18,0.0437458,205142,81.626
17,30,18,81.216,18662,6.503
18,30,18,77.5317,24318,8.596
19,30,18,4.00389,23478,8.091
20,30,18,15,280,0.095
21,30,18,300,18536,6.937
22,30,18,5215.54,126616,44.062
23,30,18,5386.99,97230,35.456
24,30,18,234.019,37632,19.953
25,30,18,274.967,39018,20.783
26,30,18,326.466,35910,19.398
27,30,18,651.008,38668,20.722
28,30,18,300,23856,9.273
1,30,19,3.02726e-15,8050,2.812
2,30,19,3.47709e-15,49812,16.86
3,30,19,0.00451319,205142,69.931
4,30,19,8.08702e-15,43890,15.32
5,30,19,6.58297e-12,92904,29.909
6,30,19,5.91867e-15,38570,13.311
7,30,19,9.61531,45766,16.402
8,30,19,20.9387,205142,70.77
9,30,19,16.8177,33712,17.041
10,30,19,0.0123161,11452,4.035
11,30,19,55.7176,10542,3.705
12,30,19,52.7327,11424,4.153
13,30,19,147.075,15008,5.407
14,30,19,3343.17,74564,25.974
15,30,19,3689.9,17108,6.062
16,30,19,0.0649128,185486,73.179
17,30,19,107.695,20104,7.003
18,30,19,91.1122,22890,8.157
19,30,19,1.65535,55678,18.795
20,30,19,15,280,0.095
21,30,19,300,18914,7.04
22,30,19,3351,89362,31.734
23,30,19,3321.04,205142,73.569
24,30,19,221.538,30786,16.334
25,30,19,272.089,36022,19.089
26,30,19,325.017,33474,18.06
27,30,19,629.592,32900,17.642
28,30,19,300,18886,7.351
1,30,20,3.01413e-15,7854,2.736
2,30,20,2.25347e-15,46466,15.778
3,30,20,5.04137e-08,205142,70.472
4,30,20,8.21777e-15,31780,11.113
5,30,20,2.8537e-10,88480,28.538
6,30,20,5.77674e-15,38528,13.304
7,30,20,14.6758,58212,20.661
8,30,20,20.9403,205142,71.592
9,30,20,10.2245,31514,15.909
10,30,20,0.0320159,11214,3.963
