Function,Dimension,Run,Error,Evals,Time
1,30,1,5.22929e-15,10276,3.627
2,30,1,9.11669e+07,2100,0.739
3,30,1,1.28422e-10,183974,64.928
4,30,1,84295.8,3766,1.329
5,30,1,1112.86,4284,1.503
6,30,1,7.18612e-14,49924,17.406
7,30,1,40.6466,15708,5.734
8,30,1,21.0958,14476,5.283
9,30,1,11.4907,83384,42.462
10,30,1,0.0123161,17864,6.355
11,30,1,246.072,19292,6.84
12,30,1,241.285,8596,3.129
13,30,1,215.758,20244,7.35
14,30,1,8362.3,13552,4.879
15,30,1,7760.36,14266,5.186
16,30,1,2.77786,14112,5.823
17,30,1,258.596,7924,2.79
18,30,1,277.367,5432,1.939
19,30,1,19.083,21294,7.525
20,30,1,15,280,0.096
21,30,1,443.544,9478,3.533
22,30,1,8995.93,15316,5.684
23,30,1,8985.18,13552,5.169
24,30,1,249.429,61054,32.434
25,30,1,206.409,60200,31.915
26,30,1,382.176,4018,2.218
27,30,1,615.57,58702,31.638
28,30,1,300,30632,11.97
1,30,2,6.91935e-16,6944,2.417
2,30,2,5.97818e-15,48664,16.501
3,30,2,66535.3,205142,68.738
4,30,2,8.5927e-15,38374,13.316
5,30,2,2.03616e-12,110264,35.379
6,30,2,1.22246e-14,42630,14.738
7,30,2,17.0948,127162,43.773
8,30,2,21.1103,70938,24.865
9,30,2,21.4224,28014,14.221
10,30,2,0.00986467,10248,3.632
11,30,2,67.6571,8680,3.066
12,30,2,83.5763,10416,3.772
13,30,2,150.539,12208,4.401
14,30,2,3176.73,103866,35.488
15,30,2,2903.51,13510,4.806
16,30,2,0.13086,24108,9.737
17,30,2,101.698,14140,4.922
18,30,2,80.1124,17024,6.034
19,30,2,5.40164,19446,6.754
20,30,2,15,280,0.096
21,30,2,300,24500,9.157
22,30,2,6621.88,102326,36.036
23,30,2,6101.85,13062,4.862
24,30,2,238.436,28966,15.446
25,30,2,263.624,32648,17.325
26,30,2,336.432,29736,16.011
27,30,2,747.437,29624,15.821
28,30,2,100,16576,6.476
1,30,3,1.26724e-15,7504,2.622
2,30,3,3.89027e-15,50638,17.143
3,30,3,0.445261,205142,68.859
4,30,3,9.99431e-15,32032,11.239
5,30,3,3.444e-11,93170,30.024
