Function,Dimension,Run,Error,Evals,Time
1,30,1,1.86505e-15,7756,2.729
2,30,1,1.8211e-15,44016,14.927
3,30,1,0.000556986,205142,70.103
4,30,1,6.93497e-15,31682,11.085
5,30,1,1.96857e-10,94906,30.778
6,30,1,3.02294e-15,37394,12.993
7,30,1,7.86654,100506,35.22
8,30,1,20.9351,205142,72.358
9,30,1,19.3595,33670,17.076
10,30,1,0.00739604,10766,3.82
11,30,1,40.7932,9688,3.415
12,30,1,49.7479,11074,4.024
13,30,1,116.462,15680,5.638
14,30,1,4209.24,75502,26.436
15,30,1,2851.55,205142,69.744
16,30,1,0.0430098,45780,18.388
17,30,1,69.2768,17220,6.031
18,30,1,53.2725,22988,8.196
19,30,1,2.82941,27888,9.653
20,30,1,15,280,0.096
21,30,1,300,18718,6.998
22,30,1,3425.67,205142,71.608
23,30,1,5469.96,79828,29.182
24,30,1,227.991,30870,16.493
25,30,1,214.522,33432,17.735
26,30,1,337.853,34538,18.679
27,30,1,581.511,34090,18.318
28,30,1,300,33558,13.091
1,30,2,3.37615e-15,7784,2.729
2,30,2,3.64728e-15,43050,14.63
3,30,2,0.0876874,205142,70.058
4,30,2,6.13215e-15,31892,11.22
5,30,2,3.65735e-12,92218,29.785
6,30,2,4.71713e-15,41454,14.391
7,30,2,14.4852,73948,26.056
8,30,2,20.941,205142,72.497
9,30,2,15.8843,31808,16.115
10,30,2,0.036931,11508,4.082
11,30,2,77.6066,11480,4.045
12,30,2,59.6974,11774,4.261
13,30,2,105.301,14602,5.26
14,30,2,3257.26,60410,20.957
15,30,2,2364.6,205142,69.451
16,30,2,0.19107,205142,82.25
17,30,2,86.7083,20412,7.145
18,30,2,70.7719,26124,9.273
19,30,2,4.23835,21868,7.622
20,30,2,15,280,0.096
21,30,2,443.544,7798,2.905
22,30,2,2714.54,73066,26.138
23,30,2,5148.28,118188,42.403
24,30,2,164.264,24066,12.88
25,30,2,264.854,37520,19.825
26,30,2,323.896,33894,18.354
27,30,2,469.002,39662,21.222
28,30,2,300,18956,7.399
1,30,3,2.02628e-15,7728,2.705
2,30,3,4.41225e-15,51338,17.429
3,30,3,0.00276103,205142,69.722
4,30,3,6.49766e-15,31402,11.055
5,30,3,4.62551e-12,94066,30.487
6,30,3,1.03026e-15,23646,8.231
7,30,3,9.83213,61516,21.88
8,30,3,21.0232,205142,71.469
9,30,3,12.4902,30968,15.742
10,30,3,0.0172361,11578,4.119
11,30,3,45.768,10080,3.553
12,30,3,62.6823,10612,3.86
13,30,3,138.492,14168,5.127
14,30,3,2335.36,91392,31.35
15,30,3,2393,174202,59.851
16,30,3,2.65482,205142,81.655
17,30,3,85.1131,18942,6.62
18,30,3,77.4561,18088,6.453
19,30,3,3.11308,23254,8.036
20,30,3,15,280,0.096
21,30,3,300,18158,6.779
22,30,3,4610.76,132762,47.089
23,30,3,4053.21,205142,73.251
24,30,3,248.364,37072,19.634
25,30,3,258.634,36428,19.388
26,30,3,336.442,31962,17.342
27,30,3,442.18,32816,17.599
28,30,3,100,26838,10.497
1,30,4,1.88869e-15,7952,2.799
2,30,4,3.28862e-15,63490,21.496
3,30,4,1.92169e-10,205142,69.717
4,30,4,4.70916e-15,36708,12.904
5,30,4,6.43188e-12,96460,31.179
6,30,4,2.57479e-15,41846,14.527
7,30,4,11.4221,62916,22.235
8,30,4,21.0036,205142,71.954
9,30,4,18.0586,33180,16.814
10,30,4,0.00739604,11368,4.035
11,30,4,54.7226,10514,3.717
12,30,4,50.7428,10906,3.946
13,30,4,128.675,15064,5.427
14,30,4,3464.07,205142,70.928
15,30,4,4199.13,16492,5.883
16,30,4,0.32809,205142,82.108
17,30,4,66.2702,18186,6.362
18,30,4,64.5363,30674,10.922
19,30,4,2.78543,27216,9.306
20,30,4,15,280,0.096
21,30,4,300,18536,6.931
22,30,4,6050.88,106582,37.624
23,30,4,5292.93,92232,33.971
24,30,4,251.605,31038,16.597
25,30,4,265.779,37926,20.154
26,30,4,339.588,34580,18.743
27,30,4,403.103,27272,14.729
28,30,4,300,40306,15.719
1,30,5,1.66729e-15,7924,2.772
2,30,5,1.50201e-15,45556,15.502
3,30,5,3.86632e-06,205142,69.923
4,30,5,8.12162e-15,31388,11.04
5,30,5,9.18004e-11,94192,30.419
6,30,5,5.31557e-15,38766,13.49
7,30,5,12.2847,205142,70.845
8,30,5,20.9823,205142,72.195
9,30,5,15.2515,29666,15.073
10,30,5,0.0147798,11648,4.129
11,30,5,77.6067,9828,3.459
12,30,5,35.8185,11494,4.177
13,30,5,108.409,12712,4.568
14,30,5,2695.96,73122,25.524
15,30,5,2934.13,74340,26.271
16,30,5,0.292661,205142,82.359
17,30,5,75,24486,8.562
18,30,5,107.815,27230,9.665
19,30,5,5.14571,25550,8.796
20,30,5,15,280,0.096
21,30,5,443.544,7924,2.944
22,30,5,3807.08,91952,33.027
23,30,5,5970.9,103740,37.965
24,30,5,222.523,34706,18.475
25,30,5,257.804,36316,19.273
26,30,5,329.968,32578,17.663
27,30,5,537.27,30492,16.349
28,30,5,300,51170,19.877
1,30,6,1.97206e-15,7896,2.766
2,30,6,1.59333e-15,49630,16.934
3,30,6,4.62811e-11,199346,68.22
4,30,6,3.0983e-15,32494,11.432
5,30,6,5.79299e-11,96796,31.207
6,30,6,1.17185e-14,40236,13.969
7,30,6,17.382,76986,27.207
8,30,6,21.0213,205142,71.51
9,30,6,13.2047,32830,16.72
10,30,6,0.0541917,10878,3.87
11,30,6,61.6874,9940,3.501
12,30,6,62.6823,10304,3.745
13,30,6,86.978,12320,4.46
14,30,6,2593.3,205142,71.411
15,30,6,3095.05,47656,16.808
16,30,6,2.95973,205142,82.037
17,30,6,81.8966,16492,5.774
18,30,6,100.133,22036,7.835
19,30,6,2.90336,18256,6.362
20,30,6,15,280,0.096
21,30,6,443.544,7882,2.932
22,30,6,6837.66,115514,40.785
23,30,6,6513.36,88522,32.609
24,30,6,217.514,32998,17.516
25,30,6,256.489,45192,24.074
26,30,6,329.424,32732,17.714
27,30,6,504.753,33474,17.901
28,30,6,300,45136,17.585
1,30,7,1.77384e-15,7518,2.631
2,30,7,1.70572e-15,48454,16.497
3,30,7,0.0133651,205142,69.768
4,30,7,1.08e-14,31836,11.162
5,30,7,6.4744e-12,96194,31.075
6,30,7,6.98646e-15,41048,14.267
7,30,7,17.2762,97356,34.157
8,30,7,20.9907,205142,72.348
9,30,7,14.0893,38808,19.716
10,30,7,0.00986467,11606,4.113
11,30,7,83.5764,10192,3.606
12,30,7,48.7529,10892,3.961
13,30,7,131.786,13636,4.915
14,30,7,2421.54,157262,53.318
15,30,7,2678.89,90734,31.978
16,30,7,0.0596399,48496,19.624
17,30,7,103.02,23744,8.305
18,30,7,85.7836,47348,16.711
19,30,7,4.74513,24024,8.353
20,30,7,15,280,0.096
21,30,7,300,20706,7.747
22,30,7,2618.09,75726,27.331
23,30,7,5894.9,80766,29.71
24,30,7,235.22,34384,18.267
25,30,7,202.423,29722,15.848
26,30,7,318.518,32130,17.413
27,30,7,652.379,32494,17.488
28,30,7,1331.85,124180,46.759
1,30,8,2.112e-15,7910,2.77
2,30,8,3.55867e-15,57806,19.586
3,30,8,1.25476e-05,205142,69.652
4,30,8,6.56143e-15,31444,11.024
5,30,8,2.4685e-12,97384,31.488
6,30,8,5.10914e-15,39760,13.757
7,30,8,34.8424,70084,24.788
8,30,8,20.9503,205142,72.524
9,30,8,12.9869,35196,17.838
10,30,8,0.0123161,11158,3.949
11,30,8,35.8185,9856,3.473
