Function,Dimension,Run,Error,Evals,Time
1,30,1,3.26358e-15,7714,2.688
2,30,1,3.75497e-15,45108,15.221
3,30,1,0.000158588,205142,69.966
4,30,1,5.59195e-15,31710,11.06
5,30,1,3.30421e-12,95732,30.705
6,30,1,5.95173e-15,40754,14.064
7,30,1,16.2559,75306,26.341
8,30,1,20.9431,205142,71.359
9,30,1,10.8597,37282,18.834
10,30,1,0.00739604,11830,4.174
11,30,1,60.6924,9562,3.361
12,30,1,40.7932,13510,4.86
13,30,1,71.3649,11382,4.086
14,30,1,2645.2,205142,68.892
15,30,1,2859.9,75068,26.388
16,30,1,2.71325,205142,81.485
17,30,1,74.5435,17892,6.231
18,30,1,64.0313,18228,6.458
19,30,1,3.97882,25886,8.894
20,30,1,15,280,0.095
21,30,1,300,24990,9.3
22,30,1,2763.53,78260,27.908
23,30,1,4706.16,205142,72.967
24,30,1,222.157,29974,15.935
25,30,1,200.584,37786,19.926
26,30,1,333.667,34832,18.764
27,30,1,491.831,33138,17.735
28,30,1,300,18522,7.189
1,30,2,1.58311e-15,7896,2.754
2,30,2,1.97672e-15,57176,19.353
3,30,2,0.151055,205142,68.628
4,30,2,4.90303e-15,31598,11.038
5,30,2,1.20018e-11,90286,29.202
6,30,2,7.69731e-15,40376,13.926
7,30,2,20.4604,92456,32.342
8,30,2,20.9685,205142,71.989
9,30,2,17.1845,36386,18.339
10,30,2,0.00739604,11158,3.936
11,30,2,53.7276,12432,4.386
12,30,2,74.4374,11536,4.168
13,30,2,89.8983,11662,4.197
14,30,2,2741.2,84630,29.32
15,30,2,2007.63,72940,25.658
16,30,2,0.878454,205142,81.779
17,30,2,67.2731,15876,5.516
18,30,2,65.5616,18410,6.506
19,30,2,4.17553,26796,9.177
20,30,2,15,280,0.095
21,30,2,300,18718,6.943
22,30,2,3053.23,205142,71.152
23,30,2,2547.35,205142,74.569
24,30,2,220.986,32830,17.446
25,30,2,200.943,37646,19.889
26,30,2,323.47,33292,18.008
27,30,2,684.051,36470,19.513
28,30,2,100,18802,7.324
1,30,3,2.30542e-15,7756,2.693
2,30,3,2.60483e-15,56070,18.885
3,30,3,1.73271e-09,110936,38.091
4,30,3,2.96633e-15,32186,11.234
5,30,3,9.02538e-12,99470,31.925
6,30,3,4.56234e-15,41776,14.396
7,30,3,5.85625,62202,22.121
8,30,3,20.9836,205142,72.226
9,30,3,21.8048,39018,19.623
10,30,3,0.0344551,11270,4.008
11,30,3,32.8336,9744,3.42
12,30,3,46.763,10024,3.622
13,30,3,89.0968,10626,3.819
14,30,3,3257.51,205142,68.637
15,30,3,2901.14,69832,24.578
16,30,3,2.34085,205142,81.351
17,30,3,78.9889,26418,9.17
18,30,3,69.9957,35616,12.574
19,30,3,3.37652,19306,6.731
20,30,3,15,280,0.096
21,30,3,300,26768,9.939
22,30,3,4124.66,205142,71.079
23,30,3,4360.17,94458,34.547
24,30,3,252.322,47642,25.107
25,30,3,270.975,42546,22.444
26,30,3,328.355,39172,21.068
27,30,3,642.563,37002,19.868
28,30,3,300,31878,12.377
1,30,4,2.26907e-15,7910,2.749
2,30,4,1.54762e-15,43162,14.573
3,30,4,0.00181002,205142,69.326
4,30,4,6.72165e-15,33432,11.647
5,30,4,5.62137e-12,98336,31.635
6,30,4,7.77922e-15,40376,13.981
7,30,4,7.06914,77826,27.67
8,30,4,20.9801,205142,70.61
9,30,4,13.0572,28854,14.667
10,30,4,3.44169e-15,11410,4.022
11,30,4,43.7781,11774,4.131
12,30,4,25.8689,13244,4.786
13,30,4,200.376,13804,4.964
14,30,4,3788.13,86716,29.81
15,30,4,2867.42,97818,33.699
16,30,4,0.0446835,205142,81.135
17,30,4,93.4968,19712,6.85
18,30,4,79.7355,24458,8.631
19,30,4,2.99099,22526,7.809
20,30,4,15,280,0.095
21,30,4,443.544,8008,2.958
22,30,4,4051.34,205142,71.638
23,30,4,4959,68110,24.945
24,30,4,233.41,38962,20.476
25,30,4,260.387,29386,15.718
26,30,4,162.683,15078,8.29
27,30,4,502.942,35784,19.098
28,30,4,300,35546,13.789
1,30,5,3.60762e-15,8204,2.853
2,30,5,2.18185e-15,52024,17.497
3,30,5,0.0160646,205142,69.401
4,30,5,6.03855e-15,34930,12.193
5,30,5,3.63808e-12,93184,29.896
6,30,5,3.81769e-15,25494,8.798
7,30,5,24.0541,91784,32.247
8,30,5,20.8009,205142,71.99
9,30,5,17.2343,36358,18.377
10,30,5,2.88658e-15,11830,4.176
11,30,5,33.8286,11522,4.036
12,30,5,33.8286,12418,4.478
13,30,5,157.399,14938,5.347
14,30,5,3541.49,83314,29.177
15,30,5,3368.62,18886,6.684
16,30,5,2.89289,205142,81.278
17,30,5,88.7706,19362,6.731
18,30,5,104.405,39788,14.079
19,30,5,3.0768,27496,9.422
20,30,5,15,280,0.095
21,30,5,300,19362,7.204
22,30,5,3238.7,125650,44.604
23,30,5,2972.97,205142,73.233
24,30,5,230.56,29722,15.715
25,30,5,261.761,37674,20.024
26,30,5,337.082,30156,16.28
27,30,5,606.921,39102,20.833
28,30,5,300,36274,14.103
1,30,6,2.36665e-15,7686,2.671
2,30,6,1.71699e-15,48524,16.389
3,30,6,1.76551e-09,205142,70.184
4,30,6,8.42472e-15,39816,13.934
5,30,6,1.67927e-10,93086,29.854
6,30,6,3.1195e-15,41762,14.443
7,30,6,5.2208,63336,22.413
8,30,6,21.0552,205142,72.125
9,30,6,17.402,36512,18.391
10,30,6,0.0147724,11522,4.073
11,30,6,73.6082,11396,4.002
12,30,6,46.763,11816,4.231
13,30,6,119.51,12082,4.325
14,30,6,2271.68,76314,26.554
15,30,6,3603.46,87388,30.317
16,30,6,0.12314,205142,81.495
