Function,Dimension,Run,Error,Evals,Time
1,30,1,4.06076e-16,6188,2.147
2,30,1,2.50575e-15,73808,24.827
3,30,1,4.50476e+06,155974,51.308
4,30,1,3.32777e-16,55034,18.88
5,30,1,7.31209e-09,98406,31.551
6,30,1,7.01486e-15,63504,21.633
7,30,1,56.8737,23338,8.453
8,30,1,20.9107,32368,11.459
9,30,1,27.4397,27594,13.916
10,30,1,0.145342,9156,3.209
11,30,1,118.4,7168,2.513
12,30,1,171.132,7490,2.689
13,30,1,265.878,11004,3.913
14,30,1,3470.64,90174,30.535
15,30,1,3960.94,120890,41.31
16,30,1,0.103038,13314,5.386
17,30,1,107.178,13258,4.602
18,30,1,106.172,13272,4.675
19,30,1,4.13824,20622,7.05
20,30,1,15,280,0.095
21,30,1,300,14574,5.387
22,30,1,4425.86,19642,7.081
23,30,1,5253.15,98182,35.459
24,30,1,220.386,24136,12.751
25,30,1,350.604,29750,15.639
26,30,1,341.474,26614,14.338
27,30,1,609.837,25956,13.833
28,30,1,100,13622,5.281
1,30,2,2.71633e-15,8176,2.836
2,30,2,9.53043e-14,77532,25.947
3,30,2,0.418041,181580,61.411
4,30,2,78249.4,40082,14.073
5,30,2,1.6345e-11,100716,32.474
6,30,2,26.4074,14686,5.13
7,30,2,16.2169,205142,69.2
8,30,2,20.9503,184464,64.397
9,30,2,15.8347,34342,17.318
10,30,2,0.012321,11550,4.067
11,30,2,65.6671,10626,3.747
12,30,2,38.8034,10444,3.77
13,30,2,132.432,18242,6.465
14,30,2,3578.59,85414,29.236
15,30,2,3078.42,101150,35.38
16,30,2,0.0799009,165494,64.518
17,30,2,111.188,16744,5.815
18,30,2,68.6825,26348,9.287
19,30,2,3.5079,25690,8.818
20,30,2,15,280,0.095
21,30,2,100,17738,6.581
22,30,2,3579.55,74312,26.266
23,30,2,4664.34,90398,33.095
24,30,2,227.078,46116,24.225
25,30,2,216.191,36652,19.381
26,30,2,313.976,36512,19.69
27,30,2,598.69,34132,18.256
28,30,2,100,17402,6.76
1,30,3,1.95933e-15,7686,2.668
2,30,3,4.5232e-14,67354,22.555
3,30,3,50591.1,205142,68.357
4,30,3,6.2509e-15,38262,13.105
5,30,3,3.82004e-10,108332,34.66
6,30,3,26.4074,12964,4.531
7,30,3,21.2338,173222,59.185
8,30,3,20.801,117866,39.857
9,30,3,16.0705,34202,17.28
10,30,3,0.0197195,11284,3.965
11,30,3,62.6823,8960,3.138
12,30,3,49.7479,10472,3.77
