Function,Dimension,Run,Error,Evals,Time
1,30,1,2.89083e-15,8092,2.82
2,30,1,2.84806e+08,1022,0.353
3,30,1,1.15379e-06,205142,70.061
4,30,1,79662.9,42224,14.733
5,30,1,1.35551e-11,126420,40.583
6,30,1,4.2546e-15,23464,8.059
7,30,1,12.5966,153482,52.867
8,30,1,21.0007,40544,14.529
9,30,1,13.1846,52276,26.207
10,30,1,0.0271057,12530,4.401
11,30,1,91.5359,15834,5.538
12,30,1,219.226,14154,5.089
13,30,1,203.923,35616,12.589
14,30,1,7656.48,34748,12.194
15,30,1,7912.25,36064,12.836
16,30,1,3.13048,34748,14.043
17,30,1,260.073,8078,2.799
18,30,1,253.239,34244,12.031
19,30,1,4.25174,33768,11.587
20,30,1,15,280,0.094
21,30,1,300,19194,7.097
22,30,1,8760.49,36694,13.356
23,30,1,8570.77,36988,13.833
24,30,1,255.543,53200,28.027
25,30,1,264.316,58128,30.826
26,30,1,331.246,38388,20.671
27,30,1,581.85,57484,30.6
28,30,1,300,40502,15.576
1,30,2,3.27977e-15,7910,2.743
2,30,2,1.69747e-13,83804,28.223
3,30,2,165.12,205142,69.077
4,30,2,75059.4,3276,1.142
5,30,2,1.60068e-11,118622,37.908
6,30,2,26.4074,14490,5.037
7,30,2,19.82,201180,69.691
8,30,2,21.0801,36862,13.285
9,30,2,15.1639,31542,15.916
10,30,2,0.064076,12572,4.393
11,30,2,108.386,13566,4.742
12,30,2,53.7277,17122,6.148
13,30,2,198.236,40516,14.348
14,30,2,2969.35,117600,39.8
15,30,2,8129.63,41412,14.796
16,30,2,3.10554,41258,16.786
17,30,2,262.492,22008,7.628
18,30,2,267.975,9758,3.444
19,30,2,5.74013,36190,12.276
20,30,2,15,280,0.095
21,30,2,443.544,8022,2.946
22,30,2,8629.98,44128,16.195
23,30,2,7960.15,40642,15.285
24,30,2,253.771,51226,26.931
25,30,2,264.612,49490,26.039
26,30,2,341.562,43358,23.322
27,30,2,719.727,38430,20.394
28,30,2,300,18872,7.28
1,30,3,3.71152e-15,8078,2.8
2,30,3,5.76417e-13,100212,33.568
3,30,3,2.91902e+07,205142,67.756
4,30,3,7.77999e-15,61586,21.183
5,30,3,1.10175e-11,125146,40.073
6,30,3,7.6667e-15,44282,15.098
7,30,3,28.9619,205142,70.498
8,30,3,21.0534,205142,69.912
9,30,3,16.8097,31206,15.785
10,30,3,0.0197195,12110,4.238
11,30,3,123.31,12068,4.208
12,30,3,103.475,11690,4.192
13,30,3,191.384,16870,6.034
14,30,3,3716.08,17556,6.141
15,30,3,2207.86,16534,5.826
16,30,3,0.320699,205142,80.351
17,30,3,266.362,5572,1.926
18,30,3,310.413,3808,1.34
19,30,3,6.10801,29736,10.187
20,30,3,15,280,0.095
21,30,3,300,18662,6.874
