Function,Dimension,Run,ErrorValue
2,10,17,1.10721629e+03
2,10,18,1.10685586e+03
2,10,19,1.12355478e+03
2,10,20,1.10375448e+03
2,10,21,1.10686992e+03
2,10,22,1.10690064e+03
2,10,23,1.11045657e+03
2,10,24,1.10727405e+03
2,10,25,1.10711012e+03
2,10,26,1.11196701e+03
2,10,27,1.10412965e+03
2,10,28,1.10759817e+03
2,10,29,1.11533708e+03
2,10,30,1.10716700e+03
2,10,31,1.11038857e+03
2,10,32,1.10388119e+03
2,10,33,1.11526209e+03
2,10,34,1.11197217e+03
2,10,35,1.10392566e+03
2,10,36,1.11042879e+03
2,10,37,1.10457632e+03
2,10,38,1.10704588e+03
2,10,39,1.10370534e+03
2,10,40,1.11728029e+03
2,10,41,1.10707770e+03
2,10,42,1.11053741e+03
2,10,43,1.10726217e+03
2,10,44,1.11078271e+03
2,10,45,1.11043079e+03
2,10,46,1.12201325e+03
2,10,47,1.12415480e+03
2,10,48,1.10380776e+03
2,10,49,1.11043287e+03
2,10,50,1.10363761e+03
2,10,51,1.10366545e+03
3,10,1,7.11651937e+02
3,10,2,7.11851026e+02
3,10,3,7.12965954e+02
3,10,4,7.12150586e+02
3,10,5,7.11847898e+02
3,10,6,7.11972611e+02
3,10,7,7.12500406e+02
3,10,8,7.11602952e+02
3,10,9,7.11619931e+02
3,10,10,7.12181313e+02
3,10,11,7.12238086e+02
3,10,12,7.12640726e+02
3,10,13,7.11395038e+02
3,10,14,7.11713627e+02
3,10,15,7.12362598e+02
3,10,16,7.12740452e+02
3,10,17,7.13310034e+02
3,10,18,7.11489000e+02
3,10,19,7.11963998e+02
3,10,20,7.11712204e+02
3,10,21,7.13076254e+02
3,10,22,7.11969561e+02
3,10,23,7.15401096e+02
3,10,24,7.13722273e+02
3,10,25,7.13569574e+02
3,10,26,7.13281790e+02
3,10,27,7.11947086e+02
3,10,28,7.11482246e+02
3,10,29,7.11246751e+02
3,10,30,7.11478919e+02
3,10,31,7.12405482e+02
3,10,32,7.12074372e+02
3,10,33,7.12863861e+02
3,10,34,7.11642083e+02
3,10,35,7.11612886e+02
3,10,36,7.12064246e+02
3,10,37,7.11457858e+02
3,10,38,7.12108629e+02
3,10,39,7.12379179e+02
3,10,40,7.12710874e+02
3,10,41,7.12227221e+02
3,10,42,7.12403544e+02
3,10,43,7.12409894e+02
3,10,44,7.11549367e+02
3,10,45,7.11600971e+02
3,10,46,7.11814250e+02
3,10,47,7.12948307e+02
3,10,48,7.13887053e+02
3,10,49,7.12426756e+02
3,10,50,7.11325515e+02
3,10,51,7.12170315e+02
4,10,1,1.90036679e+03
4,10,2,1.90031203e+03
4,10,3,1.90031508e+03
4,10,4,1.90035231e+03
4,10,5,1.90038662e+03
4,10,6,1.90037728e+03
4,10,7,1.90037892e+03
4,10,8,1.90033134e+03
4,10,9,1.90033865e+03
4,10,10,1.90048938e+03
4,10,11,1.90048309e+03
4,10,12,1.90028606e+03
4,10,13,1.90034948e+03
4,10,14,1.90040057e+03
4,10,15,1.90040372e+03
4,10,16,1.90046944e+03
4,10,17,1.90045589e+03
4,10,18,1.90035333e+03
4,10,19,1.90026262e+03
4,10,20,1.90038609e+03
4,10,21,1.90037024e+03
4,10,22,1.90036653e+03
4,10,23,1.90026515e+03
4,10,24,1.90031932e+03
4,10,25,1.90044480e+03
4,10,26,1.90044965e+03
4,10,27,1.90038412e+03
4,10,28,1.90051390e+03
4,10,29,1.90032611e+03
4,10,30,1.90046294e+03
4,10,31,1.90040293e+03
4,10,32,1.90035850e+03
4,10,33,1.90039430e+03
4,10,34,1.90042115e+03
4,10,35,1.90038752e+03
4,10,36,1.90039684e+03
4,10,37,1.90043701e+03
4,10,38,1.90046442e+03
4,10,39,1.90052536e+03
4,10,40,1.90032381e+03
4,10,41,1.90051550e+03
4,10,42,1.90048983e+03
4,10,43,1.90034295e+03
4,10,44,1.90048918e+03
4,10,45,1.90047242e+03
4,10,46,1.90042706e+03
4,10,47,1.90040048e+03
4,10,48,1.90030801e+03
4,10,49,1.90026960e+03
4,10,50,1.90039689e+03
4,10,51,1.90026235e+03
5,10,1,1.70020814e+03
5,10,2,1.70503351e+03
5,10,3,1.70120310e+03
5,10,4,1.70020814e+03
5,10,5,1.70141125e+03
5,10,6,1.70020814e+03
5,10,7,1.70041629e+03
5,10,8,1.70120310e+03
5,10,9,1.70020814e+03
5,10,10,1.70000000e+03
5,10,11,1.70062443e+03
5,10,12,1.70062443e+03
5,10,13,1.70041629e+03
5,10,14,1.70020814e+03
5,10,15,1.70020814e+03
5,10,16,1.70120310e+03
5,10,17,1.70161939e+03
5,10,18,1.70120310e+03
5,10,19,1.70020814e+03
5,10,20,1.70240620e+03
5,10,21,1.70062443e+03
5,10,22,1.70020814e+03
5,10,23,1.70041629e+03
5,10,24,1.70041629e+03
5,10,25,1.70141125e+03
5,10,26,1.70020814e+03
5,10,27,1.70340116e+03
5,10,28,1.70099496e+03
5,10,29,1.70041629e+03
5,10,30,1.70141125e+03
5,10,31,1.70120310e+03
5,10,32,1.70120310e+03
5,10,33,1.70120310e+03
5,10,34,1.70020814e+03
5,10,35,1.70120310e+03
5,10,36,1.70240620e+03
5,10,37,1.70161939e+03
5,10,38,1.70062443e+03
5,10,39,1.70041629e+03
5,10,40,1.70120310e+03
5,10,41,1.70041629e+03
5,10,42,1.70020814e+03
5,10,43,1.70041629e+03
5,10,44,1.70120310e+03
5,10,45,1.70141125e+03
5,10,46,1.70020814e+03
5,10,47,1.70120310e+03
5,10,48,1.70020814e+03
5,10,49,1.70020814e+03
5,10,50,1.70062443e+03
5,10,51,1.70298488e+03
6,10,1,1.60062369e+03
6,10,2,1.60029726e+03
6,10,3,1.60044394e+03
6,10,4,1.60045557e+03
6,10,5,1.60041919e+03
6,10,6,1.60037464e+03
6,10,7,1.60090204e+03
6,10,8,1.60045252e+03
6,10,9,1.60069341e+03
6,10,10,1.60008457e+03
6,10,11,1.60073264e+03
6,10,12,1.60031181e+03
6,10,13,1.60046736e+03
6,10,14,1.60033314e+03
6,10,15,1.60029293e+03
6,10,16,1.60050031e+03
6,10,17,1.60019887e+03
6,10,18,1.60066212e+03
6,10,19,1.60026705e+03
6,10,20,1.60062356e+03
6,10,21,1.60060361e+03
6,10,22,1.60025086e+03
6,10,23,1.60049093e+03
6,10,24,1.60042261e+03
6,10,25,1.60068015e+03
6,10,26,1.60035550e+03
6,10,27,1.60050532e+03
6,10,28,1.60025804e+03
6,10,29,1.60047785e+03
6,10,30,1.60026498e+03
6,10,31,1.60112020e+03
6,10,32,1.60028358e+03
6,10,33,1.60053814e+03
6,10,34,1.60013624e+03
6,10,35,1.60020878e+03
6,10,36,1.60072988e+03
6,10,37,1.60018614e+03
6,10,38,1.60007959e+03
6,10,39,1.60066336e+03
6,10,40,1.60023320e+03
6,10,41,1.60090232e+03
6,10,42,1.60004420e+03
6,10,43,1.60055137e+03
6,10,44,1.60005847e+03
6,10,45,1.60028088e+03
6,10,46,1.60001988e+03
6,10,47,1.60032178e+03
6,10,48,1.60005314e+03
6,10,49,1.60008484e+03
6,10,50,1.60048821e+03
6,10,51,1.60033799e+03
7,10,1,2.10048332e+03
7,10,2,2.10054983e+03
7,10,3,2.10062652e+03
7,10,4,2.10048565e+03
7,10,5,2.10003185e+03
7,10,6,2.10046090e+03
7,10,7,2.10049704e+03
7,10,8,2.10011054e+03
7,10,9,2.10000015e+03
7,10,10,2.10049925e+03
7,10,11,2.10031716e+03
7,10,12,2.10032568e+03
7,10,13,2.10063797e+03
7,10,14,2.10000045e+03
7,10,15,2.10000264e+03
7,10,16,2.10033288e+03
7,10,17,2.10001570e+03
7,10,18,2.10080404e+03
7,10,19,2.10036116e+03
7,10,20,2.10081217e+03
7,10,21,2.10063907e+03
7,10,22,2.10050000e+03
7,10,23,2.10012334e+03
7,10,24,2.10080500e+03
7,10,25,2.10024261e+03
7,10,26,2.10112340e+03
7,10,27,2.10049944e+03
7,10,28,2.10006790e+03
7,10,29,2.10081210e+03
7,10,30,2.10031473e+03
7,10,31,2.10026831e+03
7,10,32,2.10055316e+03
7,10,33,2.10112432e+03
7,10,34,2.10044092e+03
7,10,35,2.10002788e+03
7,10,36,2.10049721e+03
7,10,37,2.10036363e+03
7,10,38,2.10000118e+03
7,10,39,2.10060724e+03
7,10,40,2.10001623e+03
7,10,41,2.10052788e+03
7,10,42,2.10031237e+03
7,10,43,2.10007586e+03
7,10,44,2.10027159e+03
7,10,45,2.10031239e+03
7,10,46,2.10049966e+03
7,10,47,2.10065463e+03
7,10,48,2.10034791e+03
7,10,49,2.10081217e+03
7,10,50,2.10086827e+03
7,10,51,2.10032841e+03
8,10,1,2.30000000e+03
8,10,2,2.30000000e+03
8,10,3,2.30000000e+03
8,10,4,2.30000000e+03
8,10,5,2.30000000e+03
8,10,6,2.30000000e+03
8,10,7,2.30000000e+03
8,10,8,2.30000000e+03
8,10,9,2.30000000e+03
8,10,10,2.30000000e+03
8,10,11,2.30000000e+03
8,10,12,2.30000000e+03
8,10,13,2.30000000e+03
8,10,14,2.30000000e+03
8,10,15,2.30000000e+03
8,10,16,2.20000000e+03
8,10,17,2.30000000e+03
8,10,18,2.30000000e+03
8,10,19,2.30000000e+03
8,10,20,2.30000000e+03
8,10,21,2.30000000e+03
8,10,22,2.30000000e+03
8,10,23,2.30028905e+03
8,10,24,2.30000000e+03
8,10,25,2.30000000e+03
8,10,26,2.30000000e+03
8,10,27,2.30000000e+03
8,10,28,2.30000000e+03
8,10,29,2.30000000e+03
8,10,30,2.30000000e+03
8,10,31,2.30000000e+03
8,10,32,2.30000000e+03
8,10,33,2.30000000e+03
8,10,34,2.30000000e+03
8,10,35,2.30000000e+03
8,10,36,2.30000000e+03
8,10,37,2.30000000e+03
8,10,38,2.30000000e+03
8,10,39,2.30000000e+03
8,10,40,2.30000000e+03
8,10,41,2.30000000e+03
8,10,42,2.30000000e+03
8,10,43,2.30000000e+03
8,10,44,2.30000000e+03
8,10,45,2.30000000e+03
8,10,46,2.30000000e+03
8,10,47,2.30000000e+03
8,10,48,2.30000000e+03
8,10,49,2.30000000e+03
8,10,50,2.30000000e+03
8,10,51,2.30000000e+03
9,10,1,2.73166266e+03
9,10,2,2.73211677e+03
9,10,3,2.73212094e+03
9,10,4,2.73038737e+03
9,10,5,2.72801201e+03
9,10,6,2.73211707e+03
9,10,7,2.73160686e+03
9,10,8,2.50000000e+03
9,10,9,2.73051060e+03
9,10,10,2.73267548e+03
9,10,11,2.72954467e+03
9,10,12,2.73394690e+03
9,10,13,2.72954506e+03
9,10,14,2.73188212e+03
9,10,15,2.50000000e+03
9,10,16,2.72972640e+03
9,10,17,2.73297482e+03
9,10,18,2.72956439e+03
9,10,19,2.50000000e+03
9,10,20,2.73179072e+03
9,10,21,2.73365727e+03
9,10,22,2.73424172e+03
9,10,23,2.72954703e+03
9,10,24,2.72895390e+03
9,10,25,2.73302491e+03
9,10,26,2.72861789e+03
9,10,27,2.73184585e+03
9,10,28,2.72956503e+03
9,10,29,2.73235172e+03
9,10,30,2.73099532e+03
9,10,31,2.50007499e+03
9,10,32,2.72954432e+03
9,10,33,2.73262811e+03
9,10,34,2.73024407e+03
9,10,35,2.73170050e+03
9,10,36,2.72954442e+03
9,10,37,2.72831894e+03
9,10,38,2.73225605e+03
9,10,39,2.73225600e+03
9,10,40,2.73024417e+03
9,10,41,2.72982726e+03
9,10,42,2.72989549e+03
9,10,43,2.72954432e+03
9,10,44,2.73051851e+03
9,10,45,2.72994520e+03
9,10,46,2.72842967e+03
9,10,47,2.73231687e+03
9,10,48,2.72605681e+03
9,10,49,2.73024504e+03
9,10,50,2.73099415e+03
9,10,51,2.73132608e+03
10,10,1,2.89800899e+03
10,10,2,2.94336511e+03
10,10,3,2.89800899e+03
10,10,4,2.89800899e+03
10,10,5,2.89800899e+03
10,10,6,2.89800899e+03
10,10,7,2.94336511e+03
10,10,8,2.94334228e+03
10,10,9,2.94333391e+03
10,10,10,2.89803196e+03
10,10,11,2.89800899e+03
10,10,12,2.94332995e+03
10,10,13,2.89800899e+03
10,10,14,2.89803578e+03
10,10,15,2.94332998e+03
10,10,16,2.89800899e+03
10,10,17,2.89800899e+03
10,10,18,2.94333391e+03
10,10,19,2.89800899e+03
10,10,20,2.89800899e+03
10,10,21,2.89800899e+03
10,10,22,2.89800899e+03
10,10,23,2.89800899e+03
10,10,24,2.94332995e+03
10,10,25,2.89800899e+03
10,10,26,2.89804747e+03
10,10,27,2.94333391e+03
10,10,28,2.89803578e+03
10,10,29,2.94337312e+03
10,10,30,2.89800899e+03
10,10,31,2.89800899e+03
10,10,32,2.94336990e+03
10,10,33,2.94337309e+03
10,10,34,2.89800899e+03
10,10,35,2.94337224e+03
10,10,36,2.89800899e+03
10,10,37,2.89800899e+03
10,10,38,2.94333391e+03
10,10,39,2.89803292e+03
10,10,40,2.94333391e+03
10,10,41,2.94337312e+03
10,10,42,2.89800899e+03
10,10,43,2.89800899e+03
10,10,44,2.89800899e+03
10,10,45,2.89800899e+03
10,10,46,2.89800899e+03
10,10,47,2.89800899e+03
10,10,48,2.89803578e+03
10,10,49,2.89800899e+03
10,10,50,2.94332995e+03
10,10,51,2.89774287e+03
