Function,Dimension,Run,ErrorValue
2,10,17,1.10381701e+03
2,10,18,1.11542673e+03
2,10,19,1.10391184e+03
2,10,20,1.10699251e+03
2,10,21,1.11537924e+03
2,10,22,1.10710961e+03
2,10,23,1.11039874e+03
2,10,24,1.12602014e+03
2,10,25,1.10037795e+03
2,10,26,1.10718624e+03
2,10,27,1.11043145e+03
2,10,28,1.11043280e+03
2,10,29,1.12406093e+03
2,10,30,1.11603797e+03
2,10,31,1.10787659e+03
2,10,32,1.10700570e+03
2,10,33,1.12204052e+03
2,10,34,1.10825543e+03
2,10,35,1.10708891e+03
2,10,36,1.11103438e+03
2,10,37,1.10698213e+03
2,10,38,1.10389658e+03
2,10,39,1.10417017e+03
2,10,40,1.10393182e+03
2,10,41,1.10050600e+03
2,10,42,1.11376844e+03
2,10,43,1.10717228e+03
2,10,44,1.10368987e+03
2,10,45,1.11040004e+03
2,10,46,1.10501723e+03
2,10,47,1.10401539e+03
2,10,48,1.11152527e+03
2,10,49,1.11065439e+03
2,10,50,1.13108615e+03
2,10,51,1.10379723e+03
3,10,1,7.11866995e+02
3,10,2,7.11649694e+02
3,10,3,7.12471680e+02
3,10,4,7.12248237e+02
3,10,5,7.12352146e+02
3,10,6,7.10367327e+02
3,10,7,7.12466262e+02
3,10,8,7.12374538e+02
3,10,9,7.12608225e+02
3,10,10,7.11331781e+02
3,10,11,7.12105187e+02
3,10,12,7.13265159e+02
3,10,13,7.11919744e+02
3,10,14,7.11470416e+02
3,10,15,7.12115988e+02
3,10,16,7.12608346e+02
3,10,17,7.12256791e+02
3,10,18,7.12570359e+02
3,10,19,7.11804706e+02
3,10,20,7.11787486e+02
3,10,21,7.11764561e+02
3,10,22,7.12387644e+02
3,10,23,7.11532179e+02
3,10,24,7.11711902e+02
3,10,25,7.12441549e+02
3,10,26,7.13129600e+02
3,10,27,7.11782544e+02
3,10,28,7.12605539e+02
3,10,29,7.11085769e+02
3,10,30,7.12556799e+02
3,10,31,7.11786365e+02
3,10,32,7.11818995e+02
3,10,33,7.11733941e+02
3,10,34,7.12449888e+02
3,10,35,7.13380371e+02
3,10,36,7.11800699e+02
3,10,37,7.12622555e+02
3,10,38,7.10991732e+02
3,10,39,7.12146093e+02
3,10,40,7.11419705e+02
3,10,41,7.12438506e+02
3,10,42,7.11771422e+02
3,10,43,7.12048632e+02
3,10,44,7.11556171e+02
3,10,45,7.11035766e+02
3,10,46,7.12423301e+02
3,10,47,7.11685458e+02
3,10,48,7.12725204e+02
3,10,49,7.11594817e+02
3,10,50,7.12900230e+02
3,10,51,7.12476643e+02
4,10,1,1.90028150e+03
4,10,2,1.90035904e+03
4,10,3,1.90040964e+03
4,10,4,1.90042463e+03
4,10,5,1.90040047e+03
4,10,6,1.90040854e+03
4,10,7,1.90040306e+03
4,10,8,1.90039181e+03
4,10,9,1.90033479e+03
4,10,10,1.90033058e+03
4,10,11,1.90035744e+03
4,10,12,1.90044141e+03
4,10,13,1.90035598e+03
4,10,14,1.90040345e+03
4,10,15,1.90039709e+03
4,10,16,1.90041864e+03
4,10,17,1.90044383e+03
4,10,18,1.90023804e+03
4,10,19,1.90048941e+03
4,10,20,1.90041319e+03
4,10,21,1.90045788e+03
4,10,22,1.90047133e+03
4,10,23,1.90040420e+03
4,10,24,1.90046886e+03
4,10,25,1.90036976e+03
4,10,26,1.90036230e+03
4,10,27,1.90016758e+03
4,10,28,1.90041556e+03
4,10,29,1.90031950e+03
4,10,30,1.90036700e+03
4,10,31,1.90044626e+03
4,10,32,1.90038916e+03
4,10,33,1.90035085e+03
4,10,34,1.90041279e+03
4,10,35,1.90048158e+03
4,10,36,1.90047951e+03
4,10,37,1.90034941e+03
4,10,38,1.90048421e+03
4,10,39,1.90033021e+03
4,10,40,1.90037740e+03
4,10,41,1.90045590e+03
4,10,42,1.90035872e+03
4,10,43,1.90038509e+03
4,10,44,1.90028448e+03
4,10,45,1.90034168e+03
4,10,46,1.90047265e+03
4,10,47,1.90039678e+03
4,10,48,1.90047179e+03
4,10,49,1.90030810e+03
4,10,50,1.90031822e+03
4,10,51,1.90044946e+03
5,10,1,1.70120310e+03
5,10,2,1.70240620e+03
5,10,3,1.70020814e+03
5,10,4,1.70041629e+03
5,10,5,1.70141125e+03
5,10,6,1.70041629e+03
5,10,7,1.70161939e+03
5,10,8,1.70041629e+03
5,10,9,1.70240620e+03
5,10,10,1.70141125e+03
5,10,11,1.70240620e+03
5,10,12,1.70120310e+03
5,10,13,1.70141125e+03
5,10,14,1.70041629e+03
5,10,15,1.70240620e+03
5,10,16,1.70141125e+03
5,10,17,1.70041629e+03
5,10,18,1.70020814e+03
5,10,19,1.70141125e+03
5,10,20,1.70062443e+03
5,10,21,1.70041629e+03
5,10,22,1.70041629e+03
5,10,23,1.70141125e+03
5,10,24,1.70539108e+03
5,10,25,1.70041629e+03
5,10,26,1.70099496e+03
5,10,27,1.70062443e+03
5,10,28,1.70020814e+03
5,10,29,1.70141125e+03
5,10,30,1.70020814e+03
5,10,31,1.70340116e+03
5,10,32,1.70319302e+03
5,10,33,1.70141125e+03
5,10,34,1.70141125e+03
5,10,35,1.70041629e+03
5,10,36,1.70120310e+03
5,10,37,1.70062443e+03
5,10,38,1.70062443e+03
5,10,39,1.70041629e+03
5,10,40,1.70041629e+03
5,10,41,1.70062443e+03
5,10,42,1.70020814e+03
5,10,43,1.70120310e+03
5,10,44,1.70020814e+03
5,10,45,1.70141125e+03
5,10,46,1.70120310e+03
5,10,47,1.70020814e+03
5,10,48,1.70120310e+03
5,10,49,1.70141125e+03
5,10,50,1.70240620e+03
5,10,51,1.70062443e+03
6,10,1,1.60036897e+03
6,10,2,1.60051494e+03
6,10,3,1.60035891e+03
6,10,4,1.60037137e+03
6,10,5,1.60027566e+03
6,10,6,1.60055917e+03
6,10,7,1.60026439e+03
6,10,8,1.60050820e+03
6,10,9,1.60054893e+03
6,10,10,1.60061701e+03
6,10,11,1.60006510e+03
6,10,12,1.60026280e+03
6,10,13,1.60102435e+03
6,10,14,1.60055392e+03
6,10,15,1.60051559e+03
6,10,16,1.60046687e+03
6,10,17,1.60056434e+03
6,10,18,1.60033425e+03
6,10,19,1.60013580e+03
6,10,20,1.60045798e+03
6,10,21,1.60056978e+03
6,10,22,1.60046147e+03
6,10,23,1.60045960e+03
6,10,24,1.60020941e+03
6,10,25,1.60048349e+03
6,10,26,1.60002102e+03
6,10,27,1.60035074e+03
6,10,28,1.60026111e+03
6,10,29,1.60039668e+03
6,10,30,1.60049484e+03
6,10,31,1.60058821e+03
6,10,32,1.60029987e+03
6,10,33,1.60015574e+03
6,10,34,1.60003347e+03
6,10,35,1.60049202e+03
6,10,36,1.60024294e+03
6,10,37,1.60051134e+03
6,10,38,1.60070954e+03
6,10,39,1.60022772e+03
6,10,40,1.60043848e+03
6,10,41,1.60060158e+03
6,10,42,1.60021324e+03
6,10,43,1.60100222e+03
6,10,44,1.60049793e+03
6,10,45,1.60004566e+03
6,10,46,1.60051943e+03
6,10,47,1.60120796e+03
6,10,48,1.60002764e+03
6,10,49,1.60015295e+03
6,10,50,1.60033472e+03
6,10,51,1.60054169e+03
7,10,1,2.10032354e+03
7,10,2,2.10038245e+03
7,10,3,2.10031461e+03
7,10,4,2.10000122e+03
7,10,5,2.10012782e+03
7,10,6,2.10004783e+03
7,10,7,2.10000047e+03
7,10,8,2.10050000e+03
7,10,9,2.10045456e+03
7,10,10,2.10006942e+03
7,10,11,2.10024529e+03
7,10,12,2.10042868e+03
7,10,13,2.10043043e+03
7,10,14,2.10049980e+03
7,10,15,2.10080991e+03
7,10,16,2.10038227e+03
7,10,17,2.10007775e+03
7,10,18,2.10063889e+03
7,10,19,2.10043771e+03
7,10,20,2.10014099e+03
7,10,21,2.10049671e+03
7,10,22,2.10000685e+03
7,10,23,2.10005599e+03
7,10,24,2.10080545e+03
7,10,25,2.10000362e+03
7,10,26,2.10049843e+03
7,10,27,2.10000880e+03
7,10,28,2.10049750e+03
7,10,29,2.10031250e+03
7,10,30,2.10009003e+03
7,10,31,2.10000089e+03
7,10,32,2.10049999e+03
7,10,33,2.10086015e+03
7,10,34,2.10000046e+03
7,10,35,2.10001241e+03
7,10,36,2.10081217e+03
7,10,37,2.10069416e+03
7,10,38,2.10002635e+03
7,10,39,2.10049850e+03
7,10,40,2.10032019e+03
7,10,41,2.10001713e+03
7,10,42,2.10055679e+03
7,10,43,2.10049993e+03
7,10,44,2.10001785e+03
7,10,45,2.10048482e+03
7,10,46,2.10112402e+03
7,10,47,2.10081512e+03
7,10,48,2.10000839e+03
7,10,49,2.10067511e+03
7,10,50,2.10102818e+03
7,10,51,2.10049992e+03
8,10,1,2.30000000e+03
8,10,2,2.30000000e+03
8,10,3,2.30000000e+03
8,10,4,2.30000000e+03
8,10,5,2.30000000e+03
8,10,6,2.30000000e+03
8,10,7,2.30000000e+03
8,10,8,2.30000000e+03
8,10,9,2.30000000e+03
8,10,10,2.30000000e+03
8,10,11,2.30000000e+03
8,10,12,2.30000000e+03
8,10,13,2.30000000e+03
8,10,14,2.30000000e+03
8,10,15,2.30000000e+03
8,10,16,2.30000000e+03
8,10,17,2.30000000e+03
8,10,18,2.30000000e+03
8,10,19,2.30000000e+03
8,10,20,2.30000000e+03
8,10,21,2.30000000e+03
8,10,22,2.30000000e+03
8,10,23,2.30000000e+03
8,10,24,2.30000000e+03
8,10,25,2.30000000e+03
8,10,26,2.30000000e+03
8,10,27,2.30000000e+03
8,10,28,2.30000000e+03
8,10,29,2.30000000e+03
8,10,30,2.30000000e+03
8,10,31,2.30000000e+03
8,10,32,2.30000000e+03
8,10,33,2.30000000e+03
8,10,34,2.30000000e+03
8,10,35,2.30000000e+03
8,10,36,2.30000000e+03
8,10,37,2.30000000e+03
8,10,38,2.30000000e+03
8,10,39,2.30000000e+03
8,10,40,2.30000000e+03
8,10,41,2.30000000e+03
8,10,42,2.30000000e+03
8,10,43,2.30034789e+03
8,10,44,2.30000000e+03
8,10,45,2.30000000e+03
8,10,46,2.30000000e+03
8,10,47,2.30000000e+03
8,10,48,2.30000000e+03
8,10,49,2.30000000e+03
8,10,50,2.30000000e+03
8,10,51,2.30000000e+03
9,10,1,2.73038702e+03
9,10,2,2.73217050e+03
9,10,3,2.50000000e+03
9,10,4,2.73265869e+03
9,10,5,2.73053129e+03
9,10,6,2.73184575e+03
9,10,7,2.50000000e+03
9,10,8,2.73172734e+03
9,10,9,2.73170058e+03
9,10,10,2.72956407e+03
9,10,11,2.73039178e+03
9,10,12,2.73276524e+03
9,10,13,2.50000000e+03
9,10,14,2.73053624e+03
9,10,15,2.72923861e+03
9,10,16,2.50000000e+03
9,10,17,2.73080904e+03
9,10,18,2.73024390e+03
9,10,19,2.73085486e+03
9,10,20,2.72994699e+03
9,10,21,2.72956530e+03
9,10,22,2.73217012e+03
9,10,23,2.50000000e+03
9,10,24,2.73402482e+03
9,10,25,2.73167367e+03
9,10,26,2.73038672e+03
9,10,27,2.73188159e+03
9,10,28,2.73118968e+03
9,10,29,2.50000000e+03
9,10,30,2.73107435e+03
9,10,31,2.50000000e+03
9,10,32,2.73139991e+03
9,10,33,2.73251971e+03
9,10,34,2.50537625e+03
9,10,35,2.72954451e+03
9,10,36,2.73099390e+03
9,10,37,2.50000000e+03
9,10,38,2.73097342e+03
9,10,39,2.73284826e+03
9,10,40,2.50000356e+03
9,10,41,2.73298628e+03
9,10,42,2.72982635e+03
9,10,43,2.72954439e+03
9,10,44,2.73184970e+03
9,10,45,2.73166342e+03
9,10,46,2.73113979e+03
9,10,47,2.73170088e+03
9,10,48,2.73077130e+03
9,10,49,2.73024384e+03
9,10,50,2.72843684e+03
9,10,51,2.50000668e+03
10,10,1,2.89800899e+03
10,10,2,2.94332995e+03
10,10,3,2.89803578e+03
10,10,4,2.89800899e+03
10,10,5,2.94333391e+03
10,10,6,2.89803578e+03
10,10,7,2.89774287e+03
10,10,8,2.89800899e+03
10,10,9,2.89806650e+03
10,10,10,2.89800899e+03
10,10,11,2.89800899e+03
10,10,12,2.89800899e+03
10,10,13,2.89800899e+03
10,10,14,2.89800899e+03
10,10,15,2.89803196e+03
10,10,16,2.89803578e+03
10,10,17,2.94335672e+03
10,10,18,2.89774287e+03
10,10,19,2.94337312e+03
10,10,20,2.89800899e+03
10,10,21,2.89800899e+03
10,10,22,2.94337312e+03
10,10,23,2.89800899e+03
10,10,24,2.89803292e+03
10,10,25,2.94333110e+03
10,10,26,2.89804747e+03
10,10,27,2.89803578e+03
10,10,28,2.89800899e+03
10,10,29,2.89800899e+03
10,10,30,2.94332997e+03
10,10,31,2.94333391e+03
10,10,32,2.89800899e+03
10,10,33,2.89774287e+03
10,10,34,2.89800899e+03
10,10,35,2.94332995e+03
10,10,36,2.94332995e+03
10,10,37,2.89803292e+03
10,10,38,2.94333391e+03
10,10,39,2.89803196e+03
10,10,40,2.89800899e+03
10,10,41,2.89808938e+03
10,10,42,2.89800899e+03
10,10,43,2.89800899e+03
10,10,44,2.94332995e+03
10,10,45,2.94336511e+03
10,10,46,2.94332995e+03
10,10,47,2.94332995e+03
10,10,48,2.89800899e+03
10,10,49,2.89774287e+03
10,10,50,2.89800899e+03
10,10,51,2.89800899e+03
