Function,Dimension,Run,ErrorValue
2,10,17,1.11059700e+03
2,10,18,1.11519422e+03
2,10,19,1.10733969e+03
2,10,20,1.10700788e+03
2,10,21,1.11361913e+03
2,10,22,1.10363905e+03
2,10,23,1.10410376e+03
2,10,24,1.10710012e+03
2,10,25,1.10380977e+03
2,10,26,1.10739335e+03
2,10,27,1.11062583e+03
2,10,28,1.10380064e+03
2,10,29,1.12216042e+03
2,10,30,1.10724925e+03
2,10,31,1.10059183e+03
2,10,32,1.11195854e+03
2,10,33,1.11908267e+03
2,10,34,1.11034750e+03
2,10,35,1.11040363e+03
2,10,36,1.10723629e+03
2,10,37,1.14363751e+03
2,10,38,1.10394109e+03
2,10,39,1.10755874e+03
2,10,40,1.10716937e+03
2,10,41,1.10380141e+03
2,10,42,1.10363718e+03
2,10,43,1.10383592e+03
2,10,44,1.11034320e+03
2,10,45,1.11395528e+03
2,10,46,1.11037529e+03
2,10,47,1.10358163e+03
2,10,48,1.10695865e+03
2,10,49,1.10382500e+03
2,10,50,1.10367363e+03
2,10,51,1.11542553e+03
3,10,1,7.12457431e+02
3,10,2,7.12018317e+02
3,10,3,7.11123015e+02
3,10,4,7.10742420e+02
3,10,5,7.12222133e+02
3,10,6,7.11953570e+02
3,10,7,7.11673381e+02
3,10,8,7.13401961e+02
3,10,9,7.11804592e+02
3,10,10,7.11622552e+02
3,10,11,7.11033824e+02
3,10,12,7.12759018e+02
3,10,13,7.12267696e+02
3,10,14,7.12704823e+02
3,10,15,7.11126606e+02
3,10,16,7.11338882e+02
3,10,17,7.12598807e+02
3,10,18,7.12976867e+02
3,10,19,7.11170111e+02
3,10,20,7.12575391e+02
3,10,21,7.13838916e+02
3,10,22,7.12247920e+02
3,10,23,7.13411631e+02
3,10,24,7.11979337e+02
3,10,25,7.11987949e+02
3,10,26,7.12222298e+02
3,10,27,7.12696122e+02
3,10,28,7.12528345e+02
3,10,29,7.12208451e+02
3,10,30,7.13766261e+02
3,10,31,7.12570325e+02
3,10,32,7.12235078e+02
3,10,33,7.11503104e+02
3,10,34,7.12178319e+02
3,10,35,7.12360707e+02
3,10,36,7.12539975e+02
3,10,37,7.12018676e+02
3,10,38,7.11920608e+02
3,10,39,7.11657870e+02
3,10,40,7.11738162e+02
3,10,41,7.12460433e+02
3,10,42,7.11539020e+02
3,10,43,7.11579159e+02
3,10,44,7.12592259e+02
3,10,45,7.12750645e+02
3,10,46,7.10678598e+02
3,10,47,7.11379102e+02
3,10,48,7.11545774e+02
3,10,49,7.11963525e+02
3,10,50,7.12380487e+02
3,10,51,7.12101176e+02
4,10,1,1.90047772e+03
4,10,2,1.90032794e+03
4,10,3,1.90053248e+03
4,10,4,1.90052433e+03
4,10,5,1.90038912e+03
4,10,6,1.90035909e+03
4,10,7,1.90034932e+03
4,10,8,1.90042838e+03
4,10,9,1.90031987e+03
4,10,10,1.90044710e+03
4,10,11,1.90020476e+03
4,10,12,1.90040475e+03
4,10,13,1.90032966e+03
4,10,14,1.90045463e+03
4,10,15,1.90040682e+03
4,10,16,1.90052965e+03
4,10,17,1.90030945e+03
4,10,18,1.90027852e+03
4,10,19,1.90050803e+03
4,10,20,1.90037768e+03
4,10,21,1.90029980e+03
4,10,22,1.90032020e+03
4,10,23,1.90053161e+03
4,10,24,1.90035876e+03
4,10,25,1.90040212e+03
4,10,26,1.90044332e+03
4,10,27,1.90043040e+03
4,10,28,1.90043238e+03
4,10,29,1.90043986e+03
4,10,30,1.90029814e+03
4,10,31,1.90044769e+03
4,10,32,1.90041081e+03
4,10,33,1.90043942e+03
4,10,34,1.90047543e+03
4,10,35,1.90047029e+03
4,10,36,1.90057130e+03
4,10,37,1.90036244e+03
4,10,38,1.90039087e+03
4,10,39,1.90047863e+03
4,10,40,1.90047207e+03
4,10,41,1.90027401e+03
4,10,42,1.90036706e+03
4,10,43,1.90036573e+03
4,10,44,1.90046845e+03
4,10,45,1.90033688e+03
4,10,46,1.90032092e+03
4,10,47,1.90054760e+03
4,10,48,1.90029955e+03
4,10,49,1.90041341e+03
4,10,50,1.90043530e+03
4,10,51,1.90044835e+03
5,10,1,1.70020814e+03
5,10,2,1.70120310e+03
5,10,3,1.70198992e+03
5,10,4,1.70240620e+03
5,10,5,1.70020814e+03
5,10,6,1.70020814e+03
5,10,7,1.70240620e+03
5,10,8,1.70020814e+03
5,10,9,1.70020814e+03
5,10,10,1.70020814e+03
5,10,11,1.70161939e+03
5,10,12,1.70020814e+03
5,10,13,1.70161939e+03
5,10,14,1.70099496e+03
5,10,15,1.70141125e+03
5,10,16,1.70240620e+03
5,10,17,1.70041629e+03
5,10,18,1.70041629e+03
5,10,19,1.70000000e+03
5,10,20,1.70161939e+03
5,10,21,1.70240620e+03
5,10,22,1.70020814e+03
5,10,23,1.70219806e+03
5,10,24,1.70041629e+03
5,10,25,1.70120310e+03
5,10,26,1.70041629e+03
5,10,27,1.70120310e+03
5,10,28,1.70161939e+03
5,10,29,1.70020814e+03
5,10,30,1.70000000e+03
5,10,31,1.70020814e+03
5,10,32,1.70041629e+03
5,10,33,1.70020814e+03
5,10,34,1.70020814e+03
5,10,35,1.70120310e+03
5,10,36,1.70219806e+03
5,10,37,1.70141125e+03
5,10,38,1.70000000e+03
5,10,39,1.70141125e+03
5,10,40,1.70319302e+03
5,10,41,1.70141125e+03
5,10,42,1.70141125e+03
5,10,43,1.70161939e+03
5,10,44,1.70020814e+03
5,10,45,1.70198992e+03
5,10,46,1.70099496e+03
5,10,47,1.70000000e+03
5,10,48,1.70041629e+03
5,10,49,1.70219806e+03
5,10,50,1.70141125e+03
5,10,51,1.70219806e+03
6,10,1,1.60002338e+03
6,10,2,1.60036569e+03
6,10,3,1.60022759e+03
6,10,4,1.60046431e+03
6,10,5,1.60021577e+03
6,10,6,1.60046642e+03
6,10,7,1.60049409e+03
6,10,8,1.60023532e+03
6,10,9,1.60113983e+03
6,10,10,1.60070311e+03
6,10,11,1.60032373e+03
6,10,12,1.60076471e+03
6,10,13,1.60001978e+03
6,10,14,1.60070470e+03
6,10,15,1.60042069e+03
6,10,16,1.60033378e+03
6,10,17,1.60065801e+03
6,10,18,1.60048771e+03
6,10,19,1.60020934e+03
6,10,20,1.60092285e+03
6,10,21,1.60026698e+03
6,10,22,1.60031366e+03
6,10,23,1.60017873e+03
6,10,24,1.60024610e+03
6,10,25,1.60058044e+03
6,10,26,1.60023403e+03
6,10,27,1.60003712e+03
6,10,28,1.60034673e+03
6,10,29,1.60008335e+03
6,10,30,1.60044207e+03
6,10,31,1.60070672e+03
6,10,32,1.60029569e+03
6,10,33,1.60025454e+03
6,10,34,1.60042061e+03
6,10,35,1.60073045e+03
6,10,36,1.60070768e+03
6,10,37,1.60047597e+03
6,10,38,1.60027544e+03
6,10,39,1.60040700e+03
6,10,40,1.60022782e+03
6,10,41,1.60070905e+03
6,10,42,1.60091873e+03
6,10,43,1.60013332e+03
6,10,44,1.60049872e+03
6,10,45,1.60022815e+03
6,10,46,1.60030209e+03
6,10,47,1.60062644e+03
6,10,48,1.60023860e+03
6,10,49,1.60057565e+03
6,10,50,1.60050069e+03
6,10,51,1.60037963e+03
7,10,1,2.10044110e+03
7,10,2,2.10003194e+03
7,10,3,2.10000012e+03
7,10,4,2.10049496e+03
7,10,5,2.10001190e+03
7,10,6,2.10049999e+03
7,10,7,2.10079540e+03
7,10,8,2.10046305e+03
7,10,9,2.10038206e+03
7,10,10,2.10067722e+03
7,10,11,2.10000066e+03
7,10,12,2.10042459e+03
7,10,13,2.10052160e+03
7,10,14,2.10047701e+03
7,10,15,2.10031384e+03
7,10,16,2.10000724e+03
7,10,17,2.10080950e+03
7,10,18,2.10000439e+03
7,10,19,2.10022779e+03
7,10,20,2.10032227e+03
7,10,21,2.10047392e+03
7,10,22,2.10081217e+03
7,10,23,2.10049979e+03
7,10,24,2.10049972e+03
7,10,25,2.10064390e+03
7,10,26,2.10049984e+03
7,10,27,2.10049537e+03
7,10,28,2.10038943e+03
7,10,29,2.10049912e+03
7,10,30,2.10008849e+03
7,10,31,2.10002474e+03
7,10,32,2.10046291e+03
7,10,33,2.10062469e+03
7,10,34,2.10048638e+03
7,10,35,2.10049997e+03
7,10,36,2.10080552e+03
7,10,37,2.10000033e+03
7,10,38,2.10034017e+03
7,10,39,2.10035915e+03
7,10,40,2.10000658e+03
7,10,41,2.10050000e+03
7,10,42,2.10106964e+03
7,10,43,2.10049755e+03
7,10,44,2.10081162e+03
7,10,45,2.10031225e+03
7,10,46,2.10035630e+03
7,10,47,2.10000191e+03
7,10,48,2.10033004e+03
7,10,49,2.10039965e+03
7,10,50,2.10081167e+03
7,10,51,2.10048745e+03
8,10,1,2.30000000e+03
8,10,2,2.30000000e+03
8,10,3,2.30000000e+03
8,10,4,2.30000000e+03
8,10,5,2.30000000e+03
8,10,6,2.30000000e+03
8,10,7,2.30000000e+03
8,10,8,2.30000000e+03
8,10,9,2.30000000e+03
8,10,10,2.30000000e+03
8,10,11,2.30000000e+03
8,10,12,2.30000000e+03
8,10,13,2.30000000e+03
8,10,14,2.30000000e+03
8,10,15,2.30000000e+03
8,10,16,2.30000000e+03
8,10,17,2.30000000e+03
8,10,18,2.30000000e+03
8,10,19,2.30000000e+03
8,10,20,2.30000000e+03
8,10,21,2.30000000e+03
8,10,22,2.30000000e+03
8,10,23,2.30000000e+03
8,10,24,2.30000000e+03
8,10,25,2.30000000e+03
8,10,26,2.30000000e+03
8,10,27,2.30000000e+03
8,10,28,2.30028638e+03
8,10,29,2.30000000e+03
8,10,30,2.30000000e+03
8,10,31,2.30000000e+03
8,10,32,2.30000000e+03
8,10,33,2.30000000e+03
8,10,34,2.30000000e+03
8,10,35,2.30000000e+03
8,10,36,2.30000000e+03
8,10,37,2.30000000e+03
8,10,38,2.30000000e+03
8,10,39,2.30000000e+03
8,10,40,2.30000000e+03
8,10,41,2.30000000e+03
8,10,42,2.30000000e+03
8,10,43,2.30000000e+03
8,10,44,2.30000000e+03
8,10,45,2.30000000e+03
8,10,46,2.30000000e+03
8,10,47,2.30000000e+03
8,10,48,2.30000000e+03
8,10,49,2.30000000e+03
8,10,50,2.30000000e+03
8,10,51,2.30000000e+03
9,10,1,2.72954444e+03
9,10,2,2.73317375e+03
9,10,3,2.73178631e+03
9,10,4,2.72909881e+03
9,10,5,2.73131430e+03
9,10,6,2.72414382e+03
9,10,7,2.50000000e+03
9,10,8,2.73114279e+03
9,10,9,2.43336524e+03
9,10,10,2.73038701e+03
9,10,11,2.72949300e+03
9,10,12,2.72858970e+03
9,10,13,2.55328016e+03
9,10,14,2.72663987e+03
9,10,15,2.73184099e+03
9,10,16,2.73005687e+03
9,10,17,2.72954581e+03
9,10,18,2.50000000e+03
9,10,19,2.73038388e+03
9,10,20,2.72954446e+03
9,10,21,2.72982616e+03
9,10,22,2.72994468e+03
9,10,23,2.73392299e+03
9,10,24,2.73404088e+03
9,10,25,2.73166288e+03
9,10,26,2.73303712e+03
9,10,27,2.50000000e+03
9,10,28,2.73166336e+03
9,10,29,2.73348968e+03
9,10,30,2.50000000e+03
9,10,31,2.73039735e+03
9,10,32,2.73193261e+03
9,10,33,2.50000000e+03
9,10,34,2.72984302e+03
9,10,35,2.73024447e+03
9,10,36,2.73024384e+03
9,10,37,2.73317377e+03
9,10,38,2.73076399e+03
9,10,39,2.50000000e+03
9,10,40,2.73189842e+03
9,10,41,2.73200305e+03
9,10,42,2.73479419e+03
9,10,43,2.73024394e+03
9,10,44,2.72982633e+03
9,10,45,2.73131464e+03
9,10,46,2.50000000e+03
9,10,47,2.73192673e+03
9,10,48,2.73132994e+03
9,10,49,2.72956515e+03
9,10,50,2.73231682e+03
9,10,51,2.50000000e+03
10,10,1,2.89800899e+03
10,10,2,2.89800899e+03
10,10,3,2.94332995e+03
10,10,4,2.89800899e+03
10,10,5,2.89800899e+03
10,10,6,2.89800899e+03
10,10,7,2.89800899e+03
10,10,8,2.94332995e+03
10,10,9,2.94333391e+03
10,10,10,2.94337224e+03
10,10,11,2.89800899e+03
10,10,12,2.89800899e+03
10,10,13,2.89800899e+03
10,10,14,2.94577756e+03
10,10,15,2.89800899e+03
10,10,16,2.89800899e+03
10,10,17,2.89800899e+03
10,10,18,2.89774287e+03
10,10,19,2.89800899e+03
10,10,20,2.89803578e+03
10,10,21,2.89803292e+03
10,10,22,2.89800899e+03
10,10,23,2.89800899e+03
10,10,24,2.94333391e+03
10,10,25,2.89800899e+03
10,10,26,2.89803292e+03
10,10,27,2.89800899e+03
10,10,28,2.89803578e+03
10,10,29,2.89800899e+03
10,10,30,2.89800899e+03
10,10,31,2.94338762e+03
10,10,32,2.89800899e+03
10,10,33,2.89803292e+03
10,10,34,2.89800899e+03
10,10,35,2.89800899e+03
10,10,36,2.89800899e+03
10,10,37,2.89800899e+03
10,10,38,2.89800899e+03
10,10,39,2.89804747e+03
10,10,40,2.94333391e+03
10,10,41,2.94333072e+03
10,10,42,2.89803316e+03
10,10,43,2.94337224e+03
10,10,44,2.89800899e+03
10,10,45,2.94337224e+03
10,10,46,2.89800899e+03
10,10,47,2.89800899e+03
10,10,48,2.89800899e+03
10,10,49,2.89774287e+03
10,10,50,2.94334125e+03
10,10,51,2.89800899e+03
