Function,Dimension,Run,Error,Evals,Time
1,50,1,1.21717e-15,12030,10.817
2,50,1,1.05429e-13,138660,118.84
3,50,1,754570,545475,469.179
4,50,1,114905,54525,49.703
5,50,1,5.2031e-11,297390,240.924
6,50,1,43.4473,21570,19.244
7,50,1,43.1602,545475,474.711
8,50,1,21.1981,270585,247.862
9,50,1,24.5053,71385,82.386
10,50,1,0.0369605,17610,15.895
11,50,1,121.385,16845,15.183
12,50,1,125.365,18300,16.911
13,50,1,288.271,24060,22.231
14,50,1,4508.48,40230,36.092
15,50,1,6164.73,224070,201.351
16,50,1,3.67758,299535,297.075
17,50,1,235.023,33480,30.019
18,50,1,470.244,6975,6.356
19,50,1,7.79424,150210,129.538
20,50,1,22.7645,71130,65.018
21,50,1,836.442,12465,11.713
22,50,1,6678.05,28995,26.788
23,50,1,10249.1,508545,461.39
24,50,1,264.923,69720,83.907
25,50,1,305.362,99270,118.544
26,50,1,200,172155,207.877
27,50,1,1055.24,65535,79.669
28,50,1,400,26415,25.859
1,50,2,1.6719e-15,11565,10.34
2,50,2,3.06477e-14,173595,148.037
3,50,2,294449,545475,453.922
4,50,2,1.88973e-14,128250,113.151
5,50,2,1.74551e-11,339300,269.926
6,50,2,43.4473,22815,20.266
7,50,2,26.1576,407985,350.2
8,50,2,21.1244,545475,458.8
9,50,2,30.2571,65685,75.14
10,50,2,0.0344919,20865,18.692
11,50,2,150.238,16095,14.481
12,50,2,103.476,18330,16.819
13,50,2,292.001,20955,19.205
14,50,2,7959.43,355590,301.885
15,50,2,6653.82,296640,258.379
16,50,2,3.75686,545475,503.42
17,50,2,190.027,35505,31.365
18,50,2,221.228,42765,38.563
19,50,2,8.09543,117675,100.361
20,50,2,25,300,0.253
21,50,2,836.442,12285,11.527
22,50,2,7855.89,252075,222.617
23,50,2,8990.62,264810,239.909
24,50,2,264.782,70350,83.855
25,50,2,308.717,76065,91.093
26,50,2,367.811,63900,77.448
27,50,2,1039.32,62250,75.368
28,50,2,400,24990,24.316
1,50,3,1.25099e-15,11715,10.507
2,50,3,2.67471e-14,140940,120.552
3,50,3,231042,545475,455.6
4,50,3,11685.5,545475,467.484
5,50,3,1.34272e-10,299520,238.493
6,50,3,43.4473,20235,18.034
7,50,3,32.8306,545475,470.955
8,50,3,21.1402,390705,334.058
9,50,3,28.8648,61200,70.83
10,50,3,0.0246444,20265,18.238
11,50,3,77.6067,17370,15.67
12,50,3,143.274,18990,17.524
13,50,3,280.749,27240,25.122
14,50,3,5294.27,89190,79.306
15,50,3,13148.1,377700,319.699
16,50,3,0.433457,545475,520.098
17,50,3,189.731,39555,35.304
18,50,3,480.417,16095,14.63
19,50,3,7.85354,60060,52.724
20,50,3,25,300,0.253
21,50,3,836.442,13560,12.778
22,50,3,9050.86,202065,182.687
23,50,3,9822.61,352575,322.011
24,50,3,256.254,66495,79.837
25,50,3,320.49,102570,121.796
26,50,3,200,146535,175.972
27,50,3,1050.46,72690,88.267
28,50,3,400,30570,29.83
1,50,4,2.82195e-15,12120,10.801
2,50,4,1.37264e-13,154845,133.219
3,50,4,7499.66,488190,412.2
4,50,4,92475.5,545475,467.6
5,50,4,3.01202e-12,336060,269.142
6,50,4,43.4473,17745,15.838
7,50,4,16.836,545475,467.314
8,50,4,21.1245,545475,473.12
9,50,4,29.7308,65550,75.392
10,50,4,0.0344207,19770,17.751
11,50,4,122.38,20100,17.967
12,50,4,145.264,18630,17.123
13,50,4,244.062,24990,22.998
14,50,4,5351.35,201930,179.594
15,50,4,6185.31,246375,224.821
16,50,4,3.07682,545475,517.615
17,50,4,215.713,45825,40.798
18,50,4,450.569,23070,21.008
19,50,4,5.16275,69600,60.382
20,50,4,23.0867,53250,48.481
21,50,4,836.442,12960,12.157
22,50,4,8733.26,255255,227.973
23,50,4,10205.2,199590,183.787
24,50,4,256.017,73350,88.075
25,50,4,312.199,106785,126.723
26,50,4,200,151125,182.404
27,50,4,1004.78,67125,81.453
28,50,4,400,26715,26.046
1,50,5,1.76794e-15,11445,10.236
2,50,5,1.96474e-14,152820,131.274
3,50,5,191.796,376470,327.439
4,50,5,2.42958e-14,148005,131.866
5,50,5,7.05421e-10,281745,223.655
6,50,5,43.4473,19635,17.545
7,50,5,38.1563,545475,474.879
8,50,5,21.189,495120,425.052
9,50,5,29.533,66060,75.765
10,50,5,0.00739604,17385,15.664
11,50,5,146.258,18270,16.372
12,50,5,140.289,18615,17.142
13,50,5,241.952,21855,20.144
14,50,5,4923.13,232695,202.552
15,50,5,4886.84,188940,167.318
16,50,5,0.169577,545475,514.481
17,50,5,220.203,39975,35.754
18,50,5,490.362,12945,11.809
19,50,5,8.07238,60870,53.449
20,50,5,25,300,0.253
21,50,5,1122.19,20085,18.918
22,50,5,6211.45,216555,192.72
23,50,5,9822.9,410550,363.998
24,50,5,254.806,68550,81.945
25,50,5,309.809,86070,102.602
26,50,5,376.402,66360,80.915
27,50,5,1103.61,55935,67.977
28,50,5,400,25485,24.861
1,50,6,9.23254e-16,11985,10.708
2,50,6,4.1571e-14,153780,131.937
3,50,6,56.3038,545475,464.394
4,50,6,3.20931e-14,134010,119.537
5,50,6,2.92165e-11,288990,230.787
