Function,Dimension,Run,Error,Evals,Time
1,50,1,1.21769e-15,11700,10.517
2,50,1,4.99493e-15,112845,97.623
3,50,1,1.32356e-08,518655,450.399
4,50,1,2.44081e-14,126720,114.692
5,50,1,4.86774e-10,235755,189.62
6,50,1,43.4473,16425,14.741
7,50,1,7.14599,329025,291.659
8,50,1,21.0823,545475,484.25
9,50,1,25.625,63915,73.799
10,50,1,0.049252,17655,16.001
11,50,1,101.486,17400,15.708
12,50,1,90.5411,16845,15.599
13,50,1,245.208,19845,18.328
14,50,1,4853.39,242430,215.117
15,50,1,7075.36,241395,215.667
16,50,1,3.38359,545475,525.747
17,50,1,161.664,30645,27.467
18,50,1,148.936,80415,73.13
19,50,1,5.52617,45645,40.528
20,50,1,23.0346,545475,471.637
21,50,1,1122.19,118605,110.835
22,50,1,7497.86,184665,168.508
23,50,1,9627.1,265695,240.89
24,50,1,247.724,59175,71.652
25,50,1,319.488,71895,87.123
26,50,1,374.599,65925,80.579
27,50,1,979.807,61170,74.417
28,50,1,400,27315,26.83
1,50,2,2.99088e-15,11895,10.681
2,50,2,2.5504e-15,110835,95.823
3,50,2,9.54023e-10,545475,474.361
4,50,2,111026,29715,26.926
5,50,2,4.16872e-10,238380,191.677
6,50,2,43.4473,19185,17.212
7,50,2,35.6394,366405,321.072
8,50,2,21.1467,545475,483.652
9,50,2,26.3382,63990,73.804
10,50,2,0.0271254,18735,17.006
11,50,2,121.385,15750,14.25
12,50,2,83.5765,17145,15.879
13,50,2,209.84,21300,19.705
14,50,2,4961.33,175995,156.619
15,50,2,6504.82,236295,211.504
16,50,2,2.88582,545475,526.333
17,50,2,161.501,32025,28.719
18,50,2,154.789,48270,43.973
19,50,2,5.85452,42705,37.917
20,50,2,22.2344,545475,473.325
21,50,2,836.442,12930,12.164
22,50,2,6788.91,209160,188.93
23,50,2,7824.29,278040,252.505
24,50,2,268.722,65580,79.279
25,50,2,301.603,65295,79.358
26,50,2,362.592,58095,71.761
27,50,2,1037.74,66720,81.049
28,50,2,400,26760,26.218
1,50,3,1.62415e-15,12045,10.829
2,50,3,2.08242e-15,119010,103.055
3,50,3,8572.07,315525,271.044
4,50,3,3.8482e-14,78210,70.343
5,50,3,3.19943e-10,239505,192.282
6,50,3,43.4473,20325,18.171
7,50,3,34.5164,91215,83.473
8,50,3,21.0819,545475,487.207
9,50,3,24.7854,59955,69.373
10,50,3,0.00986467,19080,17.251
11,50,3,112.43,15165,13.709
12,50,3,121.466,19560,18.042
13,50,3,250.785,21345,19.673
14,50,3,4401.51,227940,200.999
15,50,3,6772.26,164025,146.866
