Function,Dimension,Run,Error,Evals,Time
1,50,1,1.95586e-14,17460,15.807
2,50,1,5.85428e+08,1305,1.151
3,50,1,1.07574e+11,2685,2.421
4,50,1,101483,16755,15.274
5,50,1,4028.95,2235,1.968
6,50,1,43.4473,23175,21.013
7,50,1,123.001,5415,4.996
8,50,1,21.2077,15585,14.464
9,50,1,66.2433,1050,1.211
10,50,1,1704.23,7350,6.671
11,50,1,519.334,8805,7.954
12,50,1,503.254,5970,5.501
13,50,1,468.28,10695,9.92
14,50,1,15266.5,15000,13.704
15,50,1,15075.2,16530,15.218
16,50,1,4.21651,16785,16.866
17,50,1,557.673,8460,7.617
18,50,1,549.516,7290,6.659
19,50,1,39.7811,10290,9.33
20,50,1,25,300,0.253
21,50,1,836.442,19590,18.618
22,50,1,16459.8,14865,13.89
23,50,1,16617.2,15165,14.536
24,50,1,397.736,6735,8.349
25,50,1,436.07,3675,4.537
26,50,1,486.211,2445,3.05
27,50,1,2324.51,4095,5.103
28,50,1,400,61980,61.126
1,50,2,2.95607e-15,13200,11.864
2,50,2,1.66433e-14,123060,106.467
3,50,2,2.42209e-05,545475,474.116
4,50,2,99741.9,66810,60.796
5,50,2,1.49682e-10,247950,205.254
6,50,2,43.4473,20400,18.77
7,50,2,10.5755,545475,467.105
8,50,2,21.1566,74310,68.61
9,50,2,11.0708,74775,86.501
10,50,2,0.0221561,20490,18.619
11,50,2,115.415,26925,24.269
12,50,2,411.572,46725,43.115
13,50,2,426.676,39675,36.611
14,50,2,14855.9,71085,64.623
15,50,2,14890,81330,74.369
16,50,2,3.11854,77220,77.144
17,50,2,460.548,13950,12.532
18,50,2,475.342,18735,17.09
19,50,2,29.2236,78360,70.553
20,50,2,25,300,0.254
21,50,2,836.442,14100,13.336
22,50,2,14717.3,79515,75.288
23,50,2,16056.8,74385,71.168
24,50,2,278.315,92595,112.434
25,50,2,294.902,92325,111.459
26,50,2,351.742,77310,95.308
27,50,2,1035.67,96660,117.536
28,50,2,400,29925,29.449
1,50,3,2.33523e-14,16665,15.061
2,50,3,2.59837e+08,1635,1.447
3,50,3,3.06943e+10,5400,4.893
4,50,3,114265,5190,4.683
5,50,3,2459.35,3690,3.284
6,50,3,43.4473,38970,35.112
7,50,3,142.512,4215,3.881
8,50,3,21.2704,13620,12.623
9,50,3,52.5104,4995,5.888
10,50,3,0.00985728,52305,47.644
11,50,3,518.171,5100,4.58
12,50,3,513.972,4575,4.201
13,50,3,515.471,5835,5.382
14,50,3,14687.6,15150,13.833
15,50,3,13678.4,13860,12.698
16,50,3,4.81579,14490,14.513
17,50,3,546.387,5715,5.127
18,50,3,522.041,5400,4.916
19,50,3,41.7851,8700,7.866
20,50,3,24.696,2085,1.87
21,50,3,1122.19,29115,27.677
22,50,3,16513.6,15360,14.298
23,50,3,16337.2,15510,14.754
24,50,3,376.311,4485,5.524
25,50,3,438.476,5670,6.993
26,50,3,476.821,3255,4.073
27,50,3,2123.01,3540,4.394
28,50,3,400,64860,63.971
1,50,4,2.83484e-14,18315,16.608
